date_obj,Bronze%20full%20helm price
2019-08-25,34
2019-08-26,35
2019-08-26,35
2019-08-27,36
2019-08-27,36
2019-08-28,36
2019-08-29,37
2019-08-30,37
2019-08-31,38
2019-09-01,38
2019-09-02,38
2019-09-03,37
2019-09-04,36
2019-09-05,36
2019-09-06,36
2019-09-07,36
2019-09-08,36
2019-09-09,36
2019-09-10,37
2019-09-11,37
2019-09-12,37
2019-09-13,38
2019-09-14,39
2019-09-15,39
2019-09-16,38
2019-09-17,37
2019-09-18,37
2019-09-19,37
2019-09-20,37
2019-09-21,36
2019-09-22,34
2019-09-23,32
2019-09-24,30
2019-09-25,28
2019-09-26,28
2019-09-27,29
2019-09-28,29
2019-09-29,28
2019-09-30,27
2019-10-01,26
2019-10-02,27
2019-10-03,26
2019-10-04,25
2019-10-05,27
2019-10-06,29
2019-10-07,31
2019-10-08,33
2019-10-09,35
2019-10-10,36
2019-10-11,37
2019-10-12,37
2019-10-13,36
2019-10-14,35
2019-10-15,34
2019-10-16,33
2019-10-17,33
2019-10-18,35
2019-10-19,36
2019-10-20,37
2019-10-21,37
2019-10-22,37
2019-10-23,37
2019-10-24,37
2019-10-25,37
2019-10-26,36
2019-10-27,36
2019-10-28,36
2019-10-29,36
2019-10-30,36
2019-10-31,36
2019-11-01,36
2019-11-02,36
2019-11-03,37
2019-11-04,37
2019-11-05,36
2019-11-06,37
2019-11-07,37
2019-11-08,37
2019-11-09,37
2019-11-10,37
2019-11-11,38
2019-11-12,40
2019-11-13,40
2019-11-14,42
2019-11-15,44
2019-11-16,45
2019-11-17,45
2019-11-18,47
2019-11-19,47
2019-11-20,46
2019-11-21,43
2019-11-22,41
2019-11-23,39
2019-11-24,38
2019-11-25,37
2019-11-26,37
2019-11-27,37
2019-11-28,38
2019-11-29,38
2019-11-30,38
2019-12-01,38
2019-12-02,39
2019-12-03,39
2019-12-04,40
2019-12-05,41
2019-12-06,42
2019-12-07,43
2019-12-08,43
2019-12-09,42
2019-12-10,41
2019-12-11,41
2019-12-12,40
2019-12-13,40
2019-12-14,40
2019-12-15,40
2019-12-16,40
2019-12-17,40
2019-12-18,39
2019-12-19,38
2019-12-20,38
2019-12-21,38
2019-12-22,39
2019-12-23,40
2019-12-24,40
2019-12-25,39
2019-12-26,39
2019-12-27,38
2019-12-28,36
2019-12-29,36
2019-12-30,38
2019-12-31,39
2020-01-01,39
2020-01-02,39
2020-01-03,40
2020-01-04,39
2020-01-05,39
2020-01-06,39
2020-01-07,38
2020-01-08,37
2020-01-09,36
2020-01-10,35
2020-01-11,36
2020-01-12,36
2020-01-13,35
2020-01-14,35
2020-01-15,36
2020-01-16,37
2020-01-17,38
2020-01-18,39
2020-01-19,40
2020-01-20,41
2020-01-21,41
2020-01-22,42
2020-01-23,42
2020-01-24,42
2020-01-25,41
2020-01-26,41
2020-01-27,41
2020-01-28,42
2020-01-29,42
2020-01-30,43
2020-01-31,42
2020-02-01,44
2020-02-02,45
2020-02-03,47
2020-02-04,50
2020-02-05,53
2020-02-06,55
2020-02-07,54
2020-02-08,53
2020-02-09,53
2020-02-10,54
2020-02-11,55
2020-02-12,55
2020-02-13,56
2020-02-14,57
2020-02-15,57
2020-02-16,55
2020-02-17,54
2020-02-18,53
2020-02-19,51
2020-02-20,52
2020-02-21,51
2020-02-22,51
2020-02-23,51
2020-02-24,53
2020-02-25,54
2020-02-26,55
2020-02-27,55
2020-02-28,56
2020-02-29,56
2020-03-01,55
2020-03-02,54
2020-03-03,54
2020-03-04,53
2020-03-05,53
2020-03-06,53
2020-03-07,53
2020-03-08,53
2020-03-09,54
2020-03-10,55
2020-03-11,54
2020-03-12,54
2020-03-13,53
2020-03-14,51
2020-03-15,48
2020-03-16,47
2020-03-17,50
2020-03-18,51
2020-03-19,51
2020-03-20,51
2020-03-21,51
2020-03-22,51
2020-03-23,51
2020-03-24,50
2020-03-25,49
2020-03-26,51
2020-03-27,52
2020-03-28,54
2020-03-29,56
2020-03-30,58
2020-03-31,59
2020-04-01,59
2020-04-02,58
2020-04-03,57
2020-04-04,55
2020-04-05,53
2020-04-06,53
2020-04-07,52
2020-04-08,52
2020-04-09,51
2020-04-10,50
2020-04-11,50
2020-04-12,49
2020-04-13,48
2020-04-14,48
2020-04-15,47
2020-04-16,47
2020-04-17,47
2020-04-18,47
2020-04-19,46
2020-04-20,45
2020-04-21,44
2020-04-22,43
2020-04-23,42
2020-04-24,42
2020-04-25,41
2020-04-26,39
2020-04-27,38
2020-04-28,39
2020-04-29,39
2020-04-30,39
2020-05-01,39
2020-05-02,39
2020-05-03,39
2020-05-04,38
2020-05-05,38
2020-05-06,39
2020-05-07,38
2020-05-08,36
2020-05-09,35
2020-05-10,35
2020-05-11,34
2020-05-12,33
2020-05-13,33
