date_obj,Cooked%20chicken price
2019-08-27,56
2019-08-28,56
2019-08-29,56
2019-08-30,56
2019-08-31,56
2019-09-01,56
2019-09-02,56
2019-09-03,55
2019-09-04,55
2019-09-05,54
2019-09-06,54
2019-09-07,54
2019-09-08,54
2019-09-09,54
2019-09-10,53
2019-09-11,51
2019-09-12,49
2019-09-13,46
2019-09-14,43
2019-09-15,41
2019-09-16,39
2019-09-17,38
2019-09-18,37
2019-09-19,37
2019-09-20,37
2019-09-21,36
2019-09-22,36
2019-09-23,35
2019-09-24,35
2019-09-25,35
2019-09-26,34
2019-09-27,34
2019-09-28,35
2019-09-29,35
2019-09-30,37
2019-10-01,38
2019-10-02,38
2019-10-03,40
2019-10-04,40
2019-10-05,42
2019-10-06,45
2019-10-07,45
2019-10-08,47
2019-10-09,47
2019-10-10,44
2019-10-11,44
2019-10-12,42
2019-10-13,39
2019-10-14,39
2019-10-15,39
2019-10-16,41
2019-10-17,41
2019-10-18,42
2019-10-19,43
2019-10-20,43
2019-10-21,42
2019-10-22,42
2019-10-23,43
2019-10-24,43
2019-10-25,42
2019-10-26,44
2019-10-27,44
2019-10-28,45
2019-10-29,45
2019-10-30,44
2019-10-31,45
2019-11-01,45
2019-11-02,42
2019-11-03,43
2019-11-04,43
2019-11-05,45
2019-11-06,45
2019-11-07,46
2019-11-08,46
2019-11-09,47
2019-11-10,48
2019-11-11,45
2019-11-12,45
2019-11-13,43
2019-11-14,43
2019-11-15,44
2019-11-16,45
2019-11-17,45
2019-11-18,45
2019-11-19,45
2019-11-20,44
2019-11-21,44
2019-11-22,42
2019-11-23,41
2019-11-24,38
2019-11-25,38
2019-11-26,37
2019-11-27,37
2019-11-28,35
2019-11-29,35
2019-11-30,34
2019-12-01,34
2019-12-02,36
2019-12-03,38
2019-12-04,38
2019-12-05,39
2019-12-06,39
2019-12-07,39
2019-12-08,39
2019-12-09,38
2019-12-10,36
2019-12-11,36
2019-12-12,36
2019-12-13,36
2019-12-14,36
2019-12-15,38
2019-12-16,38
2019-12-17,39
2019-12-18,39
2019-12-19,41
2019-12-20,41
2019-12-21,44
2019-12-22,46
2019-12-23,46
2019-12-24,48
2019-12-25,48
2019-12-26,51
2019-12-27,51
2019-12-28,51
2019-12-29,50
2019-12-30,50
2019-12-31,49
2020-01-01,49
2020-01-02,51
2020-01-03,51
2020-01-04,50
2020-01-05,53
2020-01-06,53
2020-01-07,56
2020-01-08,56
2020-01-09,59
2020-01-10,59
2020-01-11,57
2020-01-12,56
2020-01-13,56
2020-01-14,57
2020-01-15,58
2020-01-16,58
2020-01-17,61
2020-01-18,61
2020-01-19,63
2020-01-20,63
2020-01-21,67
2020-01-22,69
2020-01-23,71
2020-01-24,68
2020-01-25,68
2020-01-26,66
2020-01-27,65
2020-01-28,65
2020-01-29,63
2020-01-30,63
2020-01-31,64
2020-02-01,64
2020-02-02,67
2020-02-03,67
2020-02-04,68
2020-02-05,68
2020-02-06,70
2020-02-07,70
2020-02-08,73
2020-02-09,73
2020-02-10,71
2020-02-11,71
2020-02-12,68
2020-02-13,68
2020-02-14,65
2020-02-15,65
2020-02-16,62
2020-02-17,60
2020-02-18,61
2020-02-19,61
2020-02-20,63
2020-02-21,63
2020-02-22,61
2020-02-23,58
2020-02-24,56
2020-02-25,59
2020-02-26,62
2020-02-27,62
2020-02-28,65
2020-02-29,65
2020-03-01,68
2020-03-02,68
2020-03-03,68
2020-03-04,68
2020-03-05,67
2020-03-06,67
2020-03-07,68
2020-03-08,70
2020-03-09,74
2020-03-10,77
2020-03-11,77
2020-03-12,75
2020-03-13,75
2020-03-14,76
2020-03-15,75
2020-03-16,72
2020-03-17,72
2020-03-18,70
2020-03-19,69
2020-03-20,67
2020-03-21,64
2020-03-22,64
2020-03-23,68
2020-03-24,70
2020-03-25,73
2020-03-26,75
2020-03-27,74
2020-03-28,71
2020-03-29,69
2020-03-30,73
2020-03-31,75
2020-04-01,76
2020-04-02,75
2020-04-03,75
2020-04-04,75
2020-04-05,72
2020-04-06,70
2020-04-07,68
2020-04-08,65
2020-04-09,66
2020-04-10,66
2020-04-11,66
2020-04-12,64
2020-04-13,61
2020-04-14,62
2020-04-15,60
2020-04-16,60
2020-04-17,60
2020-04-18,58
2020-04-19,55
2020-04-20,57
2020-04-21,57
2020-04-22,59
2020-04-23,62
2020-04-24,62
2020-04-25,65
2020-04-26,69
2020-04-27,73
2020-04-28,71
2020-04-29,68
2020-04-30,71
2020-05-01,71
2020-05-02,68
2020-05-03,66
2020-05-04,67
2020-05-05,66
2020-05-06,69
2020-05-07,71
2020-05-08,71
2020-05-09,73
2020-05-10,74
2020-05-11,74
2020-05-12,77
2020-05-13,79
