date_obj,Cooked%20chompy price
2019-08-08,40
2019-08-09,40
2019-08-10,40
2019-08-11,40
2019-08-12,38
2019-08-13,38
2019-08-14,37
2019-08-15,37
2019-08-16,38
2019-08-17,38
2019-08-18,37
2019-08-19,37
2019-08-20,37
2019-08-21,37
2019-08-22,37
2019-08-23,37
2019-08-24,36
2019-08-24,36
2019-08-25,36
2019-08-25,36
2019-08-26,35
2019-08-26,35
2019-08-27,35
2019-08-27,35
2019-08-28,34
2019-08-29,34
2019-08-30,35
2019-08-31,35
2019-09-01,35
2019-09-02,35
2019-09-03,34
2019-09-04,34
2019-09-05,34
2019-09-06,35
2019-09-07,35
2019-09-08,36
2019-09-09,36
2019-09-10,36
2019-09-11,38
2019-09-12,38
2019-09-13,38
2019-09-14,40
2019-09-15,40
2019-09-16,38
2019-09-17,38
2019-09-18,37
2019-09-19,37
2019-09-20,37
2019-09-21,36
2019-09-22,36
2019-09-23,35
2019-09-24,35
2019-09-25,35
2019-09-26,34
2019-09-27,34
2019-09-28,33
2019-09-29,33
2019-09-30,32
2019-10-01,32
2019-10-02,34
2019-10-03,34
2019-10-04,34
2019-10-05,34
2019-10-06,34
2019-10-07,32
2019-10-08,32
2019-10-09,31
2019-10-10,31
2019-10-11,31
2019-10-12,32
2019-10-13,30
2019-10-14,30
2019-10-15,28
2019-10-16,28
2019-10-17,26
2019-10-18,26
2019-10-19,25
2019-10-20,25
2019-10-21,24
2019-10-22,24
2019-10-23,22
2019-10-24,22
2019-10-25,21
2019-10-26,21
2019-10-27,23
2019-10-28,23
2019-10-29,25
2019-10-30,25
2019-10-31,25
2019-11-01,27
2019-11-02,27
2019-11-03,29
2019-11-04,29
2019-11-05,29
2019-11-06,31
2019-11-07,31
2019-11-08,33
2019-11-09,33
2019-11-10,35
2019-11-11,35
2019-11-12,35
2019-11-13,36
2019-11-14,36
2019-11-15,36
2019-11-16,36
2019-11-17,36
2019-11-18,34
2019-11-19,34
2019-11-20,34
2019-11-21,34
2019-11-22,33
2019-11-23,33
2019-11-24,33
2019-11-25,33
2019-11-26,33
2019-11-27,33
2019-11-28,31
2019-11-29,31
2019-11-30,31
2019-12-01,30
2019-12-02,30
2019-12-03,30
2019-12-04,30
2019-12-05,30
2019-12-06,29
2019-12-07,29
2019-12-08,30
2019-12-09,30
2019-12-10,30
2019-12-11,29
2019-12-12,29
2019-12-13,29
2019-12-14,27
2019-12-15,27
2019-12-16,26
2019-12-17,26
2019-12-18,26
2019-12-19,26
2019-12-20,26
2019-12-21,28
2019-12-22,28
2019-12-23,30
2019-12-24,30
2019-12-25,30
2019-12-26,30
2019-12-27,30
2019-12-28,32
2019-12-29,32
2019-12-30,31
2019-12-31,31
2020-01-01,31
2020-01-02,33
2020-01-03,33
2020-01-04,33
2020-01-05,35
2020-01-06,35
2020-01-07,35
2020-01-08,35
2020-01-09,35
2020-01-10,34
2020-01-11,34
2020-01-12,32
2020-01-13,32
2020-01-14,32
2020-01-15,32
2020-01-16,32
2020-01-17,33
2020-01-18,33
2020-01-19,31
2020-01-20,31
2020-01-21,31
2020-01-22,29
2020-01-23,29
2020-01-24,27
2020-01-25,27
2020-01-26,26
2020-01-27,25
2020-01-28,25
2020-01-29,23
2020-01-30,23
2020-01-31,21
2020-02-01,21
2020-02-02,20
2020-02-03,20
2020-02-04,21
2020-02-05,21
2020-02-06,20
2020-02-07,20
2020-02-08,20
2020-02-09,20
2020-02-10,19
2020-02-11,19
2020-02-12,18
2020-02-13,18
2020-02-14,19
2020-02-15,19
2020-02-16,19
2020-02-17,20
2020-02-18,20
2020-02-19,21
2020-02-20,20
2020-02-21,20
2020-02-22,21
2020-02-23,21
2020-02-24,23
2020-02-25,23
2020-02-26,25
2020-02-27,25
2020-02-28,27
2020-02-29,27
2020-03-01,29
2020-03-02,29
2020-03-03,31
2020-03-04,31
2020-03-05,33
2020-03-06,33
2020-03-07,35
2020-03-08,35
2020-03-09,37
2020-03-10,37
2020-03-11,39
2020-03-12,39
2020-03-13,41
2020-03-14,41
2020-03-15,44
2020-03-16,44
2020-03-17,47
2020-03-18,47
2020-03-19,50
2020-03-20,53
2020-03-21,53
2020-03-22,56
2020-03-23,56
2020-03-24,59
2020-03-25,59
2020-03-26,62
2020-03-27,66
2020-03-28,66
2020-03-29,70
2020-03-30,74
2020-03-31,74
2020-04-01,78
2020-04-02,82
2020-04-03,82
2020-04-04,87
2020-04-05,92
2020-04-06,97
2020-04-07,102
2020-04-08,108
2020-04-09,114
2020-04-10,114
2020-04-11,120
2020-04-12,117
2020-04-13,112
2020-04-14,107
2020-04-15,101
2020-04-16,103
2020-04-17,109
2020-04-18,111
2020-04-19,105
2020-04-20,103
2020-04-21,97
2020-04-22,92
2020-04-23,87
2020-04-24,82
2020-04-25,77
2020-04-26,74
2020-04-27,70
2020-04-28,66
2020-04-29,62
2020-04-30,61
2020-05-01,61
2020-05-02,65
2020-05-03,65
2020-05-04,65
2020-05-05,65
2020-05-06,66
2020-05-07,65
2020-05-08,65
2020-05-09,66
2020-05-10,65
2020-05-11,65
2020-05-12,66
2020-05-13,65
