date_obj,Apple%20mush price
2019-08-24,29
2019-08-24,29
2019-08-25,29
2019-08-25,29
2019-08-26,29
2019-08-27,29
2019-08-27,29
2019-08-28,29
2019-08-29,29
2019-08-30,29
2019-08-31,29
2019-09-01,29
2019-09-02,29
2019-09-03,29
2019-09-04,29
2019-09-05,29
2019-09-06,29
2019-09-07,29
2019-09-08,29
2019-09-09,29
2019-09-10,29
2019-09-11,29
2019-09-12,29
2019-09-13,29
2019-09-14,29
2019-09-15,29
2019-09-16,29
2019-09-17,29
2019-09-18,29
2019-09-19,29
2019-09-20,29
2019-09-21,29
2019-09-22,29
2019-09-23,29
2019-09-24,29
2019-09-25,29
2019-09-26,30
2019-09-27,30
2019-09-28,30
2019-09-29,30
2019-09-30,30
2019-10-01,30
2019-10-02,30
2019-10-03,30
2019-10-04,30
2019-10-05,30
2019-10-06,30
2019-10-07,30
2019-10-08,30
2019-10-09,30
2019-10-10,30
2019-10-11,30
2019-10-12,30
2019-10-13,30
2019-10-14,30
2019-10-15,30
2019-10-16,30
2019-10-17,30
2019-10-18,30
2019-10-19,30
2019-10-20,30
2019-10-21,30
2019-10-22,30
2019-10-23,30
2019-10-24,30
2019-10-25,30
2019-10-26,30
2019-10-27,30
2019-10-28,30
2019-10-29,30
2019-10-30,30
2019-10-31,30
2019-11-01,30
2019-11-02,30
2019-11-03,30
2019-11-04,30
2019-11-05,30
2019-11-06,30
2019-11-07,30
2019-11-08,30
2019-11-09,30
2019-11-10,30
2019-11-11,30
2019-11-12,30
2019-11-13,30
2019-11-14,30
2019-11-15,32
2019-11-16,32
2019-11-17,32
2019-11-18,32
2019-11-19,32
2019-11-20,32
2019-11-21,32
2019-11-22,32
2019-11-23,32
2019-11-24,32
2019-11-25,32
2019-11-26,32
2019-11-27,32
2019-11-28,32
2019-11-29,32
2019-11-30,32
2019-12-01,32
2019-12-02,32
2019-12-03,32
2019-12-04,32
2019-12-05,32
2019-12-06,32
2019-12-07,32
2019-12-08,32
2019-12-09,32
2019-12-10,32
2019-12-11,32
2019-12-12,32
2019-12-13,32
2019-12-14,32
2019-12-15,32
2019-12-16,32
2019-12-17,32
2019-12-18,32
2019-12-19,32
2019-12-20,32
2019-12-21,32
2019-12-22,32
2019-12-23,32
2019-12-24,32
2019-12-25,32
2019-12-26,32
2019-12-27,32
2019-12-28,32
2019-12-29,32
2019-12-30,32
2019-12-31,32
2020-01-01,32
2020-01-02,32
2020-01-03,32
2020-01-04,32
2020-01-05,32
2020-01-06,34
2020-01-07,34
2020-01-08,34
2020-01-09,34
2020-01-10,34
2020-01-11,34
2020-01-12,34
2020-01-13,34
2020-01-14,34
2020-01-15,34
2020-01-16,34
2020-01-17,34
2020-01-18,34
2020-01-19,34
2020-01-20,34
2020-01-21,34
2020-01-22,34
2020-01-23,34
2020-01-24,34
2020-01-25,34
2020-01-26,34
2020-01-27,34
2020-01-28,34
2020-01-29,34
2020-01-30,34
2020-01-31,34
2020-02-01,34
2020-02-02,34
2020-02-03,34
2020-02-04,34
2020-02-05,34
2020-02-06,34
2020-02-07,34
2020-02-08,34
2020-02-09,34
2020-02-10,34
2020-02-11,34
2020-02-12,34
2020-02-13,34
2020-02-14,35
2020-02-15,35
2020-02-16,35
2020-02-17,35
2020-02-18,35
2020-02-19,35
2020-02-20,35
2020-02-21,35
2020-02-22,35
2020-02-23,35
2020-02-24,35
2020-02-25,35
2020-02-26,35
2020-02-27,35
2020-02-28,35
2020-02-29,35
2020-03-01,35
2020-03-02,35
2020-03-03,35
2020-03-04,35
2020-03-05,35
2020-03-06,35
2020-03-07,35
2020-03-08,35
2020-03-09,35
2020-03-10,35
2020-03-11,35
2020-03-12,35
2020-03-13,35
2020-03-14,35
2020-03-15,35
2020-03-16,36
2020-03-17,36
2020-03-18,36
2020-03-19,36
2020-03-20,36
2020-03-21,36
2020-03-22,36
2020-03-23,36
2020-03-24,36
2020-03-25,36
2020-03-26,36
2020-03-27,36
2020-03-28,36
2020-03-29,36
2020-03-30,36
2020-03-31,36
2020-04-01,36
2020-04-02,36
2020-04-03,36
2020-04-04,36
2020-04-05,36
2020-04-06,36
2020-04-07,36
2020-04-08,36
2020-04-09,36
2020-04-10,36
2020-04-11,36
2020-04-12,36
2020-04-13,36
2020-04-14,38
2020-04-15,38
2020-04-16,38
2020-04-17,38
2020-04-18,38
2020-04-19,38
2020-04-20,38
2020-04-21,38
2020-04-22,38
2020-04-23,38
2020-04-24,38
2020-04-25,38
2020-04-26,38
2020-04-27,38
2020-04-28,38
2020-04-29,38
2020-04-30,38
2020-05-01,38
2020-05-02,38
2020-05-03,38
2020-05-04,38
2020-05-05,38
2020-05-06,40
2020-05-07,40
2020-05-08,40
2020-05-09,40
2020-05-10,40
2020-05-11,40
2020-05-12,40
2020-05-13,40
