date_obj,Raw%20yak%20meat price
2019-07-14,39
2019-07-15,39
2019-07-16,39
2019-07-17,39
2019-07-18,39
2019-07-19,39
2019-07-20,39
2019-07-21,39
2019-07-22,39
2019-07-23,40
2019-07-24,40
2019-07-25,40
2019-07-26,40
2019-07-27,40
2019-07-28,40
2019-07-29,40
2019-07-30,40
2019-07-31,40
2019-08-01,40
2019-08-02,40
2019-08-03,40
2019-08-04,40
2019-08-05,40
2019-08-06,40
2019-08-07,40
2019-08-08,40
2019-08-09,40
2019-08-10,40
2019-08-11,40
2019-08-12,40
2019-08-13,40
2019-08-14,41
2019-08-15,41
2019-08-16,41
2019-08-17,41
2019-08-18,41
2019-08-19,41
2019-08-20,41
2019-08-21,41
2019-08-22,41
2019-08-23,41
2019-08-24,41
2019-08-24,41
2019-08-25,41
2019-08-25,41
2019-08-26,41
2019-08-26,41
2019-08-27,41
2019-08-27,41
2019-08-28,41
2019-08-29,41
2019-08-30,41
2019-08-31,41
2019-09-01,41
2019-09-02,41
2019-09-03,42
2019-09-04,42
2019-09-05,42
2019-09-06,42
2019-09-07,42
2019-09-08,42
2019-09-09,42
2019-09-10,42
2019-09-11,42
2019-09-12,42
2019-09-13,42
2019-09-14,42
2019-09-15,42
2019-09-16,42
2019-09-17,42
2019-09-18,42
2019-09-19,42
2019-09-20,42
2019-09-21,42
2019-09-22,42
2019-09-23,42
2019-09-24,42
2019-09-25,42
2019-09-26,42
2019-09-27,42
2019-09-28,42
2019-09-29,42
2019-09-30,42
2019-10-01,42
2019-10-02,42
2019-10-03,42
2019-10-04,42
2019-10-05,42
2019-10-06,42
2019-10-07,42
2019-10-08,42
2019-10-09,42
2019-10-10,42
2019-10-11,42
2019-10-12,42
2019-10-13,42
2019-10-14,42
2019-10-15,42
2019-10-16,42
2019-10-17,42
2019-10-18,42
2019-10-19,42
2019-10-20,42
2019-10-21,42
2019-10-22,42
2019-10-23,42
2019-10-24,42
2019-10-25,42
2019-10-26,42
2019-10-27,42
2019-10-28,42
2019-10-29,42
2019-10-30,42
2019-10-31,42
2019-11-01,42
2019-11-02,42
2019-11-03,42
2019-11-04,42
2019-11-05,42
2019-11-06,42
2019-11-07,42
2019-11-08,42
2019-11-09,42
2019-11-10,42
2019-11-11,42
2019-11-12,42
2019-11-13,42
2019-11-14,42
2019-11-15,42
2019-11-16,42
2019-11-17,42
2019-11-18,42
2019-11-19,42
2019-11-20,42
2019-11-21,42
2019-11-22,42
2019-11-23,42
2019-11-24,42
2019-11-25,42
2019-11-26,42
2019-11-27,42
2019-11-28,42
2019-11-29,42
2019-11-30,42
2019-12-01,42
2019-12-02,42
2019-12-03,42
2019-12-04,42
2019-12-05,42
2019-12-06,42
2019-12-07,42
2019-12-08,42
2019-12-09,42
2019-12-10,42
2019-12-11,42
2019-12-12,42
2019-12-13,42
2019-12-14,42
2019-12-15,42
2019-12-16,42
2019-12-17,42
2019-12-18,42
2019-12-19,42
2019-12-20,42
2019-12-21,42
2019-12-22,42
2019-12-23,42
2019-12-24,42
2019-12-25,42
2019-12-26,42
2019-12-27,42
2019-12-28,42
2019-12-29,42
2019-12-30,42
2019-12-31,42
2020-01-01,42
2020-01-02,42
2020-01-03,42
2020-01-04,42
2020-01-05,42
2020-01-06,43
2020-01-07,43
2020-01-08,43
2020-01-09,43
2020-01-10,43
2020-01-11,43
2020-01-12,43
2020-01-13,43
2020-01-14,43
2020-01-15,43
2020-01-16,43
2020-01-17,43
2020-01-18,43
2020-01-19,43
2020-01-20,43
2020-01-21,43
2020-01-22,43
2020-01-23,43
2020-01-24,43
2020-01-25,43
2020-01-26,43
2020-01-27,43
2020-01-28,43
2020-01-29,43
2020-01-30,43
2020-01-31,43
2020-02-01,43
2020-02-02,43
2020-02-03,43
2020-02-04,43
2020-02-05,43
2020-02-06,43
2020-02-07,43
2020-02-08,43
2020-02-09,43
2020-02-10,43
2020-02-11,43
2020-02-12,43
2020-02-13,43
2020-02-14,43
2020-02-15,43
2020-02-16,43
2020-02-17,45
2020-02-18,45
2020-02-19,45
2020-02-20,45
2020-02-21,45
2020-02-22,45
2020-02-23,45
2020-02-24,45
2020-02-25,45
2020-02-26,45
2020-02-27,45
2020-02-28,45
2020-02-29,45
2020-03-01,45
2020-03-02,45
2020-03-03,45
2020-03-04,45
2020-03-05,45
2020-03-06,45
2020-03-07,45
2020-03-08,45
2020-03-09,45
2020-03-10,47
2020-03-11,47
2020-03-12,47
2020-03-13,47
2020-03-14,47
2020-03-15,47
2020-03-16,47
2020-03-17,47
2020-03-18,47
2020-03-19,47
2020-03-20,47
2020-03-21,47
2020-03-22,47
2020-03-23,47
2020-03-24,47
2020-03-25,47
2020-03-26,48
2020-03-27,48
2020-03-28,48
2020-03-29,48
2020-03-30,48
2020-03-31,48
2020-04-01,48
2020-04-02,48
2020-04-03,48
2020-04-04,48
2020-04-05,48
2020-04-06,48
2020-04-07,45
2020-04-08,45
2020-04-09,45
2020-04-10,45
2020-04-11,45
2020-04-12,45
2020-04-13,45
2020-04-14,45
2020-04-15,45
2020-04-16,45
2020-04-17,45
2020-04-18,45
2020-04-19,45
2020-04-20,44
2020-04-21,44
2020-04-22,44
2020-04-23,44
2020-04-24,44
2020-04-25,44
2020-04-26,44
2020-04-27,44
2020-04-28,44
2020-04-29,44
2020-04-30,44
2020-05-01,44
2020-05-02,44
2020-05-03,45
2020-05-04,45
2020-05-05,45
2020-05-06,45
2020-05-07,45
2020-05-08,45
2020-05-09,45
2020-05-10,45
2020-05-11,45
2020-05-12,45
2020-05-13,45
