date_obj,Mithril%20dagger price
2019-09-09,46
2019-09-10,47
2019-09-11,47
2019-09-12,48
2019-09-13,48
2019-09-14,50
2019-09-15,50
2019-09-16,50
2019-09-17,50
2019-09-18,50
2019-09-19,50
2019-09-20,51
2019-09-21,51
2019-09-22,49
2019-09-23,49
2019-09-24,49
2019-09-25,50
2019-09-26,50
2019-09-27,49
2019-09-28,49
2019-09-29,48
2019-09-30,48
2019-10-01,48
2019-10-02,48
2019-10-03,48
2019-10-04,48
2019-10-05,47
2019-10-06,47
2019-10-07,47
2019-10-08,46
2019-10-09,46
2019-10-10,48
2019-10-11,48
2019-10-12,47
2019-10-13,46
2019-10-14,46
2019-10-15,44
2019-10-16,44
2019-10-17,44
2019-10-18,44
2019-10-19,43
2019-10-20,43
2019-10-21,41
2019-10-22,41
2019-10-23,42
2019-10-24,42
2019-10-25,44
2019-10-26,44
2019-10-27,45
2019-10-28,45
2019-10-29,46
2019-10-30,46
2019-10-31,47
2019-11-01,47
2019-11-02,46
2019-11-03,46
2019-11-04,44
2019-11-05,44
2019-11-06,42
2019-11-07,42
2019-11-08,40
2019-11-09,39
2019-11-10,38
2019-11-11,38
2019-11-12,38
2019-11-13,38
2019-11-14,37
2019-11-15,37
2019-11-16,36
2019-11-17,36
2019-11-18,37
2019-11-19,37
2019-11-20,35
2019-11-21,35
2019-11-22,34
2019-11-23,34
2019-11-24,34
2019-11-25,34
2019-11-26,35
2019-11-27,35
2019-11-28,35
2019-11-29,35
2019-11-30,35
2019-12-01,35
2019-12-02,36
2019-12-03,36
2019-12-04,36
2019-12-05,36
2019-12-06,36
2019-12-07,36
2019-12-08,36
2019-12-09,36
2019-12-10,36
2019-12-11,36
2019-12-12,37
2019-12-13,37
2019-12-14,39
2019-12-15,39
2019-12-16,40
2019-12-17,40
2019-12-18,41
2019-12-19,41
2019-12-20,44
2019-12-21,44
2019-12-22,46
2019-12-23,46
2019-12-24,47
2019-12-25,47
2019-12-26,48
2019-12-27,48
2019-12-28,49
2019-12-29,49
2019-12-30,50
2019-12-31,50
2020-01-01,49
2020-01-02,49
2020-01-03,49
2020-01-04,49
2020-01-05,49
2020-01-06,49
2020-01-07,49
2020-01-08,49
2020-01-09,51
2020-01-10,51
2020-01-11,53
2020-01-12,53
2020-01-13,55
2020-01-14,55
2020-01-15,56
2020-01-16,56
2020-01-17,57
2020-01-18,57
2020-01-19,57
2020-01-20,57
2020-01-21,56
2020-01-22,56
2020-01-23,55
2020-01-24,55
2020-01-25,56
2020-01-26,56
2020-01-27,56
2020-01-28,57
2020-01-29,57
2020-01-30,58
2020-01-31,58
2020-02-01,59
2020-02-02,59
2020-02-03,59
2020-02-04,57
2020-02-05,57
2020-02-06,58
2020-02-07,58
2020-02-08,57
2020-02-09,57
2020-02-10,55
2020-02-11,55
2020-02-12,55
2020-02-13,55
2020-02-14,57
2020-02-15,57
2020-02-16,56
2020-02-17,54
2020-02-18,54
2020-02-19,56
2020-02-20,56
2020-02-21,56
2020-02-22,56
2020-02-23,56
2020-02-24,57
2020-02-25,57
2020-02-26,59
2020-02-27,59
2020-02-28,60
2020-02-29,60
2020-03-01,61
2020-03-02,61
2020-03-03,61
2020-03-04,61
2020-03-05,63
2020-03-06,63
2020-03-07,63
2020-03-08,63
2020-03-09,62
2020-03-10,64
2020-03-11,64
2020-03-12,64
2020-03-13,64
2020-03-14,63
2020-03-15,63
2020-03-16,65
2020-03-17,65
2020-03-18,68
2020-03-19,68
2020-03-20,66
2020-03-21,69
2020-03-22,70
2020-03-23,70
2020-03-24,69
2020-03-25,71
2020-03-26,70
2020-03-27,70
2020-03-28,67
2020-03-29,68
2020-03-30,67
2020-03-31,67
2020-04-01,64
2020-04-02,60
2020-04-03,60
2020-04-04,58
2020-04-05,57
2020-04-06,56
2020-04-07,56
2020-04-08,55
2020-04-09,53
2020-04-10,53
2020-04-11,52
2020-04-12,50
2020-04-13,50
2020-04-14,50
2020-04-15,50
2020-04-16,50
2020-04-17,49
2020-04-18,48
2020-04-19,47
2020-04-20,46
2020-04-21,47
2020-04-22,47
2020-04-23,48
2020-04-24,48
2020-04-25,48
2020-04-26,47
2020-04-27,47
2020-04-28,46
2020-04-29,44
2020-04-30,45
2020-05-01,45
2020-05-02,44
2020-05-03,44
2020-05-04,43
2020-05-05,43
2020-05-06,42
2020-05-07,42
2020-05-08,42
2020-05-09,41
2020-05-10,41
2020-05-11,41
2020-05-12,40
2020-05-13,39
