date_obj,Raw%20anchovies price
2019-09-04,52
2019-09-05,53
2019-09-06,55
2019-09-07,57
2019-09-08,57
2019-09-09,60
2019-09-10,62
2019-09-11,62
2019-09-12,64
2019-09-13,63
2019-09-14,63
2019-09-15,63
2019-09-16,65
2019-09-17,65
2019-09-18,65
2019-09-19,67
2019-09-20,70
2019-09-21,70
2019-09-22,71
2019-09-23,74
2019-09-24,77
2019-09-25,80
2019-09-26,80
2019-09-27,80
2019-09-28,80
2019-09-29,78
2019-09-30,78
2019-10-01,77
2019-10-02,77
2019-10-03,78
2019-10-04,80
2019-10-05,81
2019-10-06,81
2019-10-07,82
2019-10-08,84
2019-10-09,84
2019-10-10,84
2019-10-11,89
2019-10-12,87
2019-10-13,88
2019-10-14,87
2019-10-15,89
2019-10-16,90
2019-10-17,89
2019-10-18,89
2019-10-19,89
2019-10-20,89
2019-10-21,88
2019-10-22,89
2019-10-23,90
2019-10-24,90
2019-10-25,90
2019-10-26,91
2019-10-27,87
2019-10-28,88
2019-10-29,88
2019-10-30,88
2019-10-31,91
2019-11-01,95
2019-11-02,96
2019-11-03,99
2019-11-04,104
2019-11-05,108
2019-11-06,111
2019-11-07,114
2019-11-08,118
2019-11-09,118
2019-11-10,120
2019-11-11,123
2019-11-12,122
2019-11-13,117
2019-11-14,118
2019-11-15,119
2019-11-16,115
2019-11-17,115
2019-11-18,111
2019-11-19,108
2019-11-20,108
2019-11-21,109
2019-11-22,106
2019-11-23,104
2019-11-24,101
2019-11-25,99
2019-11-26,98
2019-11-27,96
2019-11-28,95
2019-11-29,92
2019-11-30,95
2019-12-01,97
2019-12-02,96
2019-12-03,93
2019-12-04,93
2019-12-05,93
2019-12-06,92
2019-12-07,92
2019-12-08,91
2019-12-09,91
2019-12-10,92
2019-12-11,91
2019-12-12,93
2019-12-13,95
2019-12-14,100
2019-12-15,104
2019-12-16,104
2019-12-17,106
2019-12-18,107
2019-12-19,108
2019-12-20,107
2019-12-21,105
2019-12-22,106
2019-12-23,103
2019-12-24,103
2019-12-25,104
2019-12-26,109
2019-12-27,109
2019-12-28,111
2019-12-29,111
2019-12-30,108
2019-12-31,107
2020-01-01,104
2020-01-02,99
2020-01-03,97
2020-01-04,96
2020-01-05,97
2020-01-06,93
2020-01-07,94
2020-01-08,92
2020-01-09,91
2020-01-10,90
2020-01-11,88
2020-01-12,89
2020-01-13,90
2020-01-14,92
2020-01-15,93
2020-01-16,94
2020-01-17,96
2020-01-18,98
2020-01-19,98
2020-01-20,97
2020-01-21,98
2020-01-22,99
2020-01-23,98
2020-01-24,96
2020-01-25,96
2020-01-26,99
2020-01-27,99
2020-01-28,100
2020-01-29,97
2020-01-30,94
2020-01-31,95
2020-02-01,95
2020-02-02,96
2020-02-03,97
2020-02-04,99
2020-02-05,101
2020-02-06,98
2020-02-07,98
2020-02-08,96
2020-02-09,94
2020-02-10,93
2020-02-11,90
2020-02-12,90
2020-02-13,90
2020-02-14,89
2020-02-15,87
2020-02-16,87
2020-02-17,86
2020-02-18,87
2020-02-19,85
2020-02-20,84
2020-02-21,84
2020-02-22,84
2020-02-23,82
2020-02-24,81
2020-02-25,81
2020-02-26,81
2020-02-27,82
2020-02-28,81
2020-02-29,81
2020-03-01,81
2020-03-02,83
2020-03-03,85
2020-03-04,86
2020-03-05,89
2020-03-06,86
2020-03-07,85
2020-03-08,85
2020-03-09,85
2020-03-10,86
2020-03-11,86
2020-03-12,85
2020-03-13,85
2020-03-14,86
2020-03-15,84
2020-03-16,84
2020-03-17,83
2020-03-18,82
2020-03-19,80
2020-03-20,79
2020-03-21,76
2020-03-22,74
2020-03-23,71
2020-03-24,71
2020-03-25,72
2020-03-26,70
2020-03-27,68
2020-03-28,69
2020-03-29,68
2020-03-30,68
2020-03-31,69
2020-04-01,70
2020-04-02,72
2020-04-03,73
2020-04-04,74
2020-04-05,74
2020-04-06,75
2020-04-07,73
2020-04-08,72
2020-04-09,70
2020-04-10,71
2020-04-11,70
2020-04-12,71
2020-04-13,73
2020-04-14,76
2020-04-15,80
2020-04-16,84
2020-04-17,84
2020-04-18,84
2020-04-19,88
2020-04-20,90
2020-04-21,87
2020-04-22,82
2020-04-23,77
2020-04-24,73
2020-04-25,70
2020-04-26,68
2020-04-27,70
2020-04-28,72
2020-04-29,72
2020-04-30,73
2020-05-01,71
2020-05-02,74
2020-05-03,74
2020-05-04,73
2020-05-05,72
2020-05-06,72
2020-05-07,72
2020-05-08,72
2020-05-09,72
2020-05-10,74
2020-05-11,71
2020-05-12,67
2020-05-13,65
