date_obj,Choc-ice price
2019-08-28,144
2019-08-29,144
2019-08-30,144
2019-08-31,144
2019-09-01,144
2019-09-02,144
2019-09-03,136
2019-09-04,136
2019-09-05,136
2019-09-06,136
2019-09-07,136
2019-09-08,136
2019-09-09,136
2019-09-10,136
2019-09-11,129
2019-09-12,129
2019-09-13,129
2019-09-14,129
2019-09-15,129
2019-09-16,129
2019-09-17,129
2019-09-18,129
2019-09-19,129
2019-09-20,125
2019-09-21,125
2019-09-22,125
2019-09-23,125
2019-09-24,125
2019-09-25,125
2019-09-26,125
2019-09-27,125
2019-09-28,125
2019-09-29,125
2019-09-30,125
2019-10-01,130
2019-10-02,130
2019-10-03,130
2019-10-04,130
2019-10-05,130
2019-10-06,130
2019-10-07,130
2019-10-08,130
2019-10-09,130
2019-10-10,130
2019-10-11,130
2019-10-12,130
2019-10-13,133
2019-10-14,133
2019-10-15,133
2019-10-16,133
2019-10-17,133
2019-10-18,133
2019-10-19,133
2019-10-20,133
2019-10-21,133
2019-10-22,133
2019-10-23,133
2019-10-24,138
2019-10-25,138
2019-10-26,138
2019-10-27,138
2019-10-28,138
2019-10-29,138
2019-10-30,138
2019-10-31,138
2019-11-01,138
2019-11-02,138
2019-11-03,138
2019-11-04,138
2019-11-05,138
2019-11-06,138
2019-11-07,138
2019-11-08,138
2019-11-09,138
2019-11-10,138
2019-11-11,136
2019-11-12,136
2019-11-13,136
2019-11-14,136
2019-11-15,136
2019-11-16,136
2019-11-17,136
2019-11-18,136
2019-11-19,136
2019-11-20,136
2019-11-21,136
2019-11-22,136
2019-11-23,136
2019-11-24,137
2019-11-25,137
2019-11-26,137
2019-11-27,137
2019-11-28,137
2019-11-29,137
2019-11-30,137
2019-12-01,137
2019-12-02,137
2019-12-03,137
2019-12-04,137
2019-12-05,137
2019-12-06,137
2019-12-07,137
2019-12-08,141
2019-12-09,141
2019-12-10,141
2019-12-11,141
2019-12-12,141
2019-12-13,141
2019-12-14,141
2019-12-15,141
2019-12-16,141
2019-12-17,141
2019-12-18,147
2019-12-19,147
2019-12-20,147
2019-12-21,147
2019-12-22,147
2019-12-23,147
2019-12-24,147
2019-12-25,147
2019-12-26,147
2019-12-27,147
2019-12-28,147
2019-12-29,147
2019-12-30,143
2019-12-31,143
2020-01-01,143
2020-01-02,143
2020-01-03,143
2020-01-04,143
2020-01-05,143
2020-01-06,143
2020-01-07,143
2020-01-08,143
2020-01-09,147
2020-01-10,147
2020-01-11,147
2020-01-12,147
2020-01-13,147
2020-01-14,147
2020-01-15,147
2020-01-16,147
2020-01-17,147
2020-01-18,147
2020-01-19,147
2020-01-20,147
2020-01-21,150
2020-01-22,150
2020-01-23,150
2020-01-24,150
2020-01-25,150
2020-01-26,150
2020-01-27,150
2020-01-28,150
2020-01-29,150
2020-01-30,150
2020-01-31,158
2020-02-01,158
2020-02-02,158
2020-02-03,158
2020-02-04,158
2020-02-05,158
2020-02-06,158
2020-02-07,158
2020-02-08,158
2020-02-09,166
2020-02-10,166
2020-02-11,166
2020-02-12,166
2020-02-13,166
2020-02-14,166
2020-02-15,166
2020-02-16,166
2020-02-17,166
2020-02-18,171
2020-02-19,171
2020-02-20,171
2020-02-21,171
2020-02-22,171
2020-02-23,171
2020-02-24,171
2020-02-25,171
2020-02-26,170
2020-02-27,170
2020-02-28,170
2020-02-29,170
2020-03-01,170
2020-03-02,170
2020-03-03,170
2020-03-04,170
2020-03-05,168
2020-03-06,168
2020-03-07,168
2020-03-08,168
2020-03-09,168
2020-03-10,168
2020-03-11,168
2020-03-12,168
2020-03-13,167
2020-03-14,167
2020-03-15,167
2020-03-16,167
2020-03-17,167
2020-03-18,167
2020-03-19,167
2020-03-20,167
2020-03-21,170
2020-03-22,170
2020-03-23,170
2020-03-24,170
2020-03-25,170
2020-03-26,170
2020-03-27,170
2020-03-28,171
2020-03-29,171
2020-03-30,171
2020-03-31,171
2020-04-01,171
2020-04-02,178
2020-04-03,178
2020-04-04,178
2020-04-05,178
2020-04-06,178
2020-04-07,178
2020-04-08,173
2020-04-09,173
2020-04-10,173
2020-04-11,173
2020-04-12,173
2020-04-13,170
2020-04-14,170
2020-04-15,170
2020-04-16,170
2020-04-17,170
2020-04-18,170
2020-04-19,170
2020-04-20,170
2020-04-21,170
2020-04-22,170
2020-04-23,172
2020-04-24,172
2020-04-25,172
2020-04-26,172
2020-04-27,180
2020-04-28,180
2020-04-29,180
2020-04-30,180
2020-05-01,180
2020-05-02,180
2020-05-03,188
2020-05-04,188
2020-05-05,188
2020-05-06,188
2020-05-07,188
2020-05-08,188
2020-05-09,189
2020-05-10,189
2020-05-11,189
2020-05-12,189
2020-05-13,189
