date_obj,Assorted%20flowers price
2019-08-08,66
2019-08-09,66
2019-08-10,66
2019-08-11,66
2019-08-12,66
2019-08-13,66
2019-08-14,66
2019-08-15,64
2019-08-16,64
2019-08-17,64
2019-08-18,64
2019-08-19,62
2019-08-20,62
2019-08-21,62
2019-08-22,62
2019-08-23,62
2019-08-24,62
2019-08-24,62
2019-08-25,59
2019-08-25,59
2019-08-26,59
2019-08-27,59
2019-08-27,59
2019-08-28,59
2019-08-29,59
2019-08-30,59
2019-08-31,58
2019-09-01,58
2019-09-02,58
2019-09-03,58
2019-09-04,58
2019-09-05,58
2019-09-06,56
2019-09-07,56
2019-09-08,56
2019-09-09,56
2019-09-10,56
2019-09-11,56
2019-09-12,56
2019-09-13,57
2019-09-14,57
2019-09-15,57
2019-09-16,57
2019-09-17,57
2019-09-18,57
2019-09-19,57
2019-09-20,57
2019-09-21,57
2019-09-22,57
2019-09-23,57
2019-09-24,57
2019-09-25,57
2019-09-26,57
2019-09-27,57
2019-09-28,57
2019-09-29,57
2019-09-30,57
2019-10-01,57
2019-10-02,57
2019-10-03,57
2019-10-04,58
2019-10-05,58
2019-10-06,58
2019-10-07,58
2019-10-08,58
2019-10-09,58
2019-10-10,58
2019-10-11,59
2019-10-12,59
2019-10-13,59
2019-10-14,59
2019-10-15,59
2019-10-16,59
2019-10-17,59
2019-10-18,62
2019-10-19,62
2019-10-20,62
2019-10-21,62
2019-10-22,62
2019-10-23,62
2019-10-24,62
2019-10-25,64
2019-10-26,64
2019-10-27,64
2019-10-28,64
2019-10-29,64
2019-10-30,64
2019-10-31,64
2019-11-01,67
2019-11-02,67
2019-11-03,67
2019-11-04,67
2019-11-05,67
2019-11-06,67
2019-11-07,67
2019-11-08,67
2019-11-09,67
2019-11-10,67
2019-11-11,67
2019-11-12,67
2019-11-13,67
2019-11-14,67
2019-11-15,67
2019-11-16,70
2019-11-17,70
2019-11-18,70
2019-11-19,70
2019-11-20,70
2019-11-21,70
2019-11-22,70
2019-11-23,70
2019-11-24,70
2019-11-25,69
2019-11-26,69
2019-11-27,69
2019-11-28,69
2019-11-29,69
2019-11-30,69
2019-12-01,69
2019-12-02,69
2019-12-03,69
2019-12-04,71
2019-12-05,71
2019-12-06,71
2019-12-07,71
2019-12-08,71
2019-12-09,71
2019-12-10,71
2019-12-11,71
2019-12-12,71
2019-12-13,70
2019-12-14,70
2019-12-15,70
2019-12-16,70
2019-12-17,70
2019-12-18,70
2019-12-19,70
2019-12-20,70
2019-12-21,70
2019-12-22,68
2019-12-23,68
2019-12-24,68
2019-12-25,68
2019-12-26,68
2019-12-27,68
2019-12-28,68
2019-12-29,68
2019-12-30,68
2019-12-31,68
2020-01-01,68
2020-01-02,68
2020-01-03,68
2020-01-04,68
2020-01-05,68
2020-01-06,71
2020-01-07,71
2020-01-08,71
2020-01-09,71
2020-01-10,71
2020-01-11,71
2020-01-12,71
2020-01-13,75
2020-01-14,75
2020-01-15,75
2020-01-16,75
2020-01-17,75
2020-01-18,75
2020-01-19,75
2020-01-20,78
2020-01-21,78
2020-01-22,78
2020-01-23,78
2020-01-24,78
2020-01-25,78
2020-01-26,79
2020-01-27,79
2020-01-28,79
2020-01-29,79
2020-01-30,79
2020-01-31,79
2020-02-01,82
2020-02-02,82
2020-02-03,82
2020-02-04,82
2020-02-05,82
2020-02-06,82
2020-02-07,82
2020-02-08,87
2020-02-09,87
2020-02-10,87
2020-02-11,87
2020-02-12,87
2020-02-13,87
2020-02-14,92
2020-02-15,92
2020-02-16,92
2020-02-17,92
2020-02-18,92
2020-02-19,92
2020-02-20,97
2020-02-21,97
2020-02-22,97
2020-02-23,97
2020-02-24,97
2020-02-25,97
2020-02-26,97
2020-02-27,102
2020-02-28,102
2020-02-29,102
2020-03-01,102
2020-03-02,102
2020-03-03,102
2020-03-04,107
2020-03-05,107
2020-03-06,107
2020-03-07,107
2020-03-08,107
2020-03-09,107
2020-03-10,110
2020-03-11,110
2020-03-12,110
2020-03-13,110
2020-03-14,110
2020-03-15,110
2020-03-16,113
2020-03-17,113
2020-03-18,113
2020-03-19,113
2020-03-20,113
2020-03-21,113
2020-03-22,113
2020-03-23,113
2020-03-24,113
2020-03-25,113
2020-03-26,113
2020-03-27,117
2020-03-28,117
2020-03-29,117
2020-03-30,122
2020-03-31,122
2020-04-01,122
2020-04-02,122
2020-04-03,122
2020-04-04,125
2020-04-05,125
2020-04-06,125
2020-04-07,125
2020-04-08,131
2020-04-09,131
2020-04-10,131
2020-04-11,131
2020-04-12,137
2020-04-13,137
2020-04-14,137
2020-04-15,137
2020-04-16,139
2020-04-17,139
2020-04-18,139
2020-04-19,141
2020-04-20,141
2020-04-21,141
2020-04-22,141
2020-04-23,149
2020-04-24,149
2020-04-25,149
2020-04-26,149
2020-04-27,157
2020-04-28,157
2020-04-29,157
2020-04-30,157
2020-05-01,158
2020-05-02,158
2020-05-03,158
2020-05-04,158
2020-05-05,164
2020-05-06,164
2020-05-07,164
2020-05-08,164
2020-05-09,173
2020-05-10,173
2020-05-11,173
2020-05-12,173
2020-05-13,182
