date_obj,Marrentill%20potion%20(unf) price
2019-09-06,40
2019-09-07,41
2019-09-08,43
2019-09-09,45
2019-09-10,46
2019-09-11,48
2019-09-12,51
2019-09-13,54
2019-09-14,57
2019-09-15,57
2019-09-16,56
2019-09-17,54
2019-09-18,55
2019-09-19,53
2019-09-20,51
2019-09-21,52
2019-09-22,51
2019-09-23,50
2019-09-24,51
2019-09-25,49
2019-09-26,48
2019-09-27,48
2019-09-28,45
2019-09-29,42
2019-09-30,40
2019-10-01,40
2019-10-02,39
2019-10-03,40
2019-10-04,40
2019-10-05,40
2019-10-06,41
2019-10-07,44
2019-10-08,47
2019-10-09,47
2019-10-10,46
2019-10-11,43
2019-10-12,41
2019-10-13,40
2019-10-14,40
2019-10-15,40
2019-10-16,41
2019-10-17,41
2019-10-18,39
2019-10-19,38
2019-10-20,38
2019-10-21,40
2019-10-22,42
2019-10-23,45
2019-10-24,48
2019-10-25,51
2019-10-26,54
2019-10-27,57
2019-10-28,59
2019-10-29,59
2019-10-30,58
2019-10-31,58
2019-11-01,59
2019-11-02,62
2019-11-03,65
2019-11-04,66
2019-11-05,69
2019-11-06,68
2019-11-07,65
2019-11-08,67
2019-11-09,65
2019-11-10,66
2019-11-11,68
2019-11-12,69
2019-11-13,70
2019-11-14,69
2019-11-15,67
2019-11-16,66
2019-11-17,66
2019-11-18,66
2019-11-19,65
2019-11-20,65
2019-11-21,65
2019-11-22,64
2019-11-23,63
2019-11-24,63
2019-11-25,63
2019-11-26,61
2019-11-27,61
2019-11-28,61
2019-11-29,61
2019-11-30,60
2019-12-01,59
2019-12-02,61
2019-12-03,61
2019-12-04,60
2019-12-05,60
2019-12-06,60
2019-12-07,60
2019-12-08,60
2019-12-09,61
2019-12-10,63
2019-12-11,65
2019-12-12,67
2019-12-13,65
2019-12-14,64
2019-12-15,65
2019-12-16,63
2019-12-17,62
2019-12-18,58
2019-12-19,55
2019-12-20,56
2019-12-21,56
2019-12-22,57
2019-12-23,60
2019-12-24,62
2019-12-25,63
2019-12-26,59
2019-12-27,57
2019-12-28,55
2019-12-29,57
2019-12-30,58
2019-12-31,57
2020-01-01,56
2020-01-02,55
2020-01-03,54
2020-01-04,53
2020-01-05,54
2020-01-06,57
2020-01-07,58
2020-01-08,60
2020-01-09,61
2020-01-10,61
2020-01-11,63
2020-01-12,63
2020-01-13,65
2020-01-14,66
2020-01-15,67
2020-01-16,64
2020-01-17,60
2020-01-18,57
2020-01-19,55
2020-01-20,57
2020-01-21,60
2020-01-22,63
2020-01-23,62
2020-01-24,64
2020-01-25,63
2020-01-26,59
2020-01-27,58
2020-01-28,58
2020-01-29,59
2020-01-30,61
2020-01-31,62
2020-02-01,59
2020-02-02,62
2020-02-03,63
2020-02-04,66
2020-02-05,67
2020-02-06,65
2020-02-07,63
2020-02-08,62
2020-02-09,60
2020-02-10,57
2020-02-11,54
2020-02-12,55
2020-02-13,58
2020-02-14,61
2020-02-15,65
2020-02-16,69
2020-02-17,71
2020-02-18,75
2020-02-19,79
2020-02-20,83
2020-02-21,83
2020-02-22,80
2020-02-23,78
2020-02-24,74
2020-02-25,71
2020-02-26,68
2020-02-27,67
2020-02-28,66
2020-02-29,66
2020-03-01,63
2020-03-02,59
2020-03-03,59
2020-03-04,58
2020-03-05,56
2020-03-06,56
2020-03-07,59
2020-03-08,62
2020-03-09,64
2020-03-10,67
2020-03-11,71
2020-03-12,71
2020-03-13,75
2020-03-14,79
2020-03-15,81
2020-03-16,85
2020-03-17,86
2020-03-18,83
2020-03-19,79
2020-03-20,76
2020-03-21,77
2020-03-22,73
2020-03-23,71
2020-03-24,71
2020-03-25,71
2020-03-26,71
2020-03-27,71
2020-03-28,68
2020-03-29,68
2020-03-30,68
2020-03-31,64
2020-04-01,61
2020-04-02,62
2020-04-03,66
2020-04-04,70
2020-04-05,73
2020-04-06,75
2020-04-07,77
2020-04-08,77
2020-04-09,77
2020-04-10,77
2020-04-11,81
2020-04-12,81
2020-04-13,79
2020-04-14,79
2020-04-15,76
2020-04-16,73
2020-04-17,72
2020-04-18,73
2020-04-19,72
2020-04-20,71
2020-04-21,72
2020-04-22,72
2020-04-23,71
2020-04-24,67
2020-04-25,63
2020-04-26,62
2020-04-27,63
2020-04-28,63
2020-04-29,66
2020-04-30,68
2020-05-01,67
2020-05-02,70
2020-05-03,70
2020-05-04,68
2020-05-05,65
2020-05-06,64
2020-05-07,62
2020-05-08,58
2020-05-09,55
2020-05-10,52
2020-05-11,50
2020-05-12,49
2020-05-13,47
