date_obj,Bronze%20knife price
2019-08-26,12
2019-08-26,12
2019-08-27,13
2019-08-27,13
2019-08-28,13
2019-08-29,13
2019-08-30,13
2019-08-31,13
2019-09-01,13
2019-09-02,13
2019-09-03,13
2019-09-04,14
2019-09-05,14
2019-09-06,14
2019-09-07,14
2019-09-08,14
2019-09-09,14
2019-09-10,14
2019-09-11,14
2019-09-12,14
2019-09-13,14
2019-09-14,14
2019-09-15,14
2019-09-16,15
2019-09-17,15
2019-09-18,15
2019-09-19,15
2019-09-20,15
2019-09-21,15
2019-09-22,15
2019-09-23,15
2019-09-24,15
2019-09-25,15
2019-09-26,15
2019-09-27,15
2019-09-28,14
2019-09-29,14
2019-09-30,14
2019-10-01,14
2019-10-02,14
2019-10-03,13
2019-10-04,13
2019-10-05,13
2019-10-06,13
2019-10-07,13
2019-10-08,14
2019-10-09,14
2019-10-10,14
2019-10-11,14
2019-10-12,14
2019-10-13,14
2019-10-14,14
2019-10-15,14
2019-10-16,14
2019-10-17,14
2019-10-18,14
2019-10-19,14
2019-10-20,14
2019-10-21,14
2019-10-22,14
2019-10-23,14
2019-10-24,14
2019-10-25,14
2019-10-26,14
2019-10-27,14
2019-10-28,14
2019-10-29,14
2019-10-30,14
2019-10-31,14
2019-11-01,14
2019-11-02,14
2019-11-03,14
2019-11-04,14
2019-11-05,14
2019-11-06,14
2019-11-07,14
2019-11-08,14
2019-11-09,14
2019-11-10,14
2019-11-11,14
2019-11-12,14
2019-11-13,14
2019-11-14,15
2019-11-15,15
2019-11-16,15
2019-11-17,15
2019-11-18,15
2019-11-19,15
2019-11-20,15
2019-11-21,15
2019-11-22,16
2019-11-23,16
2019-11-24,17
2019-11-25,18
2019-11-26,18
2019-11-27,18
2019-11-28,18
2019-11-29,18
2019-11-30,18
2019-12-01,18
2019-12-02,18
2019-12-03,18
2019-12-04,18
2019-12-05,18
2019-12-06,18
2019-12-07,18
2019-12-08,18
2019-12-09,18
2019-12-10,19
2019-12-11,19
2019-12-12,19
2019-12-13,19
2019-12-14,19
2019-12-15,19
2019-12-16,19
2019-12-17,20
2019-12-18,20
2019-12-19,20
2019-12-20,20
2019-12-21,20
2019-12-22,20
2019-12-23,20
2019-12-24,20
2019-12-25,20
2019-12-26,20
2019-12-27,20
2019-12-28,20
2019-12-29,20
2019-12-30,20
2019-12-31,20
2020-01-01,20
2020-01-02,20
2020-01-03,20
2020-01-04,20
2020-01-05,20
2020-01-06,20
2020-01-07,20
2020-01-08,20
2020-01-09,20
2020-01-10,20
2020-01-11,20
2020-01-12,20
2020-01-13,20
2020-01-14,20
2020-01-15,20
2020-01-16,20
2020-01-17,20
2020-01-18,20
2020-01-19,20
2020-01-20,20
2020-01-21,20
2020-01-22,20
2020-01-23,19
2020-01-24,19
2020-01-25,19
2020-01-26,18
2020-01-27,18
2020-01-28,17
2020-01-29,17
2020-01-30,17
2020-01-31,17
2020-02-01,17
2020-02-02,17
2020-02-03,17
2020-02-04,17
2020-02-05,17
2020-02-06,17
2020-02-07,17
2020-02-08,17
2020-02-09,17
2020-02-10,16
2020-02-11,16
2020-02-12,16
2020-02-13,16
2020-02-14,16
2020-02-15,16
2020-02-16,16
2020-02-17,16
2020-02-18,17
2020-02-19,17
2020-02-20,17
2020-02-21,17
2020-02-22,17
2020-02-23,17
2020-02-24,17
2020-02-25,17
2020-02-26,17
2020-02-27,17
2020-02-28,17
2020-02-29,17
2020-03-01,17
2020-03-02,17
2020-03-03,17
2020-03-04,17
2020-03-05,17
2020-03-06,17
2020-03-07,17
2020-03-08,17
2020-03-09,17
2020-03-10,17
2020-03-11,17
2020-03-12,17
2020-03-13,17
2020-03-14,18
2020-03-15,18
2020-03-16,19
2020-03-17,19
2020-03-18,20
2020-03-19,20
2020-03-20,20
2020-03-21,19
2020-03-22,19
2020-03-23,20
2020-03-24,21
2020-03-25,22
2020-03-26,22
2020-03-27,22
2020-03-28,21
2020-03-29,22
2020-03-30,23
2020-03-31,25
2020-04-01,26
2020-04-02,27
2020-04-03,27
2020-04-04,27
2020-04-05,28
2020-04-06,28
2020-04-07,28
2020-04-08,28
2020-04-09,27
2020-04-10,27
2020-04-11,27
2020-04-12,27
2020-04-13,28
2020-04-14,28
2020-04-15,28
2020-04-16,28
2020-04-17,29
2020-04-18,30
2020-04-19,31
2020-04-20,29
2020-04-21,30
2020-04-22,31
2020-04-23,32
2020-04-24,32
2020-04-25,31
2020-04-26,31
2020-04-27,31
2020-04-28,31
2020-04-29,32
2020-04-30,32
2020-05-01,33
2020-05-02,33
2020-05-03,33
2020-05-04,33
2020-05-05,33
2020-05-06,32
2020-05-07,32
2020-05-08,31
2020-05-09,31
2020-05-10,30
2020-05-11,30
2020-05-12,30
2020-05-13,29
