date_obj,Guam%20potion%20(unf) price
2019-08-26,89
2019-08-27,87
2019-08-27,87
2019-08-28,87
2019-08-29,89
2019-08-30,90
2019-08-31,92
2019-09-01,90
2019-09-02,91
2019-09-03,86
2019-09-04,87
2019-09-05,89
2019-09-06,93
2019-09-07,95
2019-09-08,100
2019-09-09,104
2019-09-10,105
2019-09-11,104
2019-09-12,103
2019-09-13,106
2019-09-14,105
2019-09-15,104
2019-09-16,100
2019-09-17,96
2019-09-18,95
2019-09-19,92
2019-09-20,88
2019-09-21,84
2019-09-22,86
2019-09-23,88
2019-09-24,91
2019-09-25,91
2019-09-26,93
2019-09-27,96
2019-09-28,100
2019-09-29,99
2019-09-30,103
2019-10-01,105
2019-10-02,103
2019-10-03,98
2019-10-04,96
2019-10-05,96
2019-10-06,99
2019-10-07,104
2019-10-08,107
2019-10-09,102
2019-10-10,97
2019-10-11,94
2019-10-12,95
2019-10-13,96
2019-10-14,94
2019-10-15,93
2019-10-16,94
2019-10-17,94
2019-10-18,92
2019-10-19,91
2019-10-20,90
2019-10-21,91
2019-10-22,91
2019-10-23,91
2019-10-24,91
2019-10-25,91
2019-10-26,91
2019-10-27,91
2019-10-28,92
2019-10-29,93
2019-10-30,92
2019-10-31,92
2019-11-01,95
2019-11-02,99
2019-11-03,99
2019-11-04,102
2019-11-05,104
2019-11-06,104
2019-11-07,108
2019-11-08,104
2019-11-09,101
2019-11-10,95
2019-11-11,92
2019-11-12,88
2019-11-13,86
2019-11-14,87
2019-11-15,85
2019-11-16,85
2019-11-17,85
2019-11-18,81
2019-11-19,77
2019-11-20,73
2019-11-21,70
2019-11-22,67
2019-11-23,64
2019-11-24,61
2019-11-25,57
2019-11-26,56
2019-11-27,53
2019-11-28,51
2019-11-29,52
2019-11-30,52
2019-12-01,50
2019-12-02,53
2019-12-03,56
2019-12-04,58
2019-12-05,61
2019-12-06,64
2019-12-07,68
2019-12-08,71
2019-12-09,75
2019-12-10,79
2019-12-11,83
2019-12-12,84
2019-12-13,88
2019-12-14,89
2019-12-15,90
2019-12-16,93
2019-12-17,98
2019-12-18,101
2019-12-19,98
2019-12-20,98
2019-12-21,98
2019-12-22,98
2019-12-23,97
2019-12-24,98
2019-12-25,99
2019-12-26,102
2019-12-27,104
2019-12-28,102
2019-12-29,97
2019-12-30,93
2019-12-31,91
2020-01-01,92
2020-01-02,94
2020-01-03,93
2020-01-04,93
2020-01-05,95
2020-01-06,99
2020-01-07,103
2020-01-08,107
2020-01-09,111
2020-01-10,109
2020-01-11,105
2020-01-12,100
2020-01-13,100
2020-01-14,101
2020-01-15,106
2020-01-16,112
2020-01-17,108
2020-01-18,105
2020-01-19,102
2020-01-20,102
2020-01-21,106
2020-01-22,107
2020-01-23,107
2020-01-24,104
2020-01-25,104
2020-01-26,102
2020-01-27,98
2020-01-28,94
2020-01-29,90
2020-01-30,91
2020-01-31,93
2020-02-01,95
2020-02-02,96
2020-02-03,93
2020-02-04,91
2020-02-05,89
2020-02-06,91
2020-02-07,90
2020-02-08,87
2020-02-09,88
2020-02-10,86
2020-02-11,86
2020-02-12,87
2020-02-13,90
2020-02-14,89
2020-02-15,88
2020-02-16,88
2020-02-17,87
2020-02-18,86
2020-02-19,84
2020-02-20,85
2020-02-21,87
2020-02-22,85
2020-02-23,82
2020-02-24,84
2020-02-25,87
2020-02-26,90
2020-02-27,93
2020-02-28,95
2020-02-29,96
2020-03-01,95
2020-03-02,97
2020-03-03,100
2020-03-04,100
2020-03-05,100
2020-03-06,98
2020-03-07,94
2020-03-08,93
2020-03-09,92
2020-03-10,91
2020-03-11,93
2020-03-12,90
2020-03-13,87
2020-03-14,84
2020-03-15,79
2020-03-16,77
2020-03-17,79
2020-03-18,81
2020-03-19,83
2020-03-20,86
2020-03-21,87
2020-03-22,86
2020-03-23,89
2020-03-24,92
2020-03-25,95
2020-03-26,96
2020-03-27,95
2020-03-28,91
2020-03-29,91
2020-03-30,93
2020-03-31,91
2020-04-01,90
2020-04-02,91
2020-04-03,95
2020-04-04,98
2020-04-05,99
2020-04-06,99
2020-04-07,94
2020-04-08,89
2020-04-09,84
2020-04-10,80
2020-04-11,80
2020-04-12,78
2020-04-13,79
2020-04-14,79
2020-04-15,79
2020-04-16,78
2020-04-17,80
2020-04-18,81
2020-04-19,82
2020-04-20,83
2020-04-21,83
2020-04-22,80
2020-04-23,78
2020-04-24,76
2020-04-25,73
2020-04-26,74
2020-04-27,73
2020-04-28,74
2020-04-29,74
2020-04-30,75
2020-05-01,77
2020-05-02,79
2020-05-03,79
2020-05-04,80
2020-05-05,80
2020-05-06,82
2020-05-07,80
2020-05-08,80
2020-05-09,81
2020-05-10,83
2020-05-11,84
2020-05-12,86
2020-05-13,87
