date_obj,Garlic%20powder price
2019-08-22,87
2019-08-23,87
2019-08-24,92
2019-08-24,92
2019-08-25,92
2019-08-25,92
2019-08-26,92
2019-08-26,92
2019-08-27,92
2019-08-27,92
2019-08-28,94
2019-08-29,94
2019-08-30,94
2019-08-31,98
2019-09-01,98
2019-09-02,98
2019-09-03,103
2019-09-04,103
2019-09-05,103
2019-09-06,103
2019-09-07,107
2019-09-08,107
2019-09-09,107
2019-09-10,110
2019-09-11,110
2019-09-12,110
2019-09-13,110
2019-09-14,110
2019-09-15,111
2019-09-16,111
2019-09-17,111
2019-09-18,115
2019-09-19,115
2019-09-20,115
2019-09-21,115
2019-09-22,120
2019-09-23,120
2019-09-24,120
2019-09-25,120
2019-09-26,117
2019-09-27,117
2019-09-28,117
2019-09-29,117
2019-09-30,122
2019-10-01,122
2019-10-02,122
2019-10-03,122
2019-10-04,129
2019-10-05,129
2019-10-06,129
2019-10-07,131
2019-10-08,131
2019-10-09,131
2019-10-10,131
2019-10-11,124
2019-10-12,124
2019-10-13,124
2019-10-14,118
2019-10-15,118
2019-10-16,118
2019-10-17,118
2019-10-18,119
2019-10-19,119
2019-10-20,119
2019-10-21,119
2019-10-22,117
2019-10-23,117
2019-10-24,117
2019-10-25,113
2019-10-26,113
2019-10-27,113
2019-10-28,107
2019-10-29,107
2019-10-30,107
2019-10-31,107
2019-11-01,107
2019-11-02,101
2019-11-03,101
2019-11-04,101
2019-11-05,101
2019-11-06,96
2019-11-07,96
2019-11-08,96
2019-11-09,97
2019-11-10,97
2019-11-11,97
2019-11-12,97
2019-11-13,96
2019-11-14,96
2019-11-15,96
2019-11-16,96
2019-11-17,97
2019-11-18,97
2019-11-19,97
2019-11-20,97
2019-11-21,95
2019-11-22,95
2019-11-23,95
2019-11-24,95
2019-11-25,95
2019-11-26,90
2019-11-27,90
2019-11-28,90
2019-11-29,90
2019-11-30,90
2019-12-01,85
2019-12-02,85
2019-12-03,85
2019-12-04,85
2019-12-05,80
2019-12-06,80
2019-12-07,80
2019-12-08,80
2019-12-09,76
2019-12-10,76
2019-12-11,76
2019-12-12,76
2019-12-13,76
2019-12-14,72
2019-12-15,72
2019-12-16,72
2019-12-17,72
2019-12-18,68
2019-12-19,68
2019-12-20,68
2019-12-21,68
2019-12-22,66
2019-12-23,66
2019-12-24,66
2019-12-25,66
2019-12-26,68
2019-12-27,68
2019-12-28,68
2019-12-29,71
2019-12-30,71
2019-12-31,71
2020-01-01,71
2020-01-02,74
2020-01-03,74
2020-01-04,74
2020-01-05,77
2020-01-06,77
2020-01-07,77
2020-01-08,77
2020-01-09,77
2020-01-10,77
2020-01-11,80
2020-01-12,80
2020-01-13,80
2020-01-14,80
2020-01-15,80
2020-01-16,80
2020-01-17,80
2020-01-18,76
2020-01-19,76
2020-01-20,72
2020-01-21,72
2020-01-22,72
2020-01-23,72
2020-01-24,68
2020-01-25,68
2020-01-26,68
2020-01-27,64
2020-01-28,64
2020-01-29,64
2020-01-30,66
2020-01-31,66
2020-02-01,66
2020-02-02,68
2020-02-03,68
2020-02-04,68
2020-02-05,68
2020-02-06,68
2020-02-07,68
2020-02-08,69
2020-02-09,69
2020-02-10,69
2020-02-11,67
2020-02-12,67
2020-02-13,67
2020-02-14,64
2020-02-15,64
2020-02-16,64
2020-02-17,67
2020-02-18,67
2020-02-19,67
2020-02-20,68
2020-02-21,68
2020-02-22,68
2020-02-23,68
2020-02-24,68
2020-02-25,68
2020-02-26,68
2020-02-27,68
2020-02-28,68
2020-02-29,68
2020-03-01,68
2020-03-02,68
2020-03-03,69
2020-03-04,69
2020-03-05,69
2020-03-06,68
2020-03-07,68
2020-03-08,68
2020-03-09,69
2020-03-10,69
2020-03-11,69
2020-03-12,67
2020-03-13,67
2020-03-14,67
2020-03-15,67
2020-03-16,67
2020-03-17,69
2020-03-18,69
2020-03-19,69
2020-03-20,67
2020-03-21,67
2020-03-22,63
2020-03-23,63
2020-03-24,65
2020-03-25,65
2020-03-26,67
2020-03-27,67
2020-03-28,68
2020-03-29,68
2020-03-30,69
2020-03-31,69
2020-04-01,68
2020-04-02,68
2020-04-03,68
2020-04-04,64
2020-04-05,64
2020-04-06,64
2020-04-07,64
2020-04-08,67
2020-04-09,67
2020-04-10,67
2020-04-11,68
2020-04-12,68
2020-04-13,69
2020-04-14,69
2020-04-15,67
2020-04-16,67
2020-04-17,69
2020-04-18,71
2020-04-19,71
2020-04-20,70
2020-04-21,70
2020-04-22,72
2020-04-23,72
2020-04-24,72
2020-04-25,71
2020-04-26,71
2020-04-27,72
2020-04-28,72
2020-04-29,74
2020-04-30,74
2020-05-01,77
2020-05-02,77
2020-05-03,79
2020-05-04,79
2020-05-05,80
2020-05-06,80
2020-05-07,77
2020-05-08,77
2020-05-09,76
2020-05-10,76
2020-05-11,79
2020-05-12,79
2020-05-13,80
