date_obj,Pearl%20bolts price
2019-09-07,65
2019-09-08,65
2019-09-09,65
2019-09-10,62
2019-09-11,62
2019-09-12,62
2019-09-13,62
2019-09-14,62
2019-09-15,62
2019-09-16,62
2019-09-17,62
2019-09-18,62
2019-09-19,62
2019-09-20,62
2019-09-21,62
2019-09-22,62
2019-09-23,62
2019-09-24,62
2019-09-25,62
2019-09-26,62
2019-09-27,62
2019-09-28,61
2019-09-29,61
2019-09-30,61
2019-10-01,61
2019-10-02,61
2019-10-03,60
2019-10-04,60
2019-10-05,60
2019-10-06,60
2019-10-07,59
2019-10-08,59
2019-10-09,59
2019-10-10,59
2019-10-11,59
2019-10-12,58
2019-10-13,58
2019-10-14,58
2019-10-15,57
2019-10-16,57
2019-10-17,57
2019-10-18,57
2019-10-19,57
2019-10-20,57
2019-10-21,57
2019-10-22,57
2019-10-23,57
2019-10-24,57
2019-10-25,58
2019-10-26,58
2019-10-27,58
2019-10-28,58
2019-10-29,57
2019-10-30,57
2019-10-31,57
2019-11-01,57
2019-11-02,57
2019-11-03,57
2019-11-04,57
2019-11-05,57
2019-11-06,57
2019-11-07,57
2019-11-08,57
2019-11-09,57
2019-11-10,57
2019-11-11,57
2019-11-12,57
2019-11-13,57
2019-11-14,57
2019-11-15,57
2019-11-16,57
2019-11-17,57
2019-11-18,57
2019-11-19,57
2019-11-20,56
2019-11-21,56
2019-11-22,56
2019-11-23,56
2019-11-24,56
2019-11-25,56
2019-11-26,56
2019-11-27,56
2019-11-28,56
2019-11-29,56
2019-11-30,55
2019-12-01,55
2019-12-02,55
2019-12-03,55
2019-12-04,54
2019-12-05,54
2019-12-06,54
2019-12-07,54
2019-12-08,54
2019-12-09,55
2019-12-10,55
2019-12-11,55
2019-12-12,55
2019-12-13,55
2019-12-14,55
2019-12-15,55
2019-12-16,55
2019-12-17,55
2019-12-18,56
2019-12-19,56
2019-12-20,56
2019-12-21,56
2019-12-22,54
2019-12-23,54
2019-12-24,54
2019-12-25,54
2019-12-26,54
2019-12-27,54
2019-12-28,54
2019-12-29,54
2019-12-30,55
2019-12-31,55
2020-01-01,55
2020-01-02,55
2020-01-03,55
2020-01-04,55
2020-01-05,55
2020-01-06,55
2020-01-07,55
2020-01-08,55
2020-01-09,55
2020-01-10,55
2020-01-11,55
2020-01-12,55
2020-01-13,55
2020-01-14,55
2020-01-15,55
2020-01-16,55
2020-01-17,55
2020-01-18,55
2020-01-19,54
2020-01-20,54
2020-01-21,54
2020-01-22,54
2020-01-23,55
2020-01-24,55
2020-01-25,55
2020-01-26,55
2020-01-27,53
2020-01-28,53
2020-01-29,53
2020-01-30,53
2020-01-31,52
2020-02-01,52
2020-02-02,52
2020-02-03,52
2020-02-04,50
2020-02-05,50
2020-02-06,50
2020-02-07,50
2020-02-08,47
2020-02-09,47
2020-02-10,47
2020-02-11,46
2020-02-12,46
2020-02-13,46
2020-02-14,46
2020-02-15,47
2020-02-16,47
2020-02-17,47
2020-02-18,46
2020-02-19,46
2020-02-20,46
2020-02-21,46
2020-02-22,45
2020-02-23,45
2020-02-24,45
2020-02-25,45
2020-02-26,46
2020-02-27,46
2020-02-28,46
2020-02-29,46
2020-03-01,45
2020-03-02,45
2020-03-03,45
2020-03-04,45
2020-03-05,45
2020-03-06,45
2020-03-07,45
2020-03-08,45
2020-03-09,47
2020-03-10,47
2020-03-11,47
2020-03-12,47
2020-03-13,47
2020-03-14,47
2020-03-15,47
2020-03-16,47
2020-03-17,48
2020-03-18,48
2020-03-19,48
2020-03-20,48
2020-03-21,48
2020-03-22,48
2020-03-23,50
2020-03-24,50
2020-03-25,50
2020-03-26,51
2020-03-27,51
2020-03-28,51
2020-03-29,52
2020-03-30,52
2020-03-31,53
2020-04-01,53
2020-04-02,53
2020-04-03,54
2020-04-04,54
2020-04-05,54
2020-04-06,55
2020-04-07,55
2020-04-08,54
2020-04-09,54
2020-04-10,54
2020-04-11,54
2020-04-12,54
2020-04-13,54
2020-04-14,55
2020-04-15,55
2020-04-16,56
2020-04-17,56
2020-04-18,58
2020-04-19,58
2020-04-20,58
2020-04-21,58
2020-04-22,59
2020-04-23,59
2020-04-24,59
2020-04-25,60
2020-04-26,60
2020-04-27,61
2020-04-28,61
2020-04-29,63
2020-04-30,63
2020-05-01,63
2020-05-02,63
2020-05-03,63
2020-05-04,63
2020-05-05,63
2020-05-06,63
2020-05-07,63
2020-05-08,63
2020-05-09,63
2020-05-10,63
2020-05-11,63
2020-05-12,63
2020-05-13,64
