date_obj,Cocktail%20shaker price
2019-08-27,76
2019-08-28,76
2019-08-29,76
2019-08-30,76
2019-08-31,76
2019-09-01,76
2019-09-02,76
2019-09-03,78
2019-09-04,78
2019-09-05,78
2019-09-06,78
2019-09-07,78
2019-09-08,78
2019-09-09,78
2019-09-10,78
2019-09-11,78
2019-09-12,78
2019-09-13,78
2019-09-14,78
2019-09-15,78
2019-09-16,78
2019-09-17,78
2019-09-18,78
2019-09-19,78
2019-09-20,78
2019-09-21,78
2019-09-22,78
2019-09-23,78
2019-09-24,78
2019-09-25,78
2019-09-26,76
2019-09-27,76
2019-09-28,76
2019-09-29,76
2019-09-30,76
2019-10-01,76
2019-10-02,76
2019-10-03,76
2019-10-04,77
2019-10-05,77
2019-10-06,77
2019-10-07,77
2019-10-08,77
2019-10-09,77
2019-10-10,77
2019-10-11,77
2019-10-12,77
2019-10-13,77
2019-10-14,77
2019-10-15,77
2019-10-16,77
2019-10-17,77
2019-10-18,77
2019-10-19,76
2019-10-20,76
2019-10-21,76
2019-10-22,76
2019-10-23,76
2019-10-24,76
2019-10-25,76
2019-10-26,76
2019-10-27,74
2019-10-28,74
2019-10-29,74
2019-10-30,74
2019-10-31,74
2019-11-01,74
2019-11-02,74
2019-11-03,74
2019-11-04,72
2019-11-05,72
2019-11-06,72
2019-11-07,72
2019-11-08,72
2019-11-09,72
2019-11-10,72
2019-11-11,72
2019-11-12,69
2019-11-13,69
2019-11-14,69
2019-11-15,69
2019-11-16,69
2019-11-17,69
2019-11-18,69
2019-11-19,69
2019-11-20,69
2019-11-21,69
2019-11-22,69
2019-11-23,69
2019-11-24,69
2019-11-25,69
2019-11-26,69
2019-11-27,69
2019-11-28,69
2019-11-29,69
2019-11-30,69
2019-12-01,69
2019-12-02,69
2019-12-03,69
2019-12-04,69
2019-12-05,69
2019-12-06,69
2019-12-07,69
2019-12-08,69
2019-12-09,69
2019-12-10,69
2019-12-11,69
2019-12-12,69
2019-12-13,69
2019-12-14,69
2019-12-15,69
2019-12-16,69
2019-12-17,67
2019-12-18,67
2019-12-19,67
2019-12-20,67
2019-12-21,67
2019-12-22,67
2019-12-23,67
2019-12-24,67
2019-12-25,66
2019-12-26,66
2019-12-27,66
2019-12-28,66
2019-12-29,66
2019-12-30,66
2019-12-31,66
2020-01-01,66
2020-01-02,66
2020-01-03,66
2020-01-04,66
2020-01-05,66
2020-01-06,66
2020-01-07,66
2020-01-08,67
2020-01-09,67
2020-01-10,67
2020-01-11,67
2020-01-12,67
2020-01-13,67
2020-01-14,67
2020-01-15,68
2020-01-16,68
2020-01-17,68
2020-01-18,68
2020-01-19,68
2020-01-20,68
2020-01-21,68
2020-01-22,69
2020-01-23,69
2020-01-24,69
2020-01-25,69
2020-01-26,69
2020-01-27,69
2020-01-28,66
2020-01-29,66
2020-01-30,66
2020-01-31,66
2020-02-01,66
2020-02-02,66
2020-02-03,66
2020-02-04,66
2020-02-05,66
2020-02-06,66
2020-02-07,66
2020-02-08,66
2020-02-09,67
2020-02-10,67
2020-02-11,67
2020-02-12,67
2020-02-13,67
2020-02-14,67
2020-02-15,65
2020-02-16,65
2020-02-17,65
2020-02-18,65
2020-02-19,65
2020-02-20,65
2020-02-21,65
2020-02-22,67
2020-02-23,67
2020-02-24,67
2020-02-25,67
2020-02-26,67
2020-02-27,67
2020-02-28,70
2020-02-29,70
2020-03-01,70
2020-03-02,70
2020-03-03,70
2020-03-04,70
2020-03-05,73
2020-03-06,73
2020-03-07,73
2020-03-08,73
2020-03-09,73
2020-03-10,73
2020-03-11,74
2020-03-12,74
2020-03-13,74
2020-03-14,74
2020-03-15,74
2020-03-16,74
2020-03-17,74
2020-03-18,74
2020-03-19,74
2020-03-20,74
2020-03-21,74
2020-03-22,76
2020-03-23,76
2020-03-24,76
2020-03-25,76
2020-03-26,80
2020-03-27,80
2020-03-28,80
2020-03-29,80
2020-03-30,83
2020-03-31,83
2020-04-01,83
2020-04-02,88
2020-04-03,88
2020-04-04,88
2020-04-05,88
2020-04-06,86
2020-04-07,86
2020-04-08,86
2020-04-09,85
2020-04-10,85
2020-04-11,85
2020-04-12,90
2020-04-13,90
2020-04-14,90
2020-04-15,94
2020-04-16,94
2020-04-17,94
2020-04-18,94
2020-04-19,97
2020-04-20,97
2020-04-21,97
2020-04-22,97
2020-04-23,101
2020-04-24,101
2020-04-25,101
2020-04-26,101
2020-04-27,100
2020-04-28,100
2020-04-29,100
2020-04-30,96
2020-05-01,96
2020-05-02,96
2020-05-03,96
2020-05-04,91
2020-05-05,91
2020-05-06,91
2020-05-07,86
2020-05-08,86
2020-05-09,86
2020-05-10,83
2020-05-11,83
2020-05-12,83
2020-05-13,83
