date_obj,Raw%20chicken price
2019-08-30,39
2019-08-31,40
2019-09-01,40
2019-09-02,41
2019-09-03,40
2019-09-04,40
2019-09-05,39
2019-09-06,40
2019-09-07,40
2019-09-08,40
2019-09-09,40
2019-09-10,41
2019-09-11,42
2019-09-12,40
2019-09-13,39
2019-09-14,38
2019-09-15,38
2019-09-16,37
2019-09-17,37
2019-09-18,37
2019-09-19,36
2019-09-20,37
2019-09-21,37
2019-09-22,38
2019-09-23,39
2019-09-24,40
2019-09-25,39
2019-09-26,38
2019-09-27,37
2019-09-28,36
2019-09-29,38
2019-09-30,38
2019-10-01,37
2019-10-02,38
2019-10-03,38
2019-10-04,38
2019-10-05,37
2019-10-06,38
2019-10-07,38
2019-10-08,39
2019-10-09,40
2019-10-10,39
2019-10-11,39
2019-10-12,38
2019-10-13,38
2019-10-14,39
2019-10-15,41
2019-10-16,42
2019-10-17,41
2019-10-18,38
2019-10-19,37
2019-10-20,37
2019-10-21,37
2019-10-22,36
2019-10-23,36
2019-10-24,36
2019-10-25,35
2019-10-26,35
2019-10-27,35
2019-10-28,34
2019-10-29,32
2019-10-30,31
2019-10-31,31
2019-11-01,33
2019-11-02,35
2019-11-03,35
2019-11-04,34
2019-11-05,34
2019-11-06,33
2019-11-07,32
2019-11-08,33
2019-11-09,33
2019-11-10,32
2019-11-11,32
2019-11-12,31
2019-11-13,31
2019-11-14,31
2019-11-15,31
2019-11-16,30
2019-11-17,31
2019-11-18,30
2019-11-19,29
2019-11-20,28
2019-11-21,28
2019-11-22,28
2019-11-23,28
2019-11-24,29
2019-11-25,29
2019-11-26,29
2019-11-27,29
2019-11-28,29
2019-11-29,29
2019-11-30,29
2019-12-01,30
2019-12-02,30
2019-12-03,32
2019-12-04,34
2019-12-05,36
2019-12-06,36
2019-12-07,35
2019-12-08,36
2019-12-09,36
2019-12-10,35
2019-12-11,33
2019-12-12,34
2019-12-13,35
2019-12-14,35
2019-12-15,36
2019-12-16,36
2019-12-17,37
2019-12-18,37
2019-12-19,37
2019-12-20,39
2019-12-21,41
2019-12-22,43
2019-12-23,43
2019-12-24,42
2019-12-25,42
2019-12-26,43
2019-12-27,44
2019-12-28,42
2019-12-29,42
2019-12-30,41
2019-12-31,39
2020-01-01,39
2020-01-02,38
2020-01-03,37
2020-01-04,35
2020-01-05,34
2020-01-06,35
2020-01-07,34
2020-01-08,33
2020-01-09,32
2020-01-10,31
2020-01-11,31
2020-01-12,31
2020-01-13,31
2020-01-14,30
2020-01-15,29
2020-01-16,30
2020-01-17,32
2020-01-18,34
2020-01-19,36
2020-01-20,37
2020-01-21,39
2020-01-22,41
2020-01-23,43
2020-01-24,45
2020-01-25,48
2020-01-26,47
2020-01-27,45
2020-01-28,44
2020-01-29,47
2020-01-30,50
2020-01-31,53
2020-02-01,56
2020-02-02,59
2020-02-03,60
2020-02-04,61
2020-02-05,61
2020-02-06,63
2020-02-07,63
2020-02-08,63
2020-02-09,60
2020-02-10,58
2020-02-11,56
2020-02-12,55
2020-02-13,54
2020-02-14,51
2020-02-15,49
2020-02-16,47
2020-02-17,46
2020-02-18,44
2020-02-19,44
2020-02-20,43
2020-02-21,45
2020-02-22,45
2020-02-23,47
2020-02-24,50
2020-02-25,51
2020-02-26,54
2020-02-27,57
2020-02-28,59
2020-02-29,61
2020-03-01,63
2020-03-02,65
2020-03-03,67
2020-03-04,71
2020-03-05,75
2020-03-06,79
2020-03-07,81
2020-03-08,80
2020-03-09,76
2020-03-10,73
2020-03-11,70
2020-03-12,66
2020-03-13,62
2020-03-14,59
2020-03-15,56
2020-03-16,54
2020-03-17,52
2020-03-18,55
2020-03-19,57
2020-03-20,56
2020-03-21,55
2020-03-22,54
2020-03-23,56
2020-03-24,57
2020-03-25,56
2020-03-26,55
2020-03-27,55
2020-03-28,55
2020-03-29,57
2020-03-30,56
2020-03-31,55
2020-04-01,57
2020-04-02,59
2020-04-03,57
2020-04-04,59
2020-04-05,62
2020-04-06,62
2020-04-07,62
2020-04-08,61
2020-04-09,58
2020-04-10,59
2020-04-11,58
2020-04-12,56
2020-04-13,56
2020-04-14,58
2020-04-15,58
2020-04-16,60
2020-04-17,62
2020-04-18,65
2020-04-19,68
2020-04-20,69
2020-04-21,70
2020-04-22,70
2020-04-23,72
2020-04-24,74
2020-04-25,78
2020-04-26,75
2020-04-27,76
2020-04-28,78
2020-04-29,81
2020-04-30,80
2020-05-01,80
2020-05-02,79
2020-05-03,79
2020-05-04,81
2020-05-05,83
2020-05-06,86
2020-05-07,91
2020-05-08,96
2020-05-09,98
2020-05-10,101
2020-05-11,105
2020-05-12,111
2020-05-13,112
