date_obj,Iron%20claws price
2019-08-15,23
2019-08-16,23
2019-08-17,23
2019-08-18,23
2019-08-19,23
2019-08-20,23
2019-08-21,23
2019-08-22,23
2019-08-23,23
2019-08-24,23
2019-08-24,23
2019-08-25,23
2019-08-25,23
2019-08-26,23
2019-08-26,23
2019-08-27,23
2019-08-27,23
2019-08-28,21
2019-08-29,21
2019-08-30,21
2019-08-31,21
2019-09-01,21
2019-09-02,21
2019-09-03,21
2019-09-04,21
2019-09-05,21
2019-09-06,21
2019-09-07,21
2019-09-08,21
2019-09-09,21
2019-09-10,21
2019-09-11,21
2019-09-12,21
2019-09-13,21
2019-09-14,21
2019-09-15,21
2019-09-16,21
2019-09-17,21
2019-09-18,21
2019-09-19,21
2019-09-20,21
2019-09-21,21
2019-09-22,21
2019-09-23,21
2019-09-24,21
2019-09-25,21
2019-09-26,21
2019-09-27,21
2019-09-28,21
2019-09-29,21
2019-09-30,21
2019-10-01,20
2019-10-02,20
2019-10-03,20
2019-10-04,20
2019-10-05,20
2019-10-06,20
2019-10-07,20
2019-10-08,20
2019-10-09,20
2019-10-10,20
2019-10-11,20
2019-10-12,20
2019-10-13,20
2019-10-14,20
2019-10-15,20
2019-10-16,20
2019-10-17,20
2019-10-18,20
2019-10-19,20
2019-10-20,20
2019-10-21,19
2019-10-22,19
2019-10-23,19
2019-10-24,19
2019-10-25,19
2019-10-26,19
2019-10-27,19
2019-10-28,19
2019-10-29,19
2019-10-30,19
2019-10-31,19
2019-11-01,19
2019-11-02,19
2019-11-03,19
2019-11-04,19
2019-11-05,19
2019-11-06,19
2019-11-07,19
2019-11-08,19
2019-11-09,19
2019-11-10,19
2019-11-11,20
2019-11-12,20
2019-11-13,20
2019-11-14,20
2019-11-15,20
2019-11-16,20
2019-11-17,20
2019-11-18,20
2019-11-19,20
2019-11-20,20
2019-11-21,20
2019-11-22,20
2019-11-23,20
2019-11-24,20
2019-11-25,20
2019-11-26,20
2019-11-27,20
2019-11-28,20
2019-11-29,20
2019-11-30,20
2019-12-01,20
2019-12-02,20
2019-12-03,21
2019-12-04,21
2019-12-05,21
2019-12-06,21
2019-12-07,21
2019-12-08,21
2019-12-09,21
2019-12-10,21
2019-12-11,21
2019-12-12,21
2019-12-13,21
2019-12-14,21
2019-12-15,21
2019-12-16,21
2019-12-17,21
2019-12-18,21
2019-12-19,21
2019-12-20,21
2019-12-21,21
2019-12-22,21
2019-12-23,21
2019-12-24,21
2019-12-25,21
2019-12-26,21
2019-12-27,22
2019-12-28,22
2019-12-29,22
2019-12-30,22
2019-12-31,22
2020-01-01,22
2020-01-02,22
2020-01-03,22
2020-01-04,22
2020-01-05,22
2020-01-06,22
2020-01-07,22
2020-01-08,22
2020-01-09,22
2020-01-10,22
2020-01-11,22
2020-01-12,22
2020-01-13,22
2020-01-14,22
2020-01-15,22
2020-01-16,22
2020-01-17,22
2020-01-18,23
2020-01-19,23
2020-01-20,23
2020-01-21,23
2020-01-22,23
2020-01-23,23
2020-01-24,23
2020-01-25,23
2020-01-26,23
2020-01-27,23
2020-01-28,23
2020-01-29,23
2020-01-30,23
2020-01-31,23
2020-02-01,23
2020-02-02,23
2020-02-03,23
2020-02-04,23
2020-02-05,25
2020-02-06,25
2020-02-07,25
2020-02-08,25
2020-02-09,25
2020-02-10,25
2020-02-11,25
2020-02-12,25
2020-02-13,25
2020-02-14,25
2020-02-15,25
2020-02-16,25
2020-02-17,25
2020-02-18,25
2020-02-19,25
2020-02-20,25
2020-02-21,25
2020-02-22,25
2020-02-23,25
2020-02-24,25
2020-02-25,26
2020-02-26,26
2020-02-27,26
2020-02-28,26
2020-02-29,26
2020-03-01,26
2020-03-02,26
2020-03-03,26
2020-03-04,26
2020-03-05,26
2020-03-06,26
2020-03-07,26
2020-03-08,26
2020-03-09,26
2020-03-10,26
2020-03-11,26
2020-03-12,26
2020-03-13,26
2020-03-14,28
2020-03-15,28
2020-03-16,28
2020-03-17,28
2020-03-18,28
2020-03-19,28
2020-03-20,28
2020-03-21,28
2020-03-22,28
2020-03-23,28
2020-03-24,28
2020-03-25,28
2020-03-26,28
2020-03-27,28
2020-03-28,28
2020-03-29,30
2020-03-30,30
2020-03-31,30
2020-04-01,30
2020-04-02,30
2020-04-03,30
2020-04-04,30
2020-04-05,30
2020-04-06,30
2020-04-07,30
2020-04-08,30
2020-04-09,30
2020-04-10,30
2020-04-11,32
2020-04-12,32
2020-04-13,32
2020-04-14,32
2020-04-15,32
2020-04-16,32
2020-04-17,32
2020-04-18,32
2020-04-19,32
2020-04-20,32
2020-04-21,32
2020-04-22,32
2020-04-23,34
2020-04-24,34
2020-04-25,34
2020-04-26,34
2020-04-27,34
2020-04-28,34
2020-04-29,34
2020-04-30,34
2020-05-01,34
2020-05-02,34
2020-05-03,34
2020-05-04,34
2020-05-05,34
2020-05-06,35
2020-05-07,35
2020-05-08,35
2020-05-09,35
2020-05-10,35
2020-05-11,35
2020-05-12,35
2020-05-13,35
