date_obj,Orange%20sapling price
2019-08-31,92
2019-09-01,90
2019-09-02,90
2019-09-03,90
2019-09-04,90
2019-09-05,87
2019-09-06,87
2019-09-07,87
2019-09-08,87
2019-09-09,87
2019-09-10,87
2019-09-11,89
2019-09-12,89
2019-09-13,87
2019-09-14,87
2019-09-15,87
2019-09-16,87
2019-09-17,84
2019-09-18,84
2019-09-19,82
2019-09-20,82
2019-09-21,79
2019-09-22,79
2019-09-23,77
2019-09-24,77
2019-09-25,77
2019-09-26,77
2019-09-27,77
2019-09-28,80
2019-09-29,80
2019-09-30,82
2019-10-01,84
2019-10-02,84
2019-10-03,84
2019-10-04,86
2019-10-05,86
2019-10-06,86
2019-10-07,86
2019-10-08,86
2019-10-09,86
2019-10-10,86
2019-10-11,86
2019-10-12,84
2019-10-13,84
2019-10-14,81
2019-10-15,81
2019-10-16,76
2019-10-17,76
2019-10-18,77
2019-10-19,77
2019-10-20,75
2019-10-21,75
2019-10-22,75
2019-10-23,75
2019-10-24,73
2019-10-25,73
2019-10-26,73
2019-10-27,73
2019-10-28,72
2019-10-29,72
2019-10-30,72
2019-10-31,72
2019-11-01,72
2019-11-02,73
2019-11-03,73
2019-11-04,72
2019-11-05,72
2019-11-06,72
2019-11-07,73
2019-11-08,73
2019-11-09,70
2019-11-10,70
2019-11-11,67
2019-11-12,67
2019-11-13,65
2019-11-14,65
2019-11-15,63
2019-11-16,63
2019-11-17,60
2019-11-18,60
2019-11-19,60
2019-11-20,60
2019-11-21,59
2019-11-22,59
2019-11-23,57
2019-11-24,57
2019-11-25,55
2019-11-26,55
2019-11-27,55
2019-11-28,53
2019-11-29,53
2019-11-30,53
2019-12-01,52
2019-12-02,52
2019-12-03,52
2019-12-04,52
2019-12-05,52
2019-12-06,52
2019-12-07,52
2019-12-08,53
2019-12-09,53
2019-12-10,55
2019-12-11,55
2019-12-12,55
2019-12-13,55
2019-12-14,55
2019-12-15,55
2019-12-16,55
2019-12-17,56
2019-12-18,56
2019-12-19,56
2019-12-20,58
2019-12-21,58
2019-12-22,58
2019-12-23,58
2019-12-24,58
2019-12-25,59
2019-12-26,59
2019-12-27,59
2019-12-28,59
2019-12-29,59
2019-12-30,59
2019-12-31,59
2020-01-01,59
2020-01-02,61
2020-01-03,61
2020-01-04,61
2020-01-05,62
2020-01-06,62
2020-01-07,65
2020-01-08,65
2020-01-09,65
2020-01-10,67
2020-01-11,67
2020-01-12,71
2020-01-13,71
2020-01-14,71
2020-01-15,73
2020-01-16,73
2020-01-17,73
2020-01-18,73
2020-01-19,74
2020-01-20,74
2020-01-21,74
2020-01-22,75
2020-01-23,75
2020-01-24,78
2020-01-25,78
2020-01-26,78
2020-01-27,78
2020-01-28,78
2020-01-29,78
2020-01-30,78
2020-01-31,78
2020-02-01,77
2020-02-02,77
2020-02-03,76
2020-02-04,76
2020-02-05,77
2020-02-06,77
2020-02-07,77
2020-02-08,77
2020-02-09,77
2020-02-10,79
2020-02-11,79
2020-02-12,79
2020-02-13,79
2020-02-14,79
2020-02-15,79
2020-02-16,79
2020-02-17,78
2020-02-18,78
2020-02-19,76
2020-02-20,76
2020-02-21,75
2020-02-22,75
2020-02-23,73
2020-02-24,72
2020-02-25,72
2020-02-26,73
2020-02-27,73
2020-02-28,73
2020-02-29,73
2020-03-01,73
2020-03-02,73
2020-03-03,73
2020-03-04,73
2020-03-05,72
2020-03-06,72
2020-03-07,73
2020-03-08,73
2020-03-09,76
2020-03-10,80
2020-03-11,80
2020-03-12,80
2020-03-13,80
2020-03-14,78
2020-03-15,78
2020-03-16,80
2020-03-17,80
2020-03-18,82
2020-03-19,82
2020-03-20,84
2020-03-21,84
2020-03-22,84
2020-03-23,84
2020-03-24,84
2020-03-25,84
2020-03-26,84
2020-03-27,86
2020-03-28,86
2020-03-29,87
2020-03-30,86
2020-03-31,86
2020-04-01,83
2020-04-02,79
2020-04-03,79
2020-04-04,79
2020-04-05,79
2020-04-06,80
2020-04-07,80
2020-04-08,82
2020-04-09,83
2020-04-10,83
2020-04-11,84
2020-04-12,87
2020-04-13,88
2020-04-14,91
2020-04-15,93
2020-04-16,93
2020-04-17,89
2020-04-18,88
2020-04-19,89
2020-04-20,88
2020-04-21,89
2020-04-22,91
2020-04-23,93
2020-04-24,95
2020-04-25,95
2020-04-26,97
2020-04-27,95
2020-04-28,95
2020-04-29,95
2020-04-30,99
2020-05-01,99
2020-05-02,104
2020-05-03,108
2020-05-04,108
2020-05-05,109
2020-05-06,113
2020-05-07,119
2020-05-08,119
2020-05-09,125
2020-05-10,128
2020-05-11,134
2020-05-12,139
2020-05-13,145
