date_obj,Bronze%20kiteshield price
2019-08-25,53
2019-08-26,54
2019-08-26,54
2019-08-27,54
2019-08-27,54
2019-08-28,54
2019-08-29,55
2019-08-30,55
2019-08-31,55
2019-09-01,56
2019-09-02,56
2019-09-03,57
2019-09-04,57
2019-09-05,57
2019-09-06,55
2019-09-07,55
2019-09-08,56
2019-09-09,57
2019-09-10,57
2019-09-11,57
2019-09-12,59
2019-09-13,60
2019-09-14,61
2019-09-15,61
2019-09-16,61
2019-09-17,63
2019-09-18,65
2019-09-19,67
2019-09-20,68
2019-09-21,67
2019-09-22,64
2019-09-23,62
2019-09-24,62
2019-09-25,61
2019-09-26,62
2019-09-27,62
2019-09-28,63
2019-09-29,62
2019-09-30,63
2019-10-01,64
2019-10-02,63
2019-10-03,63
2019-10-04,62
2019-10-05,62
2019-10-06,61
2019-10-07,62
2019-10-08,61
2019-10-09,61
2019-10-10,60
2019-10-11,60
2019-10-12,62
2019-10-13,64
2019-10-14,64
2019-10-15,64
2019-10-16,66
2019-10-17,66
2019-10-18,69
2019-10-19,69
2019-10-20,69
2019-10-21,68
2019-10-22,69
2019-10-23,66
2019-10-24,66
2019-10-25,66
2019-10-26,64
2019-10-27,64
2019-10-28,61
2019-10-29,57
2019-10-30,54
2019-10-31,51
2019-11-01,48
2019-11-02,45
2019-11-03,42
2019-11-04,42
2019-11-05,43
2019-11-06,45
2019-11-07,47
2019-11-08,49
2019-11-09,50
2019-11-10,52
2019-11-11,54
2019-11-12,54
2019-11-13,54
2019-11-14,55
2019-11-15,58
2019-11-16,60
2019-11-17,60
2019-11-18,62
2019-11-19,62
2019-11-20,65
2019-11-21,65
2019-11-22,65
2019-11-23,64
2019-11-24,60
2019-11-25,59
2019-11-26,61
2019-11-27,61
2019-11-28,63
2019-11-29,63
2019-11-30,63
2019-12-01,63
2019-12-02,66
2019-12-03,68
2019-12-04,70
2019-12-05,70
2019-12-06,71
2019-12-07,72
2019-12-08,72
2019-12-09,72
2019-12-10,69
2019-12-11,69
2019-12-12,69
2019-12-13,70
2019-12-14,70
2019-12-15,71
2019-12-16,71
2019-12-17,70
2019-12-18,70
2019-12-19,70
2019-12-20,72
2019-12-21,69
2019-12-22,68
2019-12-23,68
2019-12-24,69
2019-12-25,67
2019-12-26,65
2019-12-27,64
2019-12-28,62
2019-12-29,62
2019-12-30,63
2019-12-31,65
2020-01-01,64
2020-01-02,63
2020-01-03,63
2020-01-04,63
2020-01-05,62
2020-01-06,59
2020-01-07,60
2020-01-08,60
2020-01-09,61
2020-01-10,63
2020-01-11,62
2020-01-12,60
2020-01-13,60
2020-01-14,60
2020-01-15,60
2020-01-16,61
2020-01-17,63
2020-01-18,63
2020-01-19,63
2020-01-20,62
2020-01-21,62
2020-01-22,63
2020-01-23,64
2020-01-24,66
2020-01-25,66
2020-01-26,67
2020-01-27,69
2020-01-28,70
2020-01-29,70
2020-01-30,71
2020-01-31,71
2020-02-01,73
2020-02-02,74
2020-02-03,77
2020-02-04,80
2020-02-05,82
2020-02-06,85
2020-02-07,89
2020-02-08,90
2020-02-09,88
2020-02-10,90
2020-02-11,91
2020-02-12,91
2020-02-13,93
2020-02-14,95
2020-02-15,94
2020-02-16,93
2020-02-17,90
2020-02-18,87
2020-02-19,85
2020-02-20,86
2020-02-21,86
2020-02-22,84
2020-02-23,83
2020-02-24,81
2020-02-25,82
2020-02-26,80
2020-02-27,77
2020-02-28,80
2020-02-29,80
2020-03-01,81
2020-03-02,83
2020-03-03,84
2020-03-04,84
2020-03-05,84
2020-03-06,84
2020-03-07,85
2020-03-08,85
2020-03-09,87
2020-03-10,90
2020-03-11,91
2020-03-12,90
2020-03-13,92
2020-03-14,93
2020-03-15,92
2020-03-16,89
2020-03-17,87
2020-03-18,85
2020-03-19,84
2020-03-20,83
2020-03-21,83
2020-03-22,82
2020-03-23,81
2020-03-24,77
2020-03-25,73
2020-03-26,75
2020-03-27,79
2020-03-28,81
2020-03-29,81
2020-03-30,81
2020-03-31,82
2020-04-01,82
2020-04-02,83
2020-04-03,83
2020-04-04,86
2020-04-05,87
2020-04-06,88
2020-04-07,88
2020-04-08,88
2020-04-09,88
2020-04-10,88
2020-04-11,88
2020-04-12,88
2020-04-13,88
2020-04-14,85
2020-04-15,86
2020-04-16,87
2020-04-17,87
2020-04-18,87
2020-04-19,86
2020-04-20,86
2020-04-21,84
2020-04-22,80
2020-04-23,77
2020-04-24,74
2020-04-25,71
2020-04-26,69
2020-04-27,68
2020-04-28,67
2020-04-29,65
2020-04-30,64
2020-05-01,63
2020-05-02,62
2020-05-03,61
2020-05-04,58
2020-05-05,56
2020-05-06,53
2020-05-07,50
2020-05-08,48
2020-05-09,46
2020-05-10,44
2020-05-11,41
2020-05-12,38
2020-05-13,36
