date_obj,Amulet%20mould price
2019-08-22,66
2019-08-23,66
2019-08-24,66
2019-08-24,66
2019-08-25,69
2019-08-25,69
2019-08-26,72
2019-08-27,75
2019-08-27,75
2019-08-28,78
2019-08-29,81
2019-08-30,80
2019-08-31,78
2019-09-01,74
2019-09-02,70
2019-09-03,66
2019-09-04,67
2019-09-05,66
2019-09-06,67
2019-09-07,68
2019-09-08,67
2019-09-09,68
2019-09-10,70
2019-09-11,71
2019-09-12,71
2019-09-13,74
2019-09-14,78
2019-09-15,82
2019-09-16,84
2019-09-17,83
2019-09-18,86
2019-09-19,89
2019-09-20,92
2019-09-21,88
2019-09-22,92
2019-09-23,94
2019-09-24,91
2019-09-25,86
2019-09-26,86
2019-09-27,89
2019-09-28,85
2019-09-29,84
2019-09-30,83
2019-10-01,78
2019-10-02,74
2019-10-03,70
2019-10-04,66
2019-10-05,63
2019-10-06,60
2019-10-07,59
2019-10-08,57
2019-10-09,55
2019-10-10,54
2019-10-11,54
2019-10-12,55
2019-10-13,55
2019-10-14,54
2019-10-15,51
2019-10-16,51
2019-10-17,49
2019-10-18,47
2019-10-19,49
2019-10-20,48
2019-10-21,48
2019-10-22,47
2019-10-23,47
2019-10-24,46
2019-10-25,44
2019-10-26,42
2019-10-27,39
2019-10-28,37
2019-10-29,35
2019-10-30,33
2019-10-31,31
2019-11-01,29
2019-11-02,28
2019-11-03,30
2019-11-04,31
2019-11-05,31
2019-11-06,31
2019-11-07,29
2019-11-08,27
2019-11-09,25
2019-11-10,23
2019-11-11,23
2019-11-12,23
2019-11-13,23
2019-11-14,24
2019-11-15,25
2019-11-16,26
2019-11-17,26
2019-11-18,27
2019-11-19,28
2019-11-20,29
2019-11-21,30
2019-11-22,31
2019-11-23,32
2019-11-24,33
2019-11-25,34
2019-11-26,35
2019-11-27,35
2019-11-28,36
2019-11-29,37
2019-11-30,38
2019-12-01,38
2019-12-02,38
2019-12-03,38
2019-12-04,40
2019-12-05,40
2019-12-06,41
2019-12-07,40
2019-12-08,38
2019-12-09,40
2019-12-10,42
2019-12-11,43
2019-12-12,41
2019-12-13,42
2019-12-14,42
2019-12-15,45
2019-12-16,48
2019-12-17,51
2019-12-18,51
2019-12-19,48
2019-12-20,45
2019-12-21,43
2019-12-22,40
2019-12-23,38
2019-12-24,37
2019-12-25,35
2019-12-26,33
2019-12-27,32
2019-12-28,32
2019-12-29,31
2019-12-30,31
2019-12-31,31
2020-01-01,32
2020-01-02,32
2020-01-03,30
2020-01-04,28
2020-01-05,27
2020-01-06,26
2020-01-07,26
2020-01-08,25
2020-01-09,25
2020-01-10,26
2020-01-11,27
2020-01-12,28
2020-01-13,28
2020-01-14,29
2020-01-15,28
2020-01-16,26
2020-01-17,26
2020-01-18,26
2020-01-19,28
2020-01-20,27
2020-01-21,25
2020-01-22,23
2020-01-23,21
2020-01-24,19
2020-01-25,18
2020-01-26,17
2020-01-27,16
2020-01-28,16
2020-01-29,17
2020-01-30,17
2020-01-31,17
2020-02-01,18
2020-02-02,17
2020-02-03,17
2020-02-04,18
2020-02-05,17
2020-02-06,18
2020-02-07,19
2020-02-08,19
2020-02-09,20
2020-02-10,21
2020-02-11,22
2020-02-12,24
2020-02-13,26
2020-02-14,28
2020-02-15,29
2020-02-16,30
2020-02-17,31
2020-02-18,32
2020-02-19,34
2020-02-20,35
2020-02-21,37
2020-02-22,38
2020-02-23,40
2020-02-24,42
2020-02-25,45
2020-02-26,48
2020-02-27,51
2020-02-28,54
2020-02-29,55
2020-03-01,57
2020-03-02,60
2020-03-03,63
2020-03-04,67
2020-03-05,71
2020-03-06,72
2020-03-07,76
2020-03-08,74
2020-03-09,77
2020-03-10,79
2020-03-11,83
2020-03-12,87
2020-03-13,86
2020-03-14,85
2020-03-15,80
2020-03-16,76
2020-03-17,72
2020-03-18,71
2020-03-19,73
2020-03-20,77
2020-03-21,77
2020-03-22,74
2020-03-23,71
2020-03-24,71
2020-03-25,70
2020-03-26,67
2020-03-27,68
2020-03-28,68
2020-03-29,68
2020-03-30,72
2020-03-31,74
2020-04-01,74
2020-04-02,70
2020-04-03,66
2020-04-04,62
2020-04-05,59
2020-04-06,59
2020-04-07,59
2020-04-08,59
2020-04-09,59
2020-04-10,60
2020-04-11,60
2020-04-12,59
2020-04-13,58
2020-04-14,59
2020-04-15,61
2020-04-16,60
2020-04-17,60
2020-04-18,62
2020-04-19,61
2020-04-20,60
2020-04-21,61
2020-04-22,62
2020-04-23,64
2020-04-24,64
2020-04-25,66
2020-04-26,68
2020-04-27,71
2020-04-28,73
2020-04-29,76
2020-04-30,78
2020-05-01,79
2020-05-02,81
2020-05-03,82
2020-05-04,83
2020-05-05,83
2020-05-06,85
2020-05-07,87
2020-05-08,85
2020-05-09,80
2020-05-10,76
2020-05-11,74
2020-05-12,70
2020-05-13,71
