date_obj,Turquoise%20robe%20bottoms price
2019-07-25,244
2019-07-26,234
2019-07-27,234
2019-07-28,234
2019-07-29,234
2019-07-30,234
2019-07-31,234
2019-08-01,234
2019-08-02,224
2019-08-03,224
2019-08-04,224
2019-08-05,224
2019-08-06,224
2019-08-07,224
2019-08-08,224
2019-08-09,224
2019-08-10,212
2019-08-11,212
2019-08-12,212
2019-08-13,212
2019-08-14,214
2019-08-15,214
2019-08-16,214
2019-08-17,212
2019-08-18,212
2019-08-19,212
2019-08-20,212
2019-08-21,213
2019-08-22,213
2019-08-23,213
2019-08-24,207
2019-08-24,207
2019-08-25,207
2019-08-25,207
2019-08-26,207
2019-08-26,207
2019-08-27,207
2019-08-27,207
2019-08-28,207
2019-08-29,207
2019-08-30,207
2019-08-31,207
2019-09-01,204
2019-09-02,204
2019-09-03,204
2019-09-04,204
2019-09-05,208
2019-09-06,208
2019-09-07,208
2019-09-08,201
2019-09-09,201
2019-09-10,201
2019-09-11,201
2019-09-12,201
2019-09-13,200
2019-09-14,200
2019-09-15,200
2019-09-16,200
2019-09-17,197
2019-09-18,197
2019-09-19,197
2019-09-20,197
2019-09-21,197
2019-09-22,199
2019-09-23,199
2019-09-24,199
2019-09-25,199
2019-09-26,197
2019-09-27,197
2019-09-28,197
2019-09-29,197
2019-09-30,197
2019-10-01,201
2019-10-02,201
2019-10-03,201
2019-10-04,201
2019-10-05,201
2019-10-06,212
2019-10-07,212
2019-10-08,212
2019-10-09,212
2019-10-10,212
2019-10-11,223
2019-10-12,223
2019-10-13,223
2019-10-14,235
2019-10-15,235
2019-10-16,235
2019-10-17,235
2019-10-18,235
2019-10-19,247
2019-10-20,247
2019-10-21,247
2019-10-22,247
2019-10-23,247
2019-10-24,260
2019-10-25,260
2019-10-26,260
2019-10-27,260
2019-10-28,271
2019-10-29,271
2019-10-30,271
2019-10-31,271
2019-11-01,271
2019-11-02,275
2019-11-03,275
2019-11-04,275
2019-11-05,275
2019-11-06,281
2019-11-07,281
2019-11-08,281
2019-11-09,281
2019-11-10,285
2019-11-11,285
2019-11-12,285
2019-11-13,285
2019-11-14,285
2019-11-15,293
2019-11-16,293
2019-11-17,293
2019-11-18,296
2019-11-19,296
2019-11-20,296
2019-11-21,296
2019-11-22,296
2019-11-23,306
2019-11-24,306
2019-11-25,306
2019-11-26,306
2019-11-27,306
2019-11-28,310
2019-11-29,310
2019-11-30,310
2019-12-01,310
2019-12-02,310
2019-12-03,316
2019-12-04,316
2019-12-05,316
2019-12-06,316
2019-12-07,316
2019-12-08,323
2019-12-09,323
2019-12-10,323
2019-12-11,323
2019-12-12,323
2019-12-13,306
2019-12-14,306
2019-12-15,306
2019-12-16,306
2019-12-17,303
2019-12-18,303
2019-12-19,303
2019-12-20,303
2019-12-21,303
2019-12-22,303
2019-12-23,303
2019-12-24,303
2019-12-25,303
2019-12-26,303
2019-12-27,306
2019-12-28,306
2019-12-29,306
2019-12-30,306
2019-12-31,306
2020-01-01,318
2020-01-02,318
2020-01-03,318
2020-01-04,318
2020-01-05,313
2020-01-06,313
2020-01-07,313
2020-01-08,313
2020-01-09,313
2020-01-10,304
2020-01-11,304
2020-01-12,304
2020-01-13,304
2020-01-14,299
2020-01-15,299
2020-01-16,299
2020-01-17,293
2020-01-18,293
2020-01-19,293
2020-01-20,293
2020-01-21,293
2020-01-22,300
2020-01-23,300
2020-01-24,300
2020-01-25,300
2020-01-26,307
2020-01-27,307
2020-01-28,307
2020-01-29,307
2020-01-30,311
2020-01-31,311
2020-02-01,311
2020-02-02,311
2020-02-03,312
2020-02-04,312
2020-02-05,312
2020-02-06,312
2020-02-07,311
2020-02-08,311
2020-02-09,311
2020-02-10,309
2020-02-11,309
2020-02-12,309
2020-02-13,309
2020-02-14,293
2020-02-15,293
2020-02-16,293
2020-02-17,293
2020-02-18,297
2020-02-19,297
2020-02-20,297
2020-02-21,297
2020-02-22,302
2020-02-23,302
2020-02-24,302
2020-02-25,298
2020-02-26,298
2020-02-27,298
2020-02-28,295
2020-02-29,295
2020-03-01,295
2020-03-02,295
2020-03-03,295
2020-03-04,295
2020-03-05,295
2020-03-06,295
2020-03-07,298
2020-03-08,298
2020-03-09,298
2020-03-10,308
2020-03-11,308
2020-03-12,308
2020-03-13,307
2020-03-14,307
2020-03-15,307
2020-03-16,308
2020-03-17,308
2020-03-18,308
2020-03-19,306
2020-03-20,306
2020-03-21,306
2020-03-22,311
2020-03-23,311
2020-03-24,311
2020-03-25,317
2020-03-26,317
2020-03-27,324
2020-03-28,324
2020-03-29,333
2020-03-30,333
2020-03-31,342
2020-04-01,342
2020-04-02,348
2020-04-03,348
2020-04-04,348
2020-04-05,351
2020-04-06,351
2020-04-07,358
2020-04-08,358
2020-04-09,359
2020-04-10,359
2020-04-11,370
2020-04-12,370
2020-04-13,370
2020-04-14,373
2020-04-15,373
2020-04-16,373
2020-04-17,378
2020-04-18,378
2020-04-19,378
2020-04-20,378
2020-04-21,378
2020-04-22,386
2020-04-23,386
2020-04-24,386
2020-04-25,403
2020-04-26,403
2020-04-27,413
2020-04-28,413
2020-04-29,413
2020-04-30,432
2020-05-01,432
2020-05-02,432
2020-05-03,454
2020-05-04,454
2020-05-05,454
2020-05-06,469
2020-05-07,469
2020-05-08,469
2020-05-09,466
2020-05-10,466
2020-05-11,466
2020-05-12,454
2020-05-13,454
