date_obj,Onion price
2019-09-07,55
2019-09-08,58
2019-09-09,58
2019-09-10,60
2019-09-11,61
2019-09-12,61
2019-09-13,58
2019-09-14,59
2019-09-15,62
2019-09-16,66
2019-09-17,70
2019-09-18,70
2019-09-19,69
2019-09-20,65
2019-09-21,61
2019-09-22,58
2019-09-23,55
2019-09-24,52
2019-09-25,50
2019-09-26,50
2019-09-27,47
2019-09-28,45
2019-09-29,45
2019-09-30,43
2019-10-01,44
2019-10-02,43
2019-10-03,41
2019-10-04,40
2019-10-05,41
2019-10-06,43
2019-10-07,40
2019-10-08,38
2019-10-09,40
2019-10-10,40
2019-10-11,40
2019-10-12,41
2019-10-13,41
2019-10-14,39
2019-10-15,40
2019-10-16,40
2019-10-17,38
2019-10-18,37
2019-10-19,36
2019-10-20,35
2019-10-21,34
2019-10-22,32
2019-10-23,33
2019-10-24,34
2019-10-25,36
2019-10-26,37
2019-10-27,37
2019-10-28,37
2019-10-29,37
2019-10-30,37
2019-10-31,37
2019-11-01,37
2019-11-02,35
2019-11-03,34
2019-11-04,33
2019-11-05,32
2019-11-06,30
2019-11-07,31
2019-11-08,31
2019-11-09,32
2019-11-10,31
2019-11-11,33
2019-11-12,35
2019-11-13,36
2019-11-14,36
2019-11-15,38
2019-11-16,40
2019-11-17,42
2019-11-18,45
2019-11-19,48
2019-11-20,51
2019-11-21,54
2019-11-22,57
2019-11-23,60
2019-11-24,63
2019-11-25,66
2019-11-26,68
2019-11-27,71
2019-11-28,67
2019-11-29,69
2019-11-30,68
2019-12-01,69
2019-12-02,72
2019-12-03,71
2019-12-04,67
2019-12-05,66
2019-12-06,63
2019-12-07,62
2019-12-08,59
2019-12-09,58
2019-12-10,61
2019-12-11,65
2019-12-12,69
2019-12-13,73
2019-12-14,77
2019-12-15,81
2019-12-16,86
2019-12-17,91
2019-12-18,96
2019-12-19,101
2019-12-20,102
2019-12-21,102
2019-12-22,98
2019-12-23,99
2019-12-24,100
2019-12-25,99
2019-12-26,94
2019-12-27,89
2019-12-28,84
2019-12-29,79
2019-12-30,75
2019-12-31,71
2020-01-01,67
2020-01-02,63
2020-01-03,59
2020-01-04,57
2020-01-05,57
2020-01-06,57
2020-01-07,56
2020-01-08,54
2020-01-09,55
2020-01-10,57
2020-01-11,58
2020-01-12,57
2020-01-13,54
2020-01-14,53
2020-01-15,52
2020-01-16,51
2020-01-17,50
2020-01-18,49
2020-01-19,52
2020-01-20,55
2020-01-21,57
2020-01-22,58
2020-01-23,58
2020-01-24,59
2020-01-25,59
2020-01-26,61
2020-01-27,61
2020-01-28,62
2020-01-29,61
2020-01-30,62
2020-01-31,60
2020-02-01,58
2020-02-02,61
2020-02-03,62
2020-02-04,62
2020-02-05,60
2020-02-06,59
2020-02-07,59
2020-02-08,60
2020-02-09,57
2020-02-10,55
2020-02-11,57
2020-02-12,59
2020-02-13,58
2020-02-14,57
2020-02-15,57
2020-02-16,57
2020-02-17,57
2020-02-18,57
2020-02-19,59
2020-02-20,61
2020-02-21,63
2020-02-22,64
2020-02-23,62
2020-02-24,59
2020-02-25,58
2020-02-26,58
2020-02-27,58
2020-02-28,57
2020-02-29,59
2020-03-01,58
2020-03-02,55
2020-03-03,52
2020-03-04,49
2020-03-05,46
2020-03-06,46
2020-03-07,48
2020-03-08,48
2020-03-09,49
2020-03-10,46
2020-03-11,43
2020-03-12,40
2020-03-13,39
2020-03-14,40
2020-03-15,38
2020-03-16,36
2020-03-17,35
2020-03-18,34
2020-03-19,33
2020-03-20,31
2020-03-21,32
2020-03-22,30
2020-03-23,30
2020-03-24,32
2020-03-25,32
2020-03-26,32
2020-03-27,31
2020-03-28,32
2020-03-29,31
2020-03-30,31
2020-03-31,32
2020-04-01,32
2020-04-02,34
2020-04-03,32
2020-04-04,33
2020-04-05,32
2020-04-06,33
2020-04-07,35
2020-04-08,36
2020-04-09,37
2020-04-10,38
2020-04-11,39
2020-04-12,41
2020-04-13,44
2020-04-14,44
2020-04-15,47
2020-04-16,47
2020-04-17,46
2020-04-18,49
2020-04-19,47
2020-04-20,47
2020-04-21,49
2020-04-22,50
2020-04-23,50
2020-04-24,49
2020-04-25,48
2020-04-26,49
2020-04-27,50
2020-04-28,50
2020-04-29,50
2020-04-30,50
2020-05-01,52
2020-05-02,52
2020-05-03,52
2020-05-04,52
2020-05-05,53
2020-05-06,53
2020-05-07,52
2020-05-08,52
2020-05-09,53
2020-05-10,54
2020-05-11,54
2020-05-12,55
2020-05-13,56
