date_obj,Pie%20dish price
2019-09-07,48
2019-09-08,46
2019-09-09,48
2019-09-10,49
2019-09-11,51
2019-09-12,53
2019-09-13,55
2019-09-14,56
2019-09-15,55
2019-09-16,53
2019-09-17,53
2019-09-18,54
2019-09-19,53
2019-09-20,51
2019-09-21,49
2019-09-22,46
2019-09-23,44
2019-09-24,44
2019-09-25,45
2019-09-26,46
2019-09-27,48
2019-09-28,48
2019-09-29,46
2019-09-30,45
2019-10-01,45
2019-10-02,47
2019-10-03,45
2019-10-04,43
2019-10-05,40
2019-10-06,39
2019-10-07,38
2019-10-08,38
2019-10-09,36
2019-10-10,36
2019-10-11,37
2019-10-12,37
2019-10-13,37
2019-10-14,35
2019-10-15,34
2019-10-16,34
2019-10-17,36
2019-10-18,37
2019-10-19,38
2019-10-20,38
2019-10-21,38
2019-10-22,40
2019-10-23,42
2019-10-24,43
2019-10-25,46
2019-10-26,48
2019-10-27,47
2019-10-28,48
2019-10-29,49
2019-10-30,48
2019-10-31,50
2019-11-01,51
2019-11-02,49
2019-11-03,50
2019-11-04,52
2019-11-05,49
2019-11-06,48
2019-11-07,47
2019-11-08,49
2019-11-09,51
2019-11-10,51
2019-11-11,54
2019-11-12,55
2019-11-13,58
2019-11-14,61
2019-11-15,64
2019-11-16,61
2019-11-17,58
2019-11-18,58
2019-11-19,61
2019-11-20,62
2019-11-21,61
2019-11-22,60
2019-11-23,57
2019-11-24,55
2019-11-25,53
2019-11-26,50
2019-11-27,48
2019-11-28,48
2019-11-29,48
2019-11-30,48
2019-12-01,46
2019-12-02,46
2019-12-03,45
2019-12-04,47
2019-12-05,48
2019-12-06,47
2019-12-07,47
2019-12-08,48
2019-12-09,47
2019-12-10,47
2019-12-11,45
2019-12-12,43
2019-12-13,40
2019-12-14,38
2019-12-15,36
2019-12-16,35
2019-12-17,33
2019-12-18,34
2019-12-19,33
2019-12-20,31
2019-12-21,29
2019-12-22,28
2019-12-23,29
2019-12-24,29
2019-12-25,30
2019-12-26,30
2019-12-27,32
2019-12-28,34
2019-12-29,36
2019-12-30,36
2019-12-31,38
2020-01-01,40
2020-01-02,42
2020-01-03,45
2020-01-04,47
2020-01-05,50
2020-01-06,53
2020-01-07,54
2020-01-08,51
2020-01-09,49
2020-01-10,47
2020-01-11,46
2020-01-12,44
2020-01-13,42
2020-01-14,40
2020-01-15,39
2020-01-16,39
2020-01-17,39
2020-01-18,37
2020-01-19,37
2020-01-20,35
2020-01-21,35
2020-01-22,35
2020-01-23,35
2020-01-24,34
2020-01-25,33
2020-01-26,33
2020-01-27,34
2020-01-28,35
2020-01-29,35
2020-01-30,36
2020-01-31,37
2020-02-01,37
2020-02-02,36
2020-02-03,37
2020-02-04,37
2020-02-05,37
2020-02-06,38
2020-02-07,39
2020-02-08,38
2020-02-09,39
2020-02-10,40
2020-02-11,41
2020-02-12,43
2020-02-13,45
2020-02-14,46
2020-02-15,45
2020-02-16,47
2020-02-17,49
2020-02-18,51
2020-02-19,52
2020-02-20,51
2020-02-21,52
2020-02-22,53
2020-02-23,53
2020-02-24,53
2020-02-25,55
2020-02-26,57
2020-02-27,58
2020-02-28,60
2020-02-29,61
2020-03-01,63
2020-03-02,64
2020-03-03,64
2020-03-04,62
2020-03-05,58
2020-03-06,55
2020-03-07,52
2020-03-08,49
2020-03-09,46
2020-03-10,45
2020-03-11,44
2020-03-12,43
2020-03-13,44
2020-03-14,44
2020-03-15,44
2020-03-16,44
2020-03-17,44
2020-03-18,45
2020-03-19,45
2020-03-20,44
2020-03-21,45
2020-03-22,44
2020-03-23,41
2020-03-24,41
2020-03-25,42
2020-03-26,43
2020-03-27,42
2020-03-28,42
2020-03-29,42
2020-03-30,42
2020-03-31,42
2020-04-01,44
2020-04-02,47
2020-04-03,50
2020-04-04,53
2020-04-05,54
2020-04-06,54
2020-04-07,53
2020-04-08,52
2020-04-09,52
2020-04-10,52
2020-04-11,53
2020-04-12,53
2020-04-13,55
2020-04-14,55
2020-04-15,56
2020-04-16,56
2020-04-17,57
2020-04-18,58
2020-04-19,60
2020-04-20,62
2020-04-21,66
2020-04-22,69
2020-04-23,72
2020-04-24,70
2020-04-25,70
2020-04-26,74
2020-04-27,77
2020-04-28,77
2020-04-29,77
2020-04-30,76
2020-05-01,73
2020-05-02,71
2020-05-03,71
2020-05-04,69
2020-05-05,65
2020-05-06,64
2020-05-07,61
2020-05-08,59
2020-05-09,57
2020-05-10,57
2020-05-11,57
2020-05-12,56
2020-05-13,56
