date_obj,Black%20claws price
2019-04-20,423
2019-04-21,423
2019-04-22,423
2019-04-23,423
2019-04-24,423
2019-04-25,409
2019-04-26,409
2019-04-27,409
2019-04-28,409
2019-04-29,409
2019-04-30,409
2019-05-01,409
2019-05-02,428
2019-05-03,428
2019-05-04,428
2019-05-05,428
2019-05-06,428
2019-05-07,428
2019-05-08,428
2019-05-09,449
2019-05-10,449
2019-05-11,449
2019-05-12,449
2019-05-13,449
2019-05-14,449
2019-05-15,449
2019-05-16,469
2019-05-17,469
2019-05-18,469
2019-05-19,469
2019-05-20,469
2019-05-21,469
2019-05-22,469
2019-05-23,492
2019-05-24,492
2019-05-25,492
2019-05-26,492
2019-05-27,492
2019-05-28,492
2019-05-29,492
2019-05-30,505
2019-05-31,505
2019-06-01,505
2019-06-02,505
2019-06-03,505
2019-06-04,505
2019-06-05,505
2019-06-06,490
2019-06-07,490
2019-06-08,490
2019-06-09,490
2019-06-10,490
2019-06-11,490
2019-06-12,490
2019-06-13,479
2019-06-14,479
2019-06-15,479
2019-06-16,479
2019-06-17,479
2019-06-18,479
2019-06-19,479
2019-06-20,474
2019-06-21,474
2019-06-22,474
2019-06-23,474
2019-06-24,474
2019-06-25,474
2019-06-26,474
2019-06-27,474
2019-06-28,466
2019-06-29,466
2019-06-30,466
2019-07-01,466
2019-07-02,466
2019-07-03,466
2019-07-04,466
2019-07-05,453
2019-07-06,453
2019-07-07,453
2019-07-08,453
2019-07-09,453
2019-07-10,453
2019-07-11,453
2019-07-12,463
2019-07-13,463
2019-07-14,463
2019-07-15,463
2019-07-16,463
2019-07-17,463
2019-07-18,463
2019-07-19,463
2019-07-20,481
2019-07-21,481
2019-07-22,481
2019-07-23,481
2019-07-24,481
2019-07-25,481
2019-07-26,481
2019-07-27,481
2019-07-28,503
2019-07-29,503
2019-07-30,503
2019-07-31,503
2019-08-01,503
2019-08-02,503
2019-08-03,503
2019-08-04,526
2019-08-05,526
2019-08-06,526
2019-08-07,526
2019-08-08,526
2019-08-09,526
2019-08-10,526
2019-08-11,526
2019-08-12,526
2019-08-13,533
2019-08-14,533
2019-08-15,533
2019-08-16,533
2019-08-17,533
2019-08-18,533
2019-08-19,533
2019-08-20,509
2019-08-21,509
2019-08-22,509
2019-08-23,509
2019-08-24,509
2019-08-24,509
2019-08-25,509
2019-08-25,509
2019-08-26,509
2019-08-27,509
2019-08-27,509
2019-08-28,488
2019-08-29,488
2019-08-30,488
2019-08-31,488
2019-09-01,488
2019-09-02,488
2019-09-03,488
2019-09-04,467
2019-09-05,467
2019-09-06,467
2019-09-07,467
2019-09-08,467
2019-09-09,467
2019-09-10,467
2019-09-11,446
2019-09-12,446
2019-09-13,446
2019-09-14,446
2019-09-15,446
2019-09-16,446
2019-09-17,430
2019-09-18,430
2019-09-19,430
2019-09-20,430
2019-09-21,430
2019-09-22,430
2019-09-23,430
2019-09-24,430
2019-09-25,411
2019-09-26,411
2019-09-27,411
2019-09-28,411
2019-09-29,411
2019-09-30,411
2019-10-01,411
2019-10-02,411
2019-10-03,411
2019-10-04,393
2019-10-05,393
2019-10-06,393
2019-10-07,393
2019-10-08,393
2019-10-09,393
2019-10-10,393
2019-10-11,374
2019-10-12,374
2019-10-13,374
2019-10-14,374
2019-10-15,374
2019-10-16,374
2019-10-17,374
2019-10-18,362
2019-10-19,362
2019-10-20,362
2019-10-21,362
2019-10-22,362
2019-10-23,362
2019-10-24,362
2019-10-25,371
2019-10-26,371
2019-10-27,371
2019-10-28,371
2019-10-29,371
2019-10-30,371
2019-10-31,386
2019-11-01,386
2019-11-02,386
2019-11-03,386
2019-11-04,386
2019-11-05,386
2019-11-06,386
2019-11-07,386
2019-11-08,390
2019-11-09,390
2019-11-10,390
2019-11-11,390
2019-11-12,390
2019-11-13,390
2019-11-14,390
2019-11-15,390
2019-11-16,390
2019-11-17,390
2019-11-18,408
2019-11-19,408
2019-11-20,408
2019-11-21,408
2019-11-22,408
2019-11-23,408
2019-11-24,408
2019-11-25,408
2019-11-26,408
2019-11-27,408
2019-11-28,419
2019-11-29,419
2019-11-30,419
2019-12-01,419
2019-12-02,419
2019-12-03,419
2019-12-04,419
2019-12-05,419
2019-12-06,419
2019-12-07,419
2019-12-08,419
2019-12-09,419
2019-12-10,427
2019-12-11,427
2019-12-12,427
2019-12-13,427
2019-12-14,427
2019-12-15,427
2019-12-16,427
2019-12-17,427
2019-12-18,427
2019-12-19,427
2019-12-20,436
2019-12-21,436
2019-12-22,436
2019-12-23,436
2019-12-24,436
2019-12-25,436
2019-12-26,436
2019-12-27,436
2019-12-28,436
2019-12-29,419
2019-12-30,419
2019-12-31,419
2020-01-01,419
2020-01-02,419
2020-01-03,419
2020-01-04,419
2020-01-05,419
2020-01-06,419
2020-01-07,419
2020-01-08,421
2020-01-09,421
2020-01-10,421
2020-01-11,421
2020-01-12,421
2020-01-13,421
2020-01-14,421
2020-01-15,421
2020-01-16,421
2020-01-17,426
2020-01-18,426
2020-01-19,426
2020-01-20,426
2020-01-21,426
2020-01-22,426
2020-01-23,426
2020-01-24,426
2020-01-25,426
2020-01-26,416
2020-01-27,416
2020-01-28,416
2020-01-29,416
2020-01-30,416
2020-01-31,416
2020-02-01,416
2020-02-02,416
2020-02-03,416
2020-02-04,415
2020-02-05,415
2020-02-06,415
2020-02-07,415
2020-02-08,415
2020-02-09,415
2020-02-10,415
2020-02-11,415
2020-02-12,415
2020-02-13,415
2020-02-14,429
2020-02-15,429
2020-02-16,429
2020-02-17,429
2020-02-18,429
2020-02-19,429
2020-02-20,429
2020-02-21,429
2020-02-22,450
2020-02-23,450
2020-02-24,450
2020-02-25,450
2020-02-26,450
2020-02-27,450
2020-02-28,450
2020-02-29,450
2020-03-01,450
2020-03-02,430
2020-03-03,430
2020-03-04,430
2020-03-05,430
2020-03-06,430
2020-03-07,430
2020-03-08,430
2020-03-09,430
2020-03-10,430
2020-03-11,430
2020-03-12,436
2020-03-13,436
2020-03-14,436
2020-03-15,436
2020-03-16,436
2020-03-17,436
2020-03-18,436
2020-03-19,436
2020-03-20,442
2020-03-21,442
2020-03-22,442
2020-03-23,442
2020-03-24,442
2020-03-25,442
2020-03-26,442
2020-03-27,446
2020-03-28,446
2020-03-29,446
2020-03-30,446
2020-03-31,446
2020-04-01,446
2020-04-02,461
2020-04-03,461
2020-04-04,461
2020-04-05,461
2020-04-06,461
2020-04-07,461
2020-04-08,454
2020-04-09,454
2020-04-10,454
2020-04-11,454
2020-04-12,454
2020-04-13,454
2020-04-14,451
2020-04-15,451
2020-04-16,451
2020-04-17,451
2020-04-18,451
2020-04-19,467
2020-04-20,467
2020-04-21,467
2020-04-22,467
2020-04-23,467
2020-04-24,467
2020-04-25,459
2020-04-26,459
2020-04-27,459
2020-04-28,459
2020-04-29,459
2020-04-30,454
2020-05-01,454
2020-05-02,454
2020-05-03,454
2020-05-04,454
2020-05-05,454
2020-05-06,439
2020-05-07,439
2020-05-08,439
2020-05-09,439
2020-05-10,439
2020-05-11,439
2020-05-12,430
2020-05-13,430
