date_obj,Raw%20pike price
2019-09-05,65
2019-09-06,65
2019-09-07,65
2019-09-08,64
2019-09-09,64
2019-09-10,64
2019-09-11,64
2019-09-12,67
2019-09-13,71
2019-09-14,74
2019-09-15,73
2019-09-16,75
2019-09-17,73
2019-09-18,72
2019-09-19,74
2019-09-20,74
2019-09-21,76
2019-09-22,74
2019-09-23,70
2019-09-24,70
2019-09-25,70
2019-09-26,69
2019-09-27,69
2019-09-28,69
2019-09-29,68
2019-09-30,69
2019-10-01,71
2019-10-02,71
2019-10-03,71
2019-10-04,69
2019-10-05,67
2019-10-06,65
2019-10-07,64
2019-10-08,65
2019-10-09,65
2019-10-10,65
2019-10-11,69
2019-10-12,68
2019-10-13,72
2019-10-14,75
2019-10-15,75
2019-10-16,72
2019-10-17,72
2019-10-18,72
2019-10-19,73
2019-10-20,76
2019-10-21,76
2019-10-22,76
2019-10-23,79
2019-10-24,81
2019-10-25,81
2019-10-26,80
2019-10-27,81
2019-10-28,85
2019-10-29,85
2019-10-30,90
2019-10-31,93
2019-11-01,94
2019-11-02,95
2019-11-03,95
2019-11-04,95
2019-11-05,95
2019-11-06,98
2019-11-07,95
2019-11-08,93
2019-11-09,94
2019-11-10,92
2019-11-11,91
2019-11-12,92
2019-11-13,90
2019-11-14,91
2019-11-15,87
2019-11-16,87
2019-11-17,87
2019-11-18,85
2019-11-19,85
2019-11-20,85
2019-11-21,85
2019-11-22,85
2019-11-23,84
2019-11-24,83
2019-11-25,81
2019-11-26,82
2019-11-27,82
2019-11-28,82
2019-11-29,82
2019-11-30,85
2019-12-01,85
2019-12-02,85
2019-12-03,88
2019-12-04,89
2019-12-05,89
2019-12-06,89
2019-12-07,88
2019-12-08,88
2019-12-09,88
2019-12-10,89
2019-12-11,94
2019-12-12,94
2019-12-13,99
2019-12-14,104
2019-12-15,110
2019-12-16,106
2019-12-17,102
2019-12-18,102
2019-12-19,97
2019-12-20,94
2019-12-21,92
2019-12-22,89
2019-12-23,89
2019-12-24,86
2019-12-25,84
2019-12-26,84
2019-12-27,82
2019-12-28,78
2019-12-29,76
2019-12-30,76
2019-12-31,74
2020-01-01,73
2020-01-02,74
2020-01-03,75
2020-01-04,72
2020-01-05,70
2020-01-06,69
2020-01-07,67
2020-01-08,67
2020-01-09,64
2020-01-10,63
2020-01-11,63
2020-01-12,64
2020-01-13,64
2020-01-14,65
2020-01-15,66
2020-01-16,68
2020-01-17,71
2020-01-18,71
2020-01-19,73
2020-01-20,76
2020-01-21,76
2020-01-22,79
2020-01-23,83
2020-01-24,88
2020-01-25,92
2020-01-26,94
2020-01-27,92
2020-01-28,89
2020-01-29,88
2020-01-30,88
2020-01-31,85
2020-02-01,88
2020-02-02,90
2020-02-03,86
2020-02-04,84
2020-02-05,84
2020-02-06,85
2020-02-07,86
2020-02-08,85
2020-02-09,84
2020-02-10,83
2020-02-11,84
2020-02-12,85
2020-02-13,85
2020-02-14,85
2020-02-15,82
2020-02-16,81
2020-02-17,84
2020-02-18,80
2020-02-19,80
2020-02-20,79
2020-02-21,79
2020-02-22,76
2020-02-23,74
2020-02-24,72
2020-02-25,70
2020-02-26,70
2020-02-27,72
2020-02-28,72
2020-02-29,72
2020-03-01,72
2020-03-02,70
2020-03-03,70
2020-03-04,70
2020-03-05,74
2020-03-06,78
2020-03-07,79
2020-03-08,82
2020-03-09,84
2020-03-10,84
2020-03-11,85
2020-03-12,90
2020-03-13,88
2020-03-14,88
2020-03-15,90
2020-03-16,92
2020-03-17,92
2020-03-18,90
2020-03-19,91
2020-03-20,92
2020-03-21,92
2020-03-22,92
2020-03-23,90
2020-03-24,87
2020-03-25,82
2020-03-26,79
2020-03-27,75
2020-03-28,71
2020-03-29,70
2020-03-30,72
2020-03-31,74
2020-04-01,75
2020-04-02,75
2020-04-03,75
2020-04-04,75
2020-04-05,74
2020-04-06,75
2020-04-07,78
2020-04-08,78
2020-04-09,78
2020-04-10,76
2020-04-11,75
2020-04-12,78
2020-04-13,78
2020-04-14,77
2020-04-15,76
2020-04-16,77
2020-04-17,75
2020-04-18,77
2020-04-19,75
2020-04-20,73
2020-04-21,72
2020-04-22,70
2020-04-23,69
2020-04-24,68
2020-04-25,69
2020-04-26,70
2020-04-27,69
2020-04-28,71
2020-04-29,72
2020-04-30,75
2020-05-01,76
2020-05-02,78
2020-05-03,80
2020-05-04,82
2020-05-05,83
2020-05-06,86
2020-05-07,86
2020-05-08,88
2020-05-09,87
2020-05-10,87
2020-05-11,91
2020-05-12,90
2020-05-13,89
