date_obj,Ashes price
2019-08-24,31
2019-08-24,31
2019-08-25,31
2019-08-25,31
2019-08-26,30
2019-08-27,30
2019-08-27,30
2019-08-28,30
2019-08-29,29
2019-08-30,28
2019-08-31,28
2019-09-01,28
2019-09-02,28
2019-09-03,28
2019-09-04,29
2019-09-05,29
2019-09-06,28
2019-09-07,28
2019-09-08,29
2019-09-09,29
2019-09-10,28
2019-09-11,29
2019-09-12,29
2019-09-13,29
2019-09-14,28
2019-09-15,28
2019-09-16,29
2019-09-17,29
2019-09-18,28
2019-09-19,29
2019-09-20,28
2019-09-21,30
2019-09-22,29
2019-09-23,29
2019-09-24,30
2019-09-25,30
2019-09-26,31
2019-09-27,33
2019-09-28,35
2019-09-29,37
2019-09-30,39
2019-10-01,38
2019-10-02,36
2019-10-03,35
2019-10-04,34
2019-10-05,34
2019-10-06,34
2019-10-07,34
2019-10-08,34
2019-10-09,33
2019-10-10,33
2019-10-11,35
2019-10-12,37
2019-10-13,38
2019-10-14,37
2019-10-15,35
2019-10-16,36
2019-10-17,37
2019-10-18,37
2019-10-19,36
2019-10-20,37
2019-10-21,39
2019-10-22,41
2019-10-23,42
2019-10-24,43
2019-10-25,41
2019-10-26,38
2019-10-27,36
2019-10-28,37
2019-10-29,38
2019-10-30,36
2019-10-31,35
2019-11-01,34
2019-11-02,34
2019-11-03,34
2019-11-04,34
2019-11-05,34
2019-11-06,34
2019-11-07,33
2019-11-08,32
2019-11-09,33
2019-11-10,32
2019-11-11,32
2019-11-12,33
2019-11-13,33
2019-11-14,33
2019-11-15,32
2019-11-16,32
2019-11-17,33
2019-11-18,34
2019-11-19,35
2019-11-20,36
2019-11-21,37
2019-11-22,38
2019-11-23,38
2019-11-24,37
2019-11-25,37
2019-11-26,38
2019-11-27,38
2019-11-28,38
2019-11-29,38
2019-11-30,37
2019-12-01,37
2019-12-02,35
2019-12-03,36
2019-12-04,37
2019-12-05,36
2019-12-06,36
2019-12-07,36
2019-12-08,35
2019-12-09,34
2019-12-10,34
2019-12-11,33
2019-12-12,32
2019-12-13,32
2019-12-14,33
2019-12-15,33
2019-12-16,34
2019-12-17,35
2019-12-18,36
2019-12-19,36
2019-12-20,37
2019-12-21,36
2019-12-22,35
2019-12-23,36
2019-12-24,36
2019-12-25,37
2019-12-26,37
2019-12-27,36
2019-12-28,35
2019-12-29,35
2019-12-30,36
2019-12-31,35
2020-01-01,35
2020-01-02,35
2020-01-03,35
2020-01-04,35
2020-01-05,34
2020-01-06,34
2020-01-07,33
2020-01-08,32
2020-01-09,33
2020-01-10,35
2020-01-11,36
2020-01-12,37
2020-01-13,38
2020-01-14,38
2020-01-15,37
2020-01-16,35
2020-01-17,34
2020-01-18,33
2020-01-19,33
2020-01-20,33
2020-01-21,33
2020-01-22,34
2020-01-23,35
2020-01-24,35
2020-01-25,36
2020-01-26,37
2020-01-27,36
2020-01-28,37
2020-01-29,36
2020-01-30,38
2020-01-31,38
2020-02-01,38
2020-02-02,37
2020-02-03,37
2020-02-04,37
2020-02-05,37
2020-02-06,36
2020-02-07,36
2020-02-08,36
2020-02-09,35
2020-02-10,35
2020-02-11,35
2020-02-12,35
2020-02-13,36
2020-02-14,37
2020-02-15,39
2020-02-16,41
2020-02-17,44
2020-02-18,46
2020-02-19,46
2020-02-20,47
2020-02-21,50
2020-02-22,53
2020-02-23,56
2020-02-24,59
2020-02-25,62
2020-02-26,66
2020-02-27,70
2020-02-28,73
2020-02-29,77
2020-03-01,81
2020-03-02,86
2020-03-03,87
2020-03-04,87
2020-03-05,88
2020-03-06,90
2020-03-07,92
2020-03-08,92
2020-03-09,91
2020-03-10,91
2020-03-11,88
2020-03-12,86
2020-03-13,85
2020-03-14,82
2020-03-15,80
2020-03-16,78
2020-03-17,76
2020-03-18,73
2020-03-19,69
2020-03-20,65
2020-03-21,63
2020-03-22,60
2020-03-23,57
2020-03-24,55
2020-03-25,52
2020-03-26,49
2020-03-27,47
2020-03-28,48
2020-03-29,47
2020-03-30,46
2020-03-31,47
2020-04-01,48
2020-04-02,46
2020-04-03,47
2020-04-04,49
2020-04-05,51
2020-04-06,54
2020-04-07,57
2020-04-08,60
2020-04-09,61
2020-04-10,64
2020-04-11,66
2020-04-12,64
2020-04-13,66
2020-04-14,68
2020-04-15,71
2020-04-16,68
2020-04-17,68
2020-04-18,66
2020-04-19,64
2020-04-20,63
2020-04-21,64
2020-04-22,64
2020-04-23,63
2020-04-24,63
2020-04-25,63
2020-04-26,63
2020-04-27,62
2020-04-28,60
2020-04-29,60
2020-04-30,60
2020-05-01,58
2020-05-02,57
2020-05-03,56
2020-05-04,55
2020-05-05,54
2020-05-06,53
2020-05-07,54
2020-05-08,54
2020-05-09,56
2020-05-10,57
2020-05-11,60
2020-05-12,62
2020-05-13,61
