date_obj,Watermelon%20seed price
2019-08-04,111
2019-08-05,109
2019-08-06,107
2019-08-07,106
2019-08-08,108
2019-08-09,106
2019-08-10,106
2019-08-11,103
2019-08-12,103
2019-08-13,103
2019-08-14,101
2019-08-15,101
2019-08-16,101
2019-08-17,96
2019-08-18,98
2019-08-19,96
2019-08-20,97
2019-08-21,99
2019-08-22,101
2019-08-23,102
2019-08-24,101
2019-08-24,101
2019-08-25,100
2019-08-25,100
2019-08-26,100
2019-08-26,100
2019-08-27,101
2019-08-27,101
2019-08-28,101
2019-08-29,101
2019-08-30,102
2019-08-31,97
2019-09-01,96
2019-09-02,91
2019-09-03,91
2019-09-04,93
2019-09-05,89
2019-09-06,85
2019-09-07,85
2019-09-08,86
2019-09-09,87
2019-09-10,83
2019-09-11,83
2019-09-12,83
2019-09-13,83
2019-09-14,83
2019-09-15,82
2019-09-16,83
2019-09-17,84
2019-09-18,86
2019-09-19,85
2019-09-20,87
2019-09-21,86
2019-09-22,87
2019-09-23,89
2019-09-24,88
2019-09-25,90
2019-09-26,91
2019-09-27,91
2019-09-28,91
2019-09-29,87
2019-09-30,86
2019-10-01,87
2019-10-02,87
2019-10-03,85
2019-10-04,86
2019-10-05,85
2019-10-06,84
2019-10-07,81
2019-10-08,79
2019-10-09,82
2019-10-10,81
2019-10-11,81
2019-10-12,81
2019-10-13,80
2019-10-14,80
2019-10-15,81
2019-10-16,83
2019-10-17,84
2019-10-18,85
2019-10-19,84
2019-10-20,83
2019-10-21,85
2019-10-22,87
2019-10-23,88
2019-10-24,89
2019-10-25,89
2019-10-26,89
2019-10-27,88
2019-10-28,88
2019-10-29,90
2019-10-30,91
2019-10-31,91
2019-11-01,90
2019-11-02,88
2019-11-03,86
2019-11-04,87
2019-11-05,88
2019-11-06,86
2019-11-07,85
2019-11-08,81
2019-11-09,80
2019-11-10,77
2019-11-11,75
2019-11-12,75
2019-11-13,76
2019-11-14,76
2019-11-15,75
2019-11-16,72
2019-11-17,70
2019-11-18,67
2019-11-19,64
2019-11-20,62
2019-11-21,63
2019-11-22,62
2019-11-23,59
2019-11-24,57
2019-11-25,55
2019-11-26,54
2019-11-27,52
2019-11-28,51
2019-11-29,51
2019-11-30,50
2019-12-01,50
2019-12-02,47
2019-12-03,45
2019-12-04,44
2019-12-05,44
2019-12-06,43
2019-12-07,43
2019-12-08,44
2019-12-09,44
2019-12-10,45
2019-12-11,47
2019-12-12,48
2019-12-13,48
2019-12-14,50
2019-12-15,51
2019-12-16,51
2019-12-17,49
2019-12-18,49
2019-12-19,49
2019-12-20,48
2019-12-21,47
2019-12-22,46
2019-12-23,44
2019-12-24,43
2019-12-25,42
2019-12-26,40
2019-12-27,39
2019-12-28,38
2019-12-29,38
2019-12-30,37
2019-12-31,37
2020-01-01,39
2020-01-02,41
2020-01-03,43
2020-01-04,46
2020-01-05,47
2020-01-06,49
2020-01-07,51
2020-01-08,53
2020-01-09,55
2020-01-10,58
2020-01-11,60
2020-01-12,62
2020-01-13,65
2020-01-14,68
2020-01-15,70
2020-01-16,73
2020-01-17,76
2020-01-18,77
2020-01-19,79
2020-01-20,82
2020-01-21,86
2020-01-22,90
2020-01-23,92
2020-01-24,95
2020-01-25,99
2020-01-26,101
2020-01-27,106
2020-01-28,108
2020-01-29,111
2020-01-30,113
2020-01-31,114
2020-02-01,115
2020-02-02,116
2020-02-03,117
2020-02-04,118
2020-02-05,121
2020-02-06,122
2020-02-07,118
2020-02-08,113
2020-02-09,108
2020-02-10,106
2020-02-11,102
2020-02-12,100
2020-02-13,98
2020-02-14,96
2020-02-15,94
2020-02-16,90
2020-02-17,89
2020-02-18,91
2020-02-19,91
2020-02-20,92
2020-02-21,91
2020-02-22,90
2020-02-23,89
2020-02-24,91
2020-02-25,89
2020-02-26,90
2020-02-27,90
2020-02-28,90
2020-02-29,88
2020-03-01,89
2020-03-02,91
2020-03-03,92
2020-03-04,95
2020-03-05,97
2020-03-06,97
2020-03-07,97
2020-03-08,98
2020-03-09,99
2020-03-10,101
2020-03-11,104
2020-03-12,104
2020-03-13,103
2020-03-14,101
2020-03-15,100
2020-03-16,99
2020-03-17,98
2020-03-18,98
2020-03-19,98
2020-03-20,96
2020-03-21,94
2020-03-22,91
2020-03-23,92
2020-03-24,90
2020-03-25,87
2020-03-26,88
2020-03-27,88
2020-03-28,87
2020-03-29,88
2020-03-30,89
2020-03-31,89
2020-04-01,89
2020-04-02,89
2020-04-03,89
2020-04-04,90
2020-04-05,90
2020-04-06,92
2020-04-07,95
2020-04-08,97
2020-04-09,100
2020-04-10,102
2020-04-11,105
2020-04-12,108
2020-04-13,108
2020-04-14,112
2020-04-15,114
2020-04-16,115
2020-04-17,117
2020-04-18,120
2020-04-19,122
2020-04-20,126
2020-04-21,129
2020-04-22,134
2020-04-23,139
2020-04-24,140
2020-04-25,142
2020-04-26,141
2020-04-27,140
2020-04-28,138
2020-04-29,137
2020-04-30,138
2020-05-01,140
2020-05-02,139
2020-05-03,136
2020-05-04,134
2020-05-05,132
2020-05-06,132
2020-05-07,130
2020-05-08,125
2020-05-09,120
2020-05-10,118
2020-05-11,114
2020-05-12,110
2020-05-13,110
