date_obj,Dwarven%20stout price
2019-08-29,76
2019-08-30,75
2019-08-31,77
2019-09-01,78
2019-09-02,79
2019-09-03,80
2019-09-04,83
2019-09-05,87
2019-09-06,91
2019-09-07,91
2019-09-08,89
2019-09-09,87
2019-09-10,85
2019-09-11,84
2019-09-12,84
2019-09-13,85
2019-09-14,88
2019-09-15,84
2019-09-16,79
2019-09-17,76
2019-09-18,72
2019-09-19,68
2019-09-20,69
2019-09-21,67
2019-09-22,64
2019-09-23,61
2019-09-24,60
2019-09-25,62
2019-09-26,65
2019-09-27,67
2019-09-28,68
2019-09-29,69
2019-09-30,72
2019-10-01,73
2019-10-02,75
2019-10-03,74
2019-10-04,71
2019-10-05,69
2019-10-06,68
2019-10-07,69
2019-10-08,66
2019-10-09,66
2019-10-10,62
2019-10-11,58
2019-10-12,56
2019-10-13,54
2019-10-14,51
2019-10-15,49
2019-10-16,51
2019-10-17,51
2019-10-18,52
2019-10-19,53
2019-10-20,54
2019-10-21,55
2019-10-22,56
2019-10-23,57
2019-10-24,57
2019-10-25,56
2019-10-26,56
2019-10-27,56
2019-10-28,56
2019-10-29,54
2019-10-30,56
2019-10-31,57
2019-11-01,58
2019-11-02,59
2019-11-03,60
2019-11-04,58
2019-11-05,58
2019-11-06,59
2019-11-07,57
2019-11-08,57
2019-11-09,55
2019-11-10,53
2019-11-11,51
2019-11-12,49
2019-11-13,49
2019-11-14,50
2019-11-15,49
2019-11-16,49
2019-11-17,49
2019-11-18,47
2019-11-19,48
2019-11-20,48
2019-11-21,46
2019-11-22,47
2019-11-23,49
2019-11-24,52
2019-11-25,55
2019-11-26,57
2019-11-27,57
2019-11-28,58
2019-11-29,58
2019-11-30,60
2019-12-01,62
2019-12-02,63
2019-12-03,64
2019-12-04,64
2019-12-05,64
2019-12-06,61
2019-12-07,61
2019-12-08,64
2019-12-09,66
2019-12-10,70
2019-12-11,74
2019-12-12,78
2019-12-13,82
2019-12-14,87
2019-12-15,92
2019-12-16,97
2019-12-17,102
2019-12-18,102
2019-12-19,105
2019-12-20,101
2019-12-21,96
2019-12-22,95
2019-12-23,91
2019-12-24,88
2019-12-25,84
2019-12-26,81
2019-12-27,82
2019-12-28,83
2019-12-29,78
2019-12-30,78
2019-12-31,76
2020-01-01,78
2020-01-02,82
2020-01-03,84
2020-01-04,86
2020-01-05,88
2020-01-06,84
2020-01-07,85
2020-01-08,82
2020-01-09,86
2020-01-10,87
2020-01-11,87
2020-01-12,83
2020-01-13,84
2020-01-14,83
2020-01-15,84
2020-01-16,80
2020-01-17,80
2020-01-18,82
2020-01-19,83
2020-01-20,85
2020-01-21,85
2020-01-22,83
2020-01-23,86
2020-01-24,90
2020-01-25,93
2020-01-26,90
2020-01-27,92
2020-01-28,87
2020-01-29,86
2020-01-30,88
2020-01-31,89
2020-02-01,92
2020-02-02,94
2020-02-03,93
2020-02-04,90
2020-02-05,91
2020-02-06,94
2020-02-07,98
2020-02-08,102
2020-02-09,104
2020-02-10,107
2020-02-11,112
2020-02-12,107
2020-02-13,102
2020-02-14,101
2020-02-15,99
2020-02-16,99
2020-02-17,98
2020-02-18,98
2020-02-19,97
2020-02-20,94
2020-02-21,94
2020-02-22,99
2020-02-23,100
2020-02-24,100
2020-02-25,95
2020-02-26,93
2020-02-27,92
2020-02-28,91
2020-02-29,92
2020-03-01,91
2020-03-02,89
2020-03-03,85
2020-03-04,80
2020-03-05,76
2020-03-06,73
2020-03-07,70
2020-03-08,66
2020-03-09,65
2020-03-10,62
2020-03-11,60
2020-03-12,57
2020-03-13,55
2020-03-14,56
2020-03-15,56
2020-03-16,57
2020-03-17,57
2020-03-18,56
2020-03-19,55
2020-03-20,55
2020-03-21,54
2020-03-22,55
2020-03-23,57
2020-03-24,58
2020-03-25,55
2020-03-26,53
2020-03-27,52
2020-03-28,54
2020-03-29,55
2020-03-30,55
2020-03-31,53
2020-04-01,52
2020-04-02,51
2020-04-03,52
2020-04-04,52
2020-04-05,52
2020-04-06,52
2020-04-07,51
2020-04-08,54
2020-04-09,57
2020-04-10,60
2020-04-11,62
2020-04-12,66
2020-04-13,66
2020-04-14,70
2020-04-15,70
2020-04-16,70
2020-04-17,67
2020-04-18,68
2020-04-19,69
2020-04-20,69
2020-04-21,68
2020-04-22,69
2020-04-23,70
2020-04-24,71
2020-04-25,67
2020-04-26,66
2020-04-27,66
2020-04-28,65
2020-04-29,67
2020-04-30,71
2020-05-01,73
2020-05-02,75
2020-05-03,73
2020-05-04,71
2020-05-05,71
2020-05-06,72
2020-05-07,72
2020-05-08,72
2020-05-09,74
2020-05-10,73
2020-05-11,71
2020-05-12,74
2020-05-13,75
