date_obj,Mithril%20bolts%20(unf) price
2019-09-06,65
2019-09-07,65
2019-09-08,64
2019-09-09,64
2019-09-10,64
2019-09-11,64
2019-09-12,64
2019-09-13,64
2019-09-14,65
2019-09-15,65
2019-09-16,65
2019-09-17,65
2019-09-18,67
2019-09-19,67
2019-09-20,67
2019-09-21,67
2019-09-22,67
2019-09-23,69
2019-09-24,69
2019-09-25,69
2019-09-26,69
2019-09-27,69
2019-09-28,69
2019-09-29,69
2019-09-30,69
2019-10-01,70
2019-10-02,70
2019-10-03,70
2019-10-04,70
2019-10-05,70
2019-10-06,69
2019-10-07,69
2019-10-08,69
2019-10-09,69
2019-10-10,68
2019-10-11,68
2019-10-12,68
2019-10-13,69
2019-10-14,69
2019-10-15,69
2019-10-16,69
2019-10-17,69
2019-10-18,69
2019-10-19,69
2019-10-20,69
2019-10-21,69
2019-10-22,69
2019-10-23,69
2019-10-24,70
2019-10-25,70
2019-10-26,72
2019-10-27,72
2019-10-28,68
2019-10-29,68
2019-10-30,68
2019-10-31,64
2019-11-01,64
2019-11-02,61
2019-11-03,61
2019-11-04,59
2019-11-05,59
2019-11-06,59
2019-11-07,58
2019-11-08,58
2019-11-09,58
2019-11-10,58
2019-11-11,58
2019-11-12,58
2019-11-13,60
2019-11-14,60
2019-11-15,60
2019-11-16,61
2019-11-17,61
2019-11-18,61
2019-11-19,61
2019-11-20,61
2019-11-21,61
2019-11-22,61
2019-11-23,62
2019-11-24,62
2019-11-25,62
2019-11-26,65
2019-11-27,65
2019-11-28,65
2019-11-29,64
2019-11-30,64
2019-12-01,63
2019-12-02,63
2019-12-03,64
2019-12-04,64
2019-12-05,64
2019-12-06,63
2019-12-07,63
2019-12-08,63
2019-12-09,62
2019-12-10,62
2019-12-11,62
2019-12-12,62
2019-12-13,62
2019-12-14,63
2019-12-15,63
2019-12-16,63
2019-12-17,63
2019-12-18,63
2019-12-19,64
2019-12-20,64
2019-12-21,64
2019-12-22,64
2019-12-23,65
2019-12-24,65
2019-12-25,66
2019-12-26,66
2019-12-27,66
2019-12-28,66
2019-12-29,66
2019-12-30,66
2019-12-31,66
2020-01-01,65
2020-01-02,65
2020-01-03,64
2020-01-04,64
2020-01-05,65
2020-01-06,65
2020-01-07,66
2020-01-08,66
2020-01-09,66
2020-01-10,67
2020-01-11,67
2020-01-12,66
2020-01-13,66
2020-01-14,66
2020-01-15,67
2020-01-16,67
2020-01-17,65
2020-01-18,65
2020-01-19,63
2020-01-20,63
2020-01-21,63
2020-01-22,61
2020-01-23,61
2020-01-24,57
2020-01-25,57
2020-01-26,59
2020-01-27,59
2020-01-28,59
2020-01-29,61
2020-01-30,61
2020-01-31,61
2020-02-01,63
2020-02-02,63
2020-02-03,65
2020-02-04,65
2020-02-05,67
2020-02-06,67
2020-02-07,68
2020-02-08,68
2020-02-09,67
2020-02-10,65
2020-02-11,65
2020-02-12,63
2020-02-13,63
2020-02-14,62
2020-02-15,62
2020-02-16,62
2020-02-17,64
2020-02-18,64
2020-02-19,64
2020-02-20,64
2020-02-21,64
2020-02-22,65
2020-02-23,65
2020-02-24,67
2020-02-25,67
2020-02-26,68
2020-02-27,68
2020-02-28,69
2020-02-29,69
2020-03-01,70
2020-03-02,70
2020-03-03,71
2020-03-04,71
2020-03-05,72
2020-03-06,72
2020-03-07,70
2020-03-08,70
2020-03-09,70
2020-03-10,70
2020-03-11,69
2020-03-12,69
2020-03-13,70
2020-03-14,70
2020-03-15,70
2020-03-16,70
2020-03-17,72
2020-03-18,72
2020-03-19,72
2020-03-20,72
2020-03-21,72
2020-03-22,73
2020-03-23,73
2020-03-24,75
2020-03-25,75
2020-03-26,75
2020-03-27,75
2020-03-28,75
2020-03-29,76
2020-03-30,76
2020-03-31,76
2020-04-01,76
2020-04-02,75
2020-04-03,75
2020-04-04,74
2020-04-05,74
2020-04-06,76
2020-04-07,76
2020-04-08,78
2020-04-09,78
2020-04-10,78
2020-04-11,79
2020-04-12,79
2020-04-13,79
2020-04-14,80
2020-04-15,82
2020-04-16,82
2020-04-17,80
2020-04-18,77
2020-04-19,73
2020-04-20,73
2020-04-21,73
2020-04-22,75
2020-04-23,75
2020-04-24,77
2020-04-25,77
2020-04-26,78
2020-04-27,77
2020-04-28,76
2020-04-29,76
2020-04-30,76
2020-05-01,76
2020-05-02,76
2020-05-03,76
2020-05-04,76
2020-05-05,77
2020-05-06,76
2020-05-07,74
2020-05-08,74
2020-05-09,72
2020-05-10,72
2020-05-11,72
2020-05-12,72
2020-05-13,71
