date_obj,Priest%20gown%20(top) price
2019-05-28,29
2019-05-29,28
2019-05-30,30
2019-05-31,31
2019-06-01,32
2019-06-02,32
2019-06-03,31
2019-06-04,31
2019-06-05,31
2019-06-06,31
2019-06-07,33
2019-06-08,33
2019-06-09,33
2019-06-10,33
2019-06-11,32
2019-06-12,31
2019-06-13,31
2019-06-14,31
2019-06-15,31
2019-06-16,31
2019-06-17,31
2019-06-18,31
2019-06-19,31
2019-06-20,31
2019-06-21,31
2019-06-22,31
2019-06-23,30
2019-06-24,29
2019-06-25,30
2019-06-26,30
2019-06-27,29
2019-06-28,29
2019-06-29,30
2019-06-30,30
2019-07-01,30
2019-07-02,30
2019-07-03,30
2019-07-04,31
2019-07-05,30
2019-07-06,31
2019-07-07,31
2019-07-08,30
2019-07-09,31
2019-07-10,30
2019-07-11,31
2019-07-12,31
2019-07-13,30
2019-07-14,30
2019-07-15,30
2019-07-16,31
2019-07-17,31
2019-07-18,32
2019-07-19,33
2019-07-20,34
2019-07-21,35
2019-07-22,35
2019-07-23,36
2019-07-24,34
2019-07-25,32
2019-07-26,30
2019-07-27,30
2019-07-28,29
2019-07-29,28
2019-07-30,30
2019-07-31,31
2019-08-01,31
2019-08-02,31
2019-08-03,31
2019-08-04,31
2019-08-05,31
2019-08-06,31
2019-08-07,32
2019-08-08,31
2019-08-09,30
2019-08-10,29
2019-08-11,30
2019-08-12,31
2019-08-13,30
2019-08-14,30
2019-08-15,29
2019-08-16,30
2019-08-17,30
2019-08-18,30
2019-08-19,30
2019-08-20,31
2019-08-21,29
2019-08-22,27
2019-08-23,26
2019-08-24,25
2019-08-24,25
2019-08-25,25
2019-08-25,25
2019-08-26,23
2019-08-26,23
2019-08-27,21
2019-08-27,21
2019-08-28,21
2019-08-29,22
2019-08-30,21
2019-08-31,21
2019-09-01,21
2019-09-02,21
2019-09-03,21
2019-09-04,20
2019-09-05,20
2019-09-06,20
2019-09-07,19
2019-09-08,18
2019-09-09,17
2019-09-10,17
2019-09-11,16
2019-09-12,16
2019-09-13,16
2019-09-14,15
2019-09-15,15
2019-09-16,16
2019-09-17,16
2019-09-18,15
2019-09-19,16
2019-09-20,16
2019-09-21,16
2019-09-22,15
2019-09-23,14
2019-09-24,13
2019-09-25,12
2019-09-26,11
2019-09-27,10
2019-09-28,9
2019-09-29,8
2019-09-30,8
2019-10-01,8
2019-10-02,8
2019-10-03,9
2019-10-04,9
2019-10-05,10
2019-10-06,11
2019-10-07,12
2019-10-08,13
2019-10-09,13
2019-10-10,14
2019-10-11,14
2019-10-12,15
2019-10-13,16
2019-10-14,16
2019-10-15,15
2019-10-16,15
2019-10-17,15
2019-10-18,16
2019-10-19,17
2019-10-20,18
2019-10-21,19
2019-10-22,20
2019-10-23,21
2019-10-24,23
2019-10-25,25
2019-10-26,27
2019-10-27,29
2019-10-28,31
2019-10-29,31
2019-10-30,33
2019-10-31,35
2019-11-01,37
2019-11-02,39
2019-11-03,41
2019-11-04,44
2019-11-05,44
2019-11-06,47
2019-11-07,48
2019-11-08,50
2019-11-09,52
2019-11-10,55
2019-11-11,58
2019-11-12,59
2019-11-13,60
2019-11-14,61
2019-11-15,64
2019-11-16,63
2019-11-17,63
2019-11-18,65
2019-11-19,65
2019-11-20,69
2019-11-21,69
2019-11-22,73
2019-11-23,77
2019-11-24,79
2019-11-25,83
2019-11-26,83
2019-11-27,83
2019-11-28,83
2019-11-29,83
2019-11-30,86
2019-12-01,85
2019-12-02,85
2019-12-03,85
2019-12-04,85
2019-12-05,85
2019-12-06,85
2019-12-07,85
2019-12-08,85
2019-12-09,84
2019-12-10,79
2019-12-11,75
2019-12-12,75
2019-12-13,71
2019-12-14,70
2019-12-15,70
2019-12-16,68
2019-12-17,64
2019-12-18,60
2019-12-19,57
2019-12-20,54
2019-12-21,51
2019-12-22,49
2019-12-23,49
2019-12-24,49
2019-12-25,49
2019-12-26,49
2019-12-27,49
2019-12-28,51
2019-12-29,53
2019-12-30,51
2019-12-31,53
2020-01-01,56
2020-01-02,59
2020-01-03,62
2020-01-04,66
2020-01-05,70
2020-01-06,72
2020-01-07,75
2020-01-08,75
2020-01-09,78
2020-01-10,80
2020-01-11,78
2020-01-12,75
2020-01-13,75
2020-01-14,71
2020-01-15,74
2020-01-16,75
2020-01-17,73
2020-01-18,73
2020-01-19,76
2020-01-20,80
2020-01-21,80
2020-01-22,81
2020-01-23,83
2020-01-24,85
2020-01-25,85
2020-01-26,89
2020-01-27,90
2020-01-28,85
2020-01-29,80
2020-01-30,80
2020-01-31,82
2020-02-01,85
2020-02-02,84
2020-02-03,80
2020-02-04,81
2020-02-05,85
2020-02-06,87
2020-02-07,87
2020-02-08,92
2020-02-09,91
2020-02-10,88
2020-02-11,86
2020-02-12,83
2020-02-13,80
2020-02-14,76
2020-02-15,73
2020-02-16,69
2020-02-17,65
2020-02-18,61
2020-02-19,57
2020-02-20,54
2020-02-21,54
2020-02-22,51
2020-02-23,50
2020-02-24,53
2020-02-25,54
2020-02-26,54
2020-02-27,55
2020-02-28,55
2020-02-29,55
2020-03-01,53
2020-03-02,50
2020-03-03,52
2020-03-04,50
2020-03-05,47
2020-03-06,44
2020-03-07,42
2020-03-08,39
2020-03-09,38
2020-03-10,36
2020-03-11,35
2020-03-12,33
2020-03-13,31
2020-03-14,29
2020-03-15,28
2020-03-16,27
2020-03-17,27
2020-03-18,26
2020-03-19,26
2020-03-20,26
2020-03-21,25
2020-03-22,25
2020-03-23,26
2020-03-24,25
2020-03-25,26
2020-03-26,25
2020-03-27,24
2020-03-28,22
2020-03-29,22
2020-03-30,24
2020-03-31,26
2020-04-01,28
2020-04-02,30
2020-04-03,30
2020-04-04,30
2020-04-05,32
2020-04-06,34
2020-04-07,35
2020-04-08,36
2020-04-09,36
2020-04-10,37
2020-04-11,37
2020-04-12,37
2020-04-13,36
2020-04-14,37
2020-04-15,37
2020-04-16,37
2020-04-17,38
2020-04-18,38
2020-04-19,39
2020-04-20,40
2020-04-21,41
2020-04-22,43
2020-04-23,46
2020-04-24,48
2020-04-25,50
2020-04-26,51
2020-04-27,50
2020-04-28,52
2020-04-29,55
2020-04-30,54
2020-05-01,54
2020-05-02,53
2020-05-03,51
2020-05-04,49
2020-05-05,46
2020-05-06,46
2020-05-07,45
2020-05-08,43
2020-05-09,42
2020-05-10,39
2020-05-11,37
2020-05-12,36
2020-05-13,34
