date_obj,Spiky%20vambraces price
2019-06-25,78
2019-06-26,82
2019-06-27,82
2019-06-28,82
2019-06-29,82
2019-06-30,87
2019-07-01,87
2019-07-02,87
2019-07-03,87
2019-07-04,87
2019-07-05,92
2019-07-06,92
2019-07-07,92
2019-07-08,92
2019-07-09,88
2019-07-10,88
2019-07-11,88
2019-07-12,88
2019-07-13,88
2019-07-14,84
2019-07-15,84
2019-07-16,84
2019-07-17,84
2019-07-18,79
2019-07-19,79
2019-07-20,79
2019-07-21,79
2019-07-22,75
2019-07-23,75
2019-07-24,75
2019-07-25,75
2019-07-26,75
2019-07-27,71
2019-07-28,71
2019-07-29,71
2019-07-30,69
2019-07-31,69
2019-08-01,69
2019-08-02,69
2019-08-03,67
2019-08-04,67
2019-08-05,67
2019-08-06,67
2019-08-07,69
2019-08-08,69
2019-08-09,69
2019-08-10,69
2019-08-11,69
2019-08-12,72
2019-08-13,72
2019-08-14,72
2019-08-15,72
2019-08-16,72
2019-08-17,72
2019-08-18,72
2019-08-19,72
2019-08-20,72
2019-08-21,72
2019-08-22,72
2019-08-23,72
2019-08-24,72
2019-08-24,72
2019-08-25,72
2019-08-25,72
2019-08-26,72
2019-08-26,72
2019-08-27,72
2019-08-27,72
2019-08-28,72
2019-08-29,72
2019-08-30,72
2019-08-31,72
2019-09-01,72
2019-09-02,72
2019-09-03,72
2019-09-04,72
2019-09-05,72
2019-09-06,72
2019-09-07,74
2019-09-08,74
2019-09-09,74
2019-09-10,74
2019-09-11,74
2019-09-12,74
2019-09-13,71
2019-09-14,71
2019-09-15,71
2019-09-16,71
2019-09-17,71
2019-09-18,72
2019-09-19,72
2019-09-20,72
2019-09-21,72
2019-09-22,72
2019-09-23,72
2019-09-24,72
2019-09-25,72
2019-09-26,72
2019-09-27,72
2019-09-28,72
2019-09-29,74
2019-09-30,74
2019-10-01,74
2019-10-02,74
2019-10-03,74
2019-10-04,74
2019-10-05,72
2019-10-06,72
2019-10-07,72
2019-10-08,72
2019-10-09,72
2019-10-10,72
2019-10-11,71
2019-10-12,71
2019-10-13,71
2019-10-14,71
2019-10-15,71
2019-10-16,71
2019-10-17,73
2019-10-18,73
2019-10-19,73
2019-10-20,73
2019-10-21,73
2019-10-22,73
2019-10-23,70
2019-10-24,70
2019-10-25,70
2019-10-26,70
2019-10-27,70
2019-10-28,68
2019-10-29,68
2019-10-30,68
2019-10-31,68
2019-11-01,68
2019-11-02,68
2019-11-03,67
2019-11-04,67
2019-11-05,67
2019-11-06,67
2019-11-07,67
2019-11-08,67
2019-11-09,67
2019-11-10,69
2019-11-11,69
2019-11-12,69
2019-11-13,69
2019-11-14,69
2019-11-15,69
2019-11-16,66
2019-11-17,66
2019-11-18,66
2019-11-19,66
2019-11-20,66
2019-11-21,66
2019-11-22,66
2019-11-23,66
2019-11-24,66
2019-11-25,66
2019-11-26,66
2019-11-27,66
2019-11-28,65
2019-11-29,65
2019-11-30,65
2019-12-01,65
2019-12-02,65
2019-12-03,65
2019-12-04,69
2019-12-05,69
2019-12-06,69
2019-12-07,69
2019-12-08,69
2019-12-09,69
2019-12-10,73
2019-12-11,73
2019-12-12,73
2019-12-13,73
2019-12-14,73
2019-12-15,73
2019-12-16,73
2019-12-17,75
2019-12-18,75
2019-12-19,75
2019-12-20,75
2019-12-21,75
2019-12-22,75
2019-12-23,75
2019-12-24,74
2019-12-25,74
2019-12-26,74
2019-12-27,74
2019-12-28,74
2019-12-29,74
2019-12-30,74
2019-12-31,74
2020-01-01,74
2020-01-02,74
2020-01-03,74
2020-01-04,74
2020-01-05,74
2020-01-06,74
2020-01-07,74
2020-01-08,74
2020-01-09,74
2020-01-10,71
2020-01-11,71
2020-01-12,71
2020-01-13,71
2020-01-14,69
2020-01-15,69
2020-01-16,69
2020-01-17,69
2020-01-18,69
2020-01-19,66
2020-01-20,66
2020-01-21,66
2020-01-22,66
2020-01-23,66
2020-01-24,63
2020-01-25,63
2020-01-26,63
2020-01-27,63
2020-01-28,63
2020-01-29,60
2020-01-30,60
2020-01-31,60
2020-02-01,60
2020-02-02,60
2020-02-03,57
2020-02-04,57
2020-02-05,57
2020-02-06,57
2020-02-07,54
2020-02-08,54
2020-02-09,54
2020-02-10,54
2020-02-11,51
2020-02-12,51
2020-02-13,51
2020-02-14,51
2020-02-15,49
2020-02-16,49
2020-02-17,49
2020-02-18,49
2020-02-19,49
2020-02-20,47
2020-02-21,47
2020-02-22,47
2020-02-23,47
2020-02-24,47
2020-02-25,44
2020-02-26,44
2020-02-27,44
2020-02-28,44
2020-02-29,44
2020-03-01,44
2020-03-02,44
2020-03-03,44
2020-03-04,44
2020-03-05,44
2020-03-06,41
2020-03-07,41
2020-03-08,41
2020-03-09,41
2020-03-10,41
2020-03-11,41
2020-03-12,41
2020-03-13,41
2020-03-14,41
2020-03-15,40
2020-03-16,40
2020-03-17,40
2020-03-18,40
2020-03-19,39
2020-03-20,39
2020-03-21,39
2020-03-22,38
2020-03-23,38
2020-03-24,38
2020-03-25,37
2020-03-26,37
2020-03-27,37
2020-03-28,35
2020-03-29,35
2020-03-30,35
2020-03-31,34
2020-04-01,34
2020-04-02,34
2020-04-03,34
2020-04-04,33
2020-04-05,33
2020-04-06,33
2020-04-07,31
2020-04-08,31
2020-04-09,29
2020-04-10,29
2020-04-11,29
2020-04-12,28
2020-04-13,28
2020-04-14,28
2020-04-15,28
2020-04-16,28
2020-04-17,28
2020-04-18,28
2020-04-19,27
2020-04-20,27
2020-04-21,27
2020-04-22,26
2020-04-23,26
2020-04-24,26
2020-04-25,26
2020-04-26,25
2020-04-27,25
2020-04-28,25
2020-04-29,24
2020-04-30,24
2020-05-01,24
2020-05-02,24
2020-05-03,22
2020-05-04,22
2020-05-05,22
2020-05-06,21
2020-05-07,21
2020-05-08,21
2020-05-09,20
2020-05-10,20
2020-05-11,20
2020-05-12,20
2020-05-13,20
