date_obj,Rainbow%20fish price
2019-09-04,126
2019-09-05,126
2019-09-06,126
2019-09-07,127
2019-09-08,127
2019-09-09,120
2019-09-10,120
2019-09-11,116
2019-09-12,116
2019-09-13,113
2019-09-14,113
2019-09-15,117
2019-09-16,117
2019-09-17,119
2019-09-18,119
2019-09-19,121
2019-09-20,121
2019-09-21,123
2019-09-22,123
2019-09-23,122
2019-09-24,122
2019-09-25,120
2019-09-26,120
2019-09-27,114
2019-09-28,114
2019-09-29,109
2019-09-30,109
2019-10-01,105
2019-10-02,105
2019-10-03,105
2019-10-04,103
2019-10-05,103
2019-10-06,104
2019-10-07,104
2019-10-08,100
2019-10-09,100
2019-10-10,98
2019-10-11,98
2019-10-12,98
2019-10-13,94
2019-10-14,94
2019-10-15,93
2019-10-16,93
2019-10-17,88
2019-10-18,88
2019-10-19,86
2019-10-20,86
2019-10-21,85
2019-10-22,85
2019-10-23,82
2019-10-24,82
2019-10-25,80
2019-10-26,80
2019-10-27,77
2019-10-28,77
2019-10-29,77
2019-10-30,77
2019-10-31,79
2019-11-01,79
2019-11-02,80
2019-11-03,80
2019-11-04,77
2019-11-05,77
2019-11-06,76
2019-11-07,76
2019-11-08,76
2019-11-09,76
2019-11-10,76
2019-11-11,76
2019-11-12,76
2019-11-13,76
2019-11-14,80
2019-11-15,80
2019-11-16,77
2019-11-17,77
2019-11-18,77
2019-11-19,77
2019-11-20,76
2019-11-21,76
2019-11-22,76
2019-11-23,76
2019-11-24,76
2019-11-25,77
2019-11-26,77
2019-11-27,80
2019-11-28,80
2019-11-29,80
2019-11-30,82
2019-12-01,82
2019-12-02,82
2019-12-03,85
2019-12-04,85
2019-12-05,85
2019-12-06,82
2019-12-07,82
2019-12-08,82
2019-12-09,82
2019-12-10,86
2019-12-11,86
2019-12-12,86
2019-12-13,89
2019-12-14,89
2019-12-15,85
2019-12-16,85
2019-12-17,82
2019-12-18,82
2019-12-19,82
2019-12-20,81
2019-12-21,81
2019-12-22,86
2019-12-23,86
2019-12-24,86
2019-12-25,86
2019-12-26,90
2019-12-27,90
2019-12-28,89
2019-12-29,89
2019-12-30,90
2019-12-31,90
2020-01-01,89
2020-01-02,89
2020-01-03,87
2020-01-04,87
2020-01-05,91
2020-01-06,91
2020-01-07,87
2020-01-08,87
2020-01-09,87
2020-01-10,84
2020-01-11,84
2020-01-12,84
2020-01-13,84
2020-01-14,84
2020-01-15,85
2020-01-16,85
2020-01-17,83
2020-01-18,83
2020-01-19,83
2020-01-20,83
2020-01-21,82
2020-01-22,82
2020-01-23,83
2020-01-24,88
2020-01-25,88
2020-01-26,84
2020-01-27,84
2020-01-28,87
2020-01-29,87
2020-01-30,88
2020-01-31,88
2020-02-01,86
2020-02-02,88
2020-02-03,88
2020-02-04,93
2020-02-05,93
2020-02-06,96
2020-02-07,96
2020-02-08,97
2020-02-09,97
2020-02-10,97
2020-02-11,97
2020-02-12,96
2020-02-13,96
2020-02-14,96
2020-02-15,96
2020-02-16,92
2020-02-17,88
2020-02-18,85
2020-02-19,85
2020-02-20,82
2020-02-21,82
2020-02-22,83
2020-02-23,83
2020-02-24,84
2020-02-25,84
2020-02-26,81
2020-02-27,81
2020-02-28,78
2020-02-29,78
2020-03-01,75
2020-03-02,75
2020-03-03,76
2020-03-04,76
2020-03-05,77
2020-03-06,77
2020-03-07,79
2020-03-08,76
2020-03-09,73
2020-03-10,71
2020-03-11,71
2020-03-12,70
2020-03-13,70
2020-03-14,68
2020-03-15,68
2020-03-16,65
2020-03-17,65
2020-03-18,63
2020-03-19,63
2020-03-20,61
2020-03-21,61
2020-03-22,63
2020-03-23,63
2020-03-24,67
2020-03-25,67
2020-03-26,71
2020-03-27,75
2020-03-28,75
2020-03-29,79
2020-03-30,83
2020-03-31,83
2020-04-01,88
2020-04-02,93
2020-04-03,93
2020-04-04,98
2020-04-05,98
2020-04-06,103
2020-04-07,109
2020-04-08,109
2020-04-09,104
2020-04-10,104
2020-04-11,104
2020-04-12,107
2020-04-13,106
2020-04-14,105
2020-04-15,103
2020-04-16,103
2020-04-17,98
2020-04-18,97
2020-04-19,92
2020-04-20,89
2020-04-21,84
2020-04-22,80
2020-04-23,76
2020-04-24,72
2020-04-25,70
2020-04-26,72
2020-04-27,70
2020-04-28,67
2020-04-29,66
2020-04-30,70
2020-05-01,70
2020-05-02,74
2020-05-03,73
2020-05-04,73
2020-05-05,74
2020-05-06,73
2020-05-07,76
2020-05-08,76
2020-05-09,77
2020-05-10,75
2020-05-11,75
2020-05-12,74
2020-05-13,74
