date_obj,Beer%20glass price
2019-08-24,35
2019-08-25,33
2019-08-25,33
2019-08-26,31
2019-08-27,29
2019-08-27,29
2019-08-28,30
2019-08-29,30
2019-08-30,31
2019-08-31,33
2019-09-01,35
2019-09-02,34
2019-09-03,33
2019-09-04,33
2019-09-05,33
2019-09-06,33
2019-09-07,33
2019-09-08,34
2019-09-09,32
2019-09-10,31
2019-09-11,31
2019-09-12,33
2019-09-13,34
2019-09-14,35
2019-09-15,37
2019-09-16,38
2019-09-17,38
2019-09-18,39
2019-09-19,41
2019-09-20,44
2019-09-21,43
2019-09-22,43
2019-09-23,45
2019-09-24,47
2019-09-25,50
2019-09-26,53
2019-09-27,51
2019-09-28,49
2019-09-29,47
2019-09-30,48
2019-10-01,45
2019-10-02,46
2019-10-03,47
2019-10-04,46
2019-10-05,44
2019-10-06,42
2019-10-07,42
2019-10-08,43
2019-10-09,41
2019-10-10,42
2019-10-11,43
2019-10-12,43
2019-10-13,43
2019-10-14,45
2019-10-15,48
2019-10-16,49
2019-10-17,46
2019-10-18,45
2019-10-19,45
2019-10-20,47
2019-10-21,46
2019-10-22,45
2019-10-23,48
2019-10-24,51
2019-10-25,54
2019-10-26,57
2019-10-27,59
2019-10-28,59
2019-10-29,59
2019-10-30,60
2019-10-31,59
2019-11-01,60
2019-11-02,60
2019-11-03,60
2019-11-04,58
2019-11-05,55
2019-11-06,54
2019-11-07,55
2019-11-08,56
2019-11-09,57
2019-11-10,55
2019-11-11,57
2019-11-12,57
2019-11-13,56
2019-11-14,54
2019-11-15,53
2019-11-16,55
2019-11-17,58
2019-11-18,61
2019-11-19,65
2019-11-20,66
2019-11-21,67
2019-11-22,63
2019-11-23,59
2019-11-24,56
2019-11-25,54
2019-11-26,52
2019-11-27,51
2019-11-28,50
2019-11-29,50
2019-11-30,48
2019-12-01,51
2019-12-02,54
2019-12-03,56
2019-12-04,57
2019-12-05,55
2019-12-06,55
2019-12-07,53
2019-12-08,50
2019-12-09,48
2019-12-10,45
2019-12-11,44
2019-12-12,42
2019-12-13,40
2019-12-14,40
2019-12-15,39
2019-12-16,40
2019-12-17,42
2019-12-18,45
2019-12-19,46
2019-12-20,44
2019-12-21,42
2019-12-22,43
2019-12-23,44
2019-12-24,45
2019-12-25,47
2019-12-26,48
2019-12-27,50
2019-12-28,53
2019-12-29,56
2019-12-30,56
2019-12-31,55
2020-01-01,53
2020-01-02,52
2020-01-03,51
2020-01-04,51
2020-01-05,52
2020-01-06,51
2020-01-07,52
2020-01-08,51
2020-01-09,52
2020-01-10,51
2020-01-11,51
2020-01-12,48
2020-01-13,47
2020-01-14,45
2020-01-15,45
2020-01-16,47
2020-01-17,49
2020-01-18,52
2020-01-19,53
2020-01-20,53
2020-01-21,55
2020-01-22,56
2020-01-23,54
2020-01-24,54
2020-01-25,53
2020-01-26,53
2020-01-27,51
2020-01-28,49
2020-01-29,50
2020-01-30,53
2020-01-31,53
2020-02-01,56
2020-02-02,59
2020-02-03,61
2020-02-04,63
2020-02-05,67
2020-02-06,68
2020-02-07,71
2020-02-08,69
2020-02-09,67
2020-02-10,64
2020-02-11,61
2020-02-12,61
2020-02-13,59
2020-02-14,58
2020-02-15,55
2020-02-16,54
2020-02-17,52
2020-02-18,52
2020-02-19,50
2020-02-20,49
2020-02-21,49
2020-02-22,49
2020-02-23,52
2020-02-24,55
2020-02-25,58
2020-02-26,60
2020-02-27,59
2020-02-28,60
2020-02-29,61
2020-03-01,58
2020-03-02,59
2020-03-03,58
2020-03-04,59
2020-03-05,58
2020-03-06,56
2020-03-07,55
2020-03-08,53
2020-03-09,51
2020-03-10,48
2020-03-11,46
2020-03-12,44
2020-03-13,41
2020-03-14,39
2020-03-15,40
2020-03-16,41
2020-03-17,44
2020-03-18,46
2020-03-19,48
2020-03-20,49
2020-03-21,50
2020-03-22,49
2020-03-23,47
2020-03-24,46
2020-03-25,46
2020-03-26,47
2020-03-27,48
2020-03-28,51
2020-03-29,54
2020-03-30,57
2020-03-31,57
2020-04-01,57
2020-04-02,57
2020-04-03,57
2020-04-04,58
2020-04-05,59
2020-04-06,61
2020-04-07,63
2020-04-08,65
2020-04-09,66
2020-04-10,69
2020-04-11,69
2020-04-12,72
2020-04-13,75
2020-04-14,72
2020-04-15,71
2020-04-16,70
2020-04-17,69
2020-04-18,68
2020-04-19,69
2020-04-20,66
2020-04-21,68
2020-04-22,68
2020-04-23,68
2020-04-24,67
2020-04-25,69
2020-04-26,73
2020-04-27,77
2020-04-28,81
2020-04-29,86
2020-04-30,85
2020-05-01,80
2020-05-02,76
2020-05-03,72
2020-05-04,70
2020-05-05,67
2020-05-06,66
2020-05-07,65
2020-05-08,62
2020-05-09,58
2020-05-10,55
2020-05-11,53
2020-05-12,50
2020-05-13,47
