date_obj,Spider%20carcass price
2019-08-01,150
2019-08-02,150
2019-08-03,150
2019-08-04,150
2019-08-05,151
2019-08-06,151
2019-08-07,150
2019-08-08,150
2019-08-09,150
2019-08-10,150
2019-08-11,150
2019-08-12,155
2019-08-13,155
2019-08-14,155
2019-08-15,151
2019-08-16,151
2019-08-17,151
2019-08-18,150
2019-08-19,150
2019-08-20,150
2019-08-21,150
2019-08-22,150
2019-08-23,150
2019-08-24,151
2019-08-24,151
2019-08-25,151
2019-08-25,151
2019-08-26,151
2019-08-26,151
2019-08-27,150
2019-08-27,150
2019-08-28,150
2019-08-29,150
2019-08-30,151
2019-08-31,151
2019-09-01,151
2019-09-02,150
2019-09-03,150
2019-09-04,151
2019-09-05,151
2019-09-06,151
2019-09-07,150
2019-09-08,150
2019-09-09,150
2019-09-10,151
2019-09-11,151
2019-09-12,151
2019-09-13,150
2019-09-14,150
2019-09-15,150
2019-09-16,151
2019-09-17,151
2019-09-18,151
2019-09-19,152
2019-09-20,152
2019-09-21,152
2019-09-22,152
2019-09-23,152
2019-09-24,152
2019-09-25,151
2019-09-26,151
2019-09-27,151
2019-09-28,159
2019-09-29,159
2019-09-30,159
2019-10-01,162
2019-10-02,162
2019-10-03,162
2019-10-04,162
2019-10-05,162
2019-10-06,162
2019-10-07,160
2019-10-08,160
2019-10-09,160
2019-10-10,165
2019-10-11,165
2019-10-12,165
2019-10-13,169
2019-10-14,169
2019-10-15,169
2019-10-16,162
2019-10-17,162
2019-10-18,162
2019-10-19,171
2019-10-20,171
2019-10-21,171
2019-10-22,166
2019-10-23,166
2019-10-24,166
2019-10-25,161
2019-10-26,161
2019-10-27,161
2019-10-28,160
2019-10-29,160
2019-10-30,160
2019-10-31,160
2019-11-01,160
2019-11-02,160
2019-11-03,161
2019-11-04,161
2019-11-05,161
2019-11-06,160
2019-11-07,160
2019-11-08,160
2019-11-09,160
2019-11-10,160
2019-11-11,164
2019-11-12,164
2019-11-13,164
2019-11-14,172
2019-11-15,172
2019-11-16,172
2019-11-17,164
2019-11-18,164
2019-11-19,164
2019-11-20,160
2019-11-21,160
2019-11-22,160
2019-11-23,160
2019-11-24,167
2019-11-25,167
2019-11-26,167
2019-11-27,169
2019-11-28,169
2019-11-29,169
2019-11-30,160
2019-12-01,160
2019-12-02,160
2019-12-03,160
2019-12-04,160
2019-12-05,160
2019-12-06,160
2019-12-07,160
2019-12-08,160
2019-12-09,160
2019-12-10,152
2019-12-11,152
2019-12-12,152
2019-12-13,145
2019-12-14,145
2019-12-15,139
2019-12-16,139
2019-12-17,133
2019-12-18,133
2019-12-19,129
2019-12-20,129
2019-12-21,127
2019-12-22,127
2019-12-23,127
2019-12-24,121
2019-12-25,121
2019-12-26,121
2019-12-27,115
2019-12-28,115
2019-12-29,110
2019-12-30,110
2019-12-31,104
2020-01-01,104
2020-01-02,101
2020-01-03,101
2020-01-04,101
2020-01-05,103
2020-01-06,103
2020-01-07,102
2020-01-08,102
2020-01-09,102
2020-01-10,108
2020-01-11,108
2020-01-12,114
2020-01-13,114
2020-01-14,114
2020-01-15,119
2020-01-16,119
2020-01-17,113
2020-01-18,113
2020-01-19,108
2020-01-20,108
2020-01-21,106
2020-01-22,106
2020-01-23,101
2020-01-24,101
2020-01-25,96
2020-01-26,96
2020-01-27,92
2020-01-28,92
2020-01-29,88
2020-01-30,88
2020-01-31,88
2020-02-01,84
2020-02-02,80
2020-02-03,80
2020-02-04,76
2020-02-05,76
2020-02-06,75
2020-02-07,75
2020-02-08,72
2020-02-09,72
2020-02-10,69
2020-02-11,69
2020-02-12,66
2020-02-13,66
2020-02-14,63
2020-02-15,63
2020-02-16,65
2020-02-17,65
2020-02-18,64
2020-02-19,64
2020-02-20,61
2020-02-21,61
2020-02-22,58
2020-02-23,58
2020-02-24,58
2020-02-25,58
2020-02-26,61
2020-02-27,61
2020-02-28,61
2020-02-29,61
2020-03-01,61
2020-03-02,61
2020-03-03,59
2020-03-04,59
2020-03-05,57
2020-03-06,57
2020-03-07,54
2020-03-08,54
2020-03-09,53
2020-03-10,53
2020-03-11,52
2020-03-12,52
2020-03-13,50
2020-03-14,50
2020-03-15,52
2020-03-16,52
2020-03-17,49
2020-03-18,49
2020-03-19,46
2020-03-20,43
2020-03-21,41
2020-03-22,39
2020-03-23,39
2020-03-24,37
2020-03-25,37
2020-03-26,35
2020-03-27,35
2020-03-28,33
2020-03-29,31
2020-03-30,30
2020-03-31,29
2020-04-01,28
2020-04-02,26
2020-04-03,26
2020-04-04,27
2020-04-05,27
2020-04-06,25
2020-04-07,25
2020-04-08,23
2020-04-09,23
2020-04-10,21
2020-04-11,20
2020-04-12,21
2020-04-13,21
2020-04-14,19
2020-04-15,19
2020-04-16,19
2020-04-17,18
2020-04-18,17
2020-04-19,17
2020-04-20,17
2020-04-21,18
2020-04-22,19
2020-04-23,19
2020-04-24,20
2020-04-25,20
2020-04-26,21
2020-04-27,22
2020-04-28,21
2020-04-29,21
2020-04-30,23
2020-05-01,23
2020-05-02,25
2020-05-03,25
2020-05-04,25
2020-05-05,23
2020-05-06,25
2020-05-07,25
2020-05-08,27
2020-05-09,29
2020-05-10,31
2020-05-11,31
2020-05-12,31
2020-05-13,33
