date_obj,Tiara price
2019-09-02,71
2019-09-03,73
2019-09-04,73
2019-09-05,77
2019-09-06,77
2019-09-07,79
2019-09-08,79
2019-09-09,82
2019-09-10,82
2019-09-11,87
2019-09-12,87
2019-09-13,87
2019-09-14,90
2019-09-15,90
2019-09-16,93
2019-09-17,93
2019-09-18,96
2019-09-19,96
2019-09-20,96
2019-09-21,99
2019-09-22,99
2019-09-23,103
2019-09-24,103
2019-09-25,105
2019-09-26,108
2019-09-27,108
2019-09-28,108
2019-09-29,108
2019-09-30,111
2019-10-01,117
2019-10-02,117
2019-10-03,120
2019-10-04,120
2019-10-05,118
2019-10-06,116
2019-10-07,116
2019-10-08,112
2019-10-09,112
2019-10-10,107
2019-10-11,107
2019-10-12,105
2019-10-13,105
2019-10-14,101
2019-10-15,101
2019-10-16,97
2019-10-17,97
2019-10-18,96
2019-10-19,96
2019-10-20,94
2019-10-21,94
2019-10-22,94
2019-10-23,95
2019-10-24,95
2019-10-25,90
2019-10-26,90
2019-10-27,90
2019-10-28,90
2019-10-29,90
2019-10-30,90
2019-10-31,90
2019-11-01,90
2019-11-02,91
2019-11-03,91
2019-11-04,91
2019-11-05,91
2019-11-06,91
2019-11-07,90
2019-11-08,90
2019-11-09,88
2019-11-10,88
2019-11-11,89
2019-11-12,89
2019-11-13,89
2019-11-14,88
2019-11-15,88
2019-11-16,88
2019-11-17,88
2019-11-18,85
2019-11-19,85
2019-11-20,85
2019-11-21,88
2019-11-22,88
2019-11-23,92
2019-11-24,92
2019-11-25,94
2019-11-26,94
2019-11-27,91
2019-11-28,91
2019-11-29,91
2019-11-30,88
2019-12-01,88
2019-12-02,88
2019-12-03,84
2019-12-04,84
2019-12-05,84
2019-12-06,81
2019-12-07,81
2019-12-08,82
2019-12-09,82
2019-12-10,83
2019-12-11,83
2019-12-12,83
2019-12-13,84
2019-12-14,84
2019-12-15,82
2019-12-16,82
2019-12-17,85
2019-12-18,85
2019-12-19,85
2019-12-20,86
2019-12-21,86
2019-12-22,83
2019-12-23,83
2019-12-24,83
2019-12-25,82
2019-12-26,82
2019-12-27,80
2019-12-28,80
2019-12-29,81
2019-12-30,81
2019-12-31,81
2020-01-01,81
2020-01-02,81
2020-01-03,81
2020-01-04,81
2020-01-05,81
2020-01-06,81
2020-01-07,79
2020-01-08,79
2020-01-09,79
2020-01-10,78
2020-01-11,78
2020-01-12,77
2020-01-13,77
2020-01-14,77
2020-01-15,75
2020-01-16,75
2020-01-17,75
2020-01-18,75
2020-01-19,78
2020-01-20,78
2020-01-21,78
2020-01-22,78
2020-01-23,78
2020-01-24,78
2020-01-25,78
2020-01-26,80
2020-01-27,80
2020-01-28,82
2020-01-29,82
2020-01-30,80
2020-01-31,80
2020-02-01,78
2020-02-02,78
2020-02-03,78
2020-02-04,78
2020-02-05,81
2020-02-06,81
2020-02-07,82
2020-02-08,82
2020-02-09,80
2020-02-10,82
2020-02-11,82
2020-02-12,85
2020-02-13,85
2020-02-14,85
2020-02-15,85
2020-02-16,85
2020-02-17,85
2020-02-18,86
2020-02-19,86
2020-02-20,85
2020-02-21,85
2020-02-22,85
2020-02-23,85
2020-02-24,84
2020-02-25,84
2020-02-26,82
2020-02-27,82
2020-02-28,84
2020-02-29,84
2020-03-01,85
2020-03-02,85
2020-03-03,85
2020-03-04,85
2020-03-05,85
2020-03-06,85
2020-03-07,84
2020-03-08,84
2020-03-09,81
2020-03-10,81
2020-03-11,79
2020-03-12,79
2020-03-13,77
2020-03-14,77
2020-03-15,77
2020-03-16,77
2020-03-17,77
2020-03-18,77
2020-03-19,77
2020-03-20,77
2020-03-21,77
2020-03-22,77
2020-03-23,77
2020-03-24,75
2020-03-25,75
2020-03-26,72
2020-03-27,70
2020-03-28,70
2020-03-29,68
2020-03-30,67
2020-03-31,67
2020-04-01,67
2020-04-02,68
2020-04-03,68
2020-04-04,68
2020-04-05,68
2020-04-06,70
2020-04-07,73
2020-04-08,71
2020-04-09,71
2020-04-10,71
2020-04-11,71
2020-04-12,71
2020-04-13,71
2020-04-14,70
2020-04-15,69
2020-04-16,69
2020-04-17,69
2020-04-18,71
2020-04-19,72
2020-04-20,73
2020-04-21,73
2020-04-22,72
2020-04-23,72
2020-04-24,73
2020-04-25,73
2020-04-26,72
2020-04-27,72
2020-04-28,72
2020-04-29,72
2020-04-30,71
2020-05-01,71
2020-05-02,71
2020-05-03,70
2020-05-04,70
2020-05-05,70
2020-05-06,70
2020-05-07,70
2020-05-08,71
2020-05-09,71
2020-05-10,71
2020-05-11,71
2020-05-12,70
2020-05-13,72
