date_obj,Wolfbone%20arrowtips price
2019-09-07,88
2019-09-08,87
2019-09-09,87
2019-09-10,87
2019-09-11,87
2019-09-12,84
2019-09-13,84
2019-09-14,84
2019-09-15,84
2019-09-16,84
2019-09-17,84
2019-09-18,85
2019-09-19,85
2019-09-20,85
2019-09-21,85
2019-09-22,87
2019-09-23,87
2019-09-24,87
2019-09-25,87
2019-09-26,85
2019-09-27,85
2019-09-28,85
2019-09-29,85
2019-09-30,84
2019-10-01,84
2019-10-02,84
2019-10-03,88
2019-10-04,88
2019-10-05,88
2019-10-06,92
2019-10-07,92
2019-10-08,92
2019-10-09,92
2019-10-10,95
2019-10-11,95
2019-10-12,95
2019-10-13,95
2019-10-14,95
2019-10-15,95
2019-10-16,95
2019-10-17,95
2019-10-18,95
2019-10-19,95
2019-10-20,95
2019-10-21,93
2019-10-22,93
2019-10-23,93
2019-10-24,93
2019-10-25,93
2019-10-26,93
2019-10-27,93
2019-10-28,96
2019-10-29,96
2019-10-30,96
2019-10-31,96
2019-11-01,92
2019-11-02,92
2019-11-03,92
2019-11-04,89
2019-11-05,89
2019-11-06,89
2019-11-07,89
2019-11-08,86
2019-11-09,86
2019-11-10,86
2019-11-11,83
2019-11-12,83
2019-11-13,83
2019-11-14,83
2019-11-15,80
2019-11-16,80
2019-11-17,80
2019-11-18,80
2019-11-19,79
2019-11-20,79
2019-11-21,79
2019-11-22,79
2019-11-23,79
2019-11-24,79
2019-11-25,79
2019-11-26,80
2019-11-27,80
2019-11-28,80
2019-11-29,80
2019-11-30,82
2019-12-01,82
2019-12-02,82
2019-12-03,83
2019-12-04,83
2019-12-05,83
2019-12-06,83
2019-12-07,86
2019-12-08,86
2019-12-09,86
2019-12-10,86
2019-12-11,84
2019-12-12,84
2019-12-13,84
2019-12-14,84
2019-12-15,86
2019-12-16,86
2019-12-17,86
2019-12-18,86
2019-12-19,84
2019-12-20,84
2019-12-21,84
2019-12-22,80
2019-12-23,80
2019-12-24,80
2019-12-25,80
2019-12-26,80
2019-12-27,80
2019-12-28,80
2019-12-29,79
2019-12-30,79
2019-12-31,79
2020-01-01,79
2020-01-02,77
2020-01-03,77
2020-01-04,77
2020-01-05,77
2020-01-06,73
2020-01-07,73
2020-01-08,73
2020-01-09,72
2020-01-10,72
2020-01-11,72
2020-01-12,71
2020-01-13,71
2020-01-14,71
2020-01-15,71
2020-01-16,72
2020-01-17,72
2020-01-18,72
2020-01-19,74
2020-01-20,74
2020-01-21,74
2020-01-22,74
2020-01-23,75
2020-01-24,75
2020-01-25,75
2020-01-26,74
2020-01-27,74
2020-01-28,74
2020-01-29,76
2020-01-30,76
2020-01-31,76
2020-02-01,79
2020-02-02,79
2020-02-03,79
2020-02-04,78
2020-02-05,78
2020-02-06,78
2020-02-07,77
2020-02-08,77
2020-02-09,77
2020-02-10,75
2020-02-11,75
2020-02-12,75
2020-02-13,75
2020-02-14,77
2020-02-15,77
2020-02-16,77
2020-02-17,77
2020-02-18,77
2020-02-19,77
2020-02-20,74
2020-02-21,74
2020-02-22,74
2020-02-23,73
2020-02-24,73
2020-02-25,73
2020-02-26,72
2020-02-27,72
2020-02-28,71
2020-02-29,71
2020-03-01,71
2020-03-02,68
2020-03-03,68
2020-03-04,68
2020-03-05,65
2020-03-06,65
2020-03-07,65
2020-03-08,65
2020-03-09,65
2020-03-10,65
2020-03-11,64
2020-03-12,64
2020-03-13,64
2020-03-14,64
2020-03-15,64
2020-03-16,64
2020-03-17,64
2020-03-18,64
2020-03-19,64
2020-03-20,64
2020-03-21,64
2020-03-22,65
2020-03-23,65
2020-03-24,65
2020-03-25,65
2020-03-26,65
2020-03-27,67
2020-03-28,67
2020-03-29,68
2020-03-30,68
2020-03-31,70
2020-04-01,70
2020-04-02,73
2020-04-03,73
2020-04-04,76
2020-04-05,76
2020-04-06,79
2020-04-07,79
2020-04-08,80
2020-04-09,80
2020-04-10,81
2020-04-11,85
2020-04-12,85
2020-04-13,89
2020-04-14,89
2020-04-15,90
2020-04-16,90
2020-04-17,89
2020-04-18,89
2020-04-19,92
2020-04-20,92
2020-04-21,96
2020-04-22,96
2020-04-23,96
2020-04-24,96
2020-04-25,95
2020-04-26,98
2020-04-27,98
2020-04-28,98
2020-04-29,98
2020-04-30,95
2020-05-01,95
2020-05-02,95
2020-05-03,95
2020-05-04,95
2020-05-05,93
2020-05-06,93
2020-05-07,92
2020-05-08,92
2020-05-09,92
2020-05-10,92
2020-05-11,90
2020-05-12,90
2020-05-13,90
