date_obj,Red%20cape price
2019-08-28,76
2019-08-29,76
2019-08-30,79
2019-08-31,79
2019-09-01,80
2019-09-02,80
2019-09-03,81
2019-09-04,81
2019-09-05,82
2019-09-06,82
2019-09-07,81
2019-09-08,83
2019-09-09,83
2019-09-10,81
2019-09-11,81
2019-09-12,82
2019-09-13,82
2019-09-14,83
2019-09-15,83
2019-09-16,86
2019-09-17,86
2019-09-18,85
2019-09-19,85
2019-09-20,87
2019-09-21,87
2019-09-22,89
2019-09-23,89
2019-09-24,89
2019-09-25,89
2019-09-26,87
2019-09-27,87
2019-09-28,85
2019-09-29,85
2019-09-30,84
2019-10-01,87
2019-10-02,87
2019-10-03,87
2019-10-04,87
2019-10-05,85
2019-10-06,85
2019-10-07,85
2019-10-08,88
2019-10-09,88
2019-10-10,88
2019-10-11,88
2019-10-12,88
2019-10-13,88
2019-10-14,88
2019-10-15,86
2019-10-16,86
2019-10-17,86
2019-10-18,86
2019-10-19,88
2019-10-20,88
2019-10-21,88
2019-10-22,88
2019-10-23,90
2019-10-24,90
2019-10-25,90
2019-10-26,90
2019-10-27,88
2019-10-28,88
2019-10-29,86
2019-10-30,86
2019-10-31,89
2019-11-01,89
2019-11-02,91
2019-11-03,91
2019-11-04,89
2019-11-05,89
2019-11-06,89
2019-11-07,89
2019-11-08,86
2019-11-09,86
2019-11-10,82
2019-11-11,82
2019-11-12,82
2019-11-13,82
2019-11-14,79
2019-11-15,79
2019-11-16,76
2019-11-17,76
2019-11-18,74
2019-11-19,74
2019-11-20,70
2019-11-21,70
2019-11-22,67
2019-11-23,67
2019-11-24,68
2019-11-25,68
2019-11-26,71
2019-11-27,71
2019-11-28,74
2019-11-29,74
2019-11-30,75
2019-12-01,75
2019-12-02,78
2019-12-03,78
2019-12-04,80
2019-12-05,80
2019-12-06,80
2019-12-07,83
2019-12-08,83
2019-12-09,87
2019-12-10,87
2019-12-11,82
2019-12-12,82
2019-12-13,79
2019-12-14,79
2019-12-15,81
2019-12-16,81
2019-12-17,82
2019-12-18,82
2019-12-19,87
2019-12-20,87
2019-12-21,91
2019-12-22,91
2019-12-23,94
2019-12-24,94
2019-12-25,96
2019-12-26,96
2019-12-27,94
2019-12-28,94
2019-12-29,94
2019-12-30,94
2019-12-31,94
2020-01-01,94
2020-01-02,92
2020-01-03,92
2020-01-04,90
2020-01-05,90
2020-01-06,88
2020-01-07,83
2020-01-08,83
2020-01-09,78
2020-01-10,75
2020-01-11,72
2020-01-12,72
2020-01-13,69
2020-01-14,69
2020-01-15,68
2020-01-16,68
2020-01-17,67
2020-01-18,67
2020-01-19,64
2020-01-20,64
2020-01-21,61
2020-01-22,61
2020-01-23,59
2020-01-24,59
2020-01-25,57
2020-01-26,57
2020-01-27,57
2020-01-28,57
2020-01-29,57
2020-01-30,59
2020-01-31,59
2020-02-01,59
2020-02-02,58
2020-02-03,58
2020-02-04,58
2020-02-05,58
2020-02-06,59
2020-02-07,59
2020-02-08,57
2020-02-09,57
2020-02-10,58
2020-02-11,58
2020-02-12,59
2020-02-13,59
2020-02-14,60
2020-02-15,60
2020-02-16,57
2020-02-17,55
2020-02-18,55
2020-02-19,54
2020-02-20,54
2020-02-21,54
2020-02-22,54
2020-02-23,54
2020-02-24,57
2020-02-25,57
2020-02-26,59
2020-02-27,59
2020-02-28,60
2020-02-29,60
2020-03-01,60
2020-03-02,60
2020-03-03,59
2020-03-04,59
2020-03-05,57
2020-03-06,57
2020-03-07,56
2020-03-08,56
2020-03-09,56
2020-03-10,56
2020-03-11,56
2020-03-12,56
2020-03-13,56
2020-03-14,58
2020-03-15,58
2020-03-16,56
2020-03-17,56
2020-03-18,54
2020-03-19,54
2020-03-20,53
2020-03-21,53
2020-03-22,53
2020-03-23,53
2020-03-24,54
2020-03-25,56
2020-03-26,58
2020-03-27,59
2020-03-28,59
2020-03-29,60
2020-03-30,61
2020-03-31,61
2020-04-01,62
2020-04-02,65
2020-04-03,65
2020-04-04,67
2020-04-05,67
2020-04-06,68
2020-04-07,71
2020-04-08,75
2020-04-09,76
2020-04-10,76
2020-04-11,78
2020-04-12,81
2020-04-13,84
2020-04-14,86
2020-04-15,88
2020-04-16,88
2020-04-17,89
2020-04-18,88
2020-04-19,89
2020-04-20,86
2020-04-21,86
2020-04-22,89
2020-04-23,89
2020-04-24,91
2020-04-25,93
2020-04-26,95
2020-04-27,94
2020-04-28,95
2020-04-29,95
2020-04-30,97
2020-05-01,97
2020-05-02,93
2020-05-03,91
2020-05-04,91
2020-05-05,87
2020-05-06,87
2020-05-07,87
2020-05-08,87
2020-05-09,88
2020-05-10,89
2020-05-11,89
2020-05-12,90
2020-05-13,91
