date_obj,Oyster price
2019-09-09,44
2019-09-10,42
2019-09-11,42
2019-09-12,42
2019-09-13,42
2019-09-14,42
2019-09-15,42
2019-09-16,43
2019-09-17,43
2019-09-18,45
2019-09-19,45
2019-09-20,45
2019-09-21,45
2019-09-22,48
2019-09-23,51
2019-09-24,51
2019-09-25,52
2019-09-26,52
2019-09-27,52
2019-09-28,55
2019-09-29,55
2019-09-30,58
2019-10-01,59
2019-10-02,59
2019-10-03,62
2019-10-04,62
2019-10-05,66
2019-10-06,69
2019-10-07,66
2019-10-08,66
2019-10-09,66
2019-10-10,65
2019-10-11,65
2019-10-12,62
2019-10-13,62
2019-10-14,61
2019-10-15,61
2019-10-16,60
2019-10-17,60
2019-10-18,59
2019-10-19,62
2019-10-20,64
2019-10-21,61
2019-10-22,60
2019-10-23,59
2019-10-24,58
2019-10-25,60
2019-10-26,59
2019-10-27,57
2019-10-28,57
2019-10-29,57
2019-10-30,56
2019-10-31,56
2019-11-01,56
2019-11-02,56
2019-11-03,56
2019-11-04,54
2019-11-05,54
2019-11-06,54
2019-11-07,54
2019-11-08,52
2019-11-09,53
2019-11-10,53
2019-11-11,55
2019-11-12,55
2019-11-13,55
2019-11-14,55
2019-11-15,56
2019-11-16,55
2019-11-17,55
2019-11-18,54
2019-11-19,54
2019-11-20,56
2019-11-21,56
2019-11-22,58
2019-11-23,61
2019-11-24,65
2019-11-25,64
2019-11-26,66
2019-11-27,66
2019-11-28,69
2019-11-29,69
2019-11-30,71
2019-12-01,71
2019-12-02,74
2019-12-03,77
2019-12-04,78
2019-12-05,78
2019-12-06,79
2019-12-07,79
2019-12-08,79
2019-12-09,77
2019-12-10,78
2019-12-11,77
2019-12-12,77
2019-12-13,77
2019-12-14,76
2019-12-15,78
2019-12-16,78
2019-12-17,75
2019-12-18,75
2019-12-19,78
2019-12-20,80
2019-12-21,79
2019-12-22,81
2019-12-23,81
2019-12-24,80
2019-12-25,81
2019-12-26,81
2019-12-27,80
2019-12-28,82
2019-12-29,82
2019-12-30,80
2019-12-31,78
2020-01-01,81
2020-01-02,86
2020-01-03,86
2020-01-04,83
2020-01-05,83
2020-01-06,83
2020-01-07,87
2020-01-08,87
2020-01-09,92
2020-01-10,97
2020-01-11,102
2020-01-12,107
2020-01-13,107
2020-01-14,102
2020-01-15,100
2020-01-16,97
2020-01-17,96
2020-01-18,96
2020-01-19,92
2020-01-20,90
2020-01-21,90
2020-01-22,86
2020-01-23,83
2020-01-24,79
2020-01-25,77
2020-01-26,74
2020-01-27,72
2020-01-28,72
2020-01-29,74
2020-01-30,72
2020-01-31,72
2020-02-01,71
2020-02-02,70
2020-02-03,73
2020-02-04,71
2020-02-05,72
2020-02-06,71
2020-02-07,73
2020-02-08,71
2020-02-09,71
2020-02-10,71
2020-02-11,71
2020-02-12,70
2020-02-13,70
2020-02-14,72
2020-02-15,74
2020-02-16,76
2020-02-17,75
2020-02-18,72
2020-02-19,73
2020-02-20,73
2020-02-21,73
2020-02-22,70
2020-02-23,68
2020-02-24,67
2020-02-25,67
2020-02-26,68
2020-02-27,68
2020-02-28,67
2020-02-29,67
2020-03-01,66
2020-03-02,68
2020-03-03,66
2020-03-04,66
2020-03-05,64
2020-03-06,64
2020-03-07,65
2020-03-08,66
2020-03-09,66
2020-03-10,64
2020-03-11,62
2020-03-12,65
2020-03-13,65
2020-03-14,67
2020-03-15,66
2020-03-16,68
2020-03-17,71
2020-03-18,69
2020-03-19,69
2020-03-20,68
2020-03-21,64
2020-03-22,65
2020-03-23,69
2020-03-24,73
2020-03-25,77
2020-03-26,81
2020-03-27,85
2020-03-28,90
2020-03-29,95
2020-03-30,100
2020-03-31,105
2020-04-01,111
2020-04-02,109
2020-04-03,104
2020-04-04,101
2020-04-05,96
2020-04-06,91
2020-04-07,90
2020-04-08,89
2020-04-09,84
2020-04-10,79
2020-04-11,78
2020-04-12,78
2020-04-13,75
2020-04-14,73
2020-04-15,70
2020-04-16,67
2020-04-17,64
2020-04-18,61
2020-04-19,59
2020-04-20,60
2020-04-21,60
2020-04-22,58
2020-04-23,57
2020-04-24,56
2020-04-25,55
2020-04-26,56
2020-04-27,55
2020-04-28,55
2020-04-29,54
2020-04-30,54
2020-05-01,52
2020-05-02,50
2020-05-03,49
2020-05-04,49
2020-05-05,49
2020-05-06,49
2020-05-07,49
2020-05-08,50
2020-05-09,51
2020-05-10,50
2020-05-11,49
2020-05-12,48
2020-05-13,50
